Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
11,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1324.748765252,2002.9779341078997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
12,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1324.748765252,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
13,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1324.748765252,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
14,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1324.748765252,2039.7575833496999,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
15,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1399.8438875036002,2039.7575833496999,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
16,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1399.8438875036002,2039.7575833496999,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
17,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
18,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
19,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
20,520.161764773,0.0,952.0500000000001,1861.99931892625,225.0,1091.1194973932002,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
21,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
22,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2059.2291617615997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
23,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2059.2291617615997,0.0,326.0,105.90215673210001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
24,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1280.0090681972001,2059.2291617615997,0.0,326.0,105.90215673210001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
25,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1280.0090681972001,2059.2291617615997,0.0,326.0,105.90215673210001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1519.10697773,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
26,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2059.2291617615997,0.0,326.0,105.90215673210001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
27,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
28,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
29,520.161764773,0.0,952.0500000000001,1853.36357325875,225.0,1091.1194973932002,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
30,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1091.1194973932002,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
31,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1091.1194973932002,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
32,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1016.0243751416001,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
33,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1016.0243751416001,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
34,520.161764773,0.0,903.5996182334001,1911.7544424212501,225.0,1016.0243751416001,2274.4982845578,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
35,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1016.0243751416001,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1273.307637411,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
36,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1016.0243751416001,2074.3737231597,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1436.307637411,523.8330396414,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
37,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,877.5053565520001,2074.3737231597,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,207.9,1762.307637411,807.9030396414,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
38,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1106.9626738588001,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,311.84999999999997,1773.019066029,807.9030396414,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
39,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1106.9626738588001,1972.6888113116997,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,277.2,1931.9626920389999,523.8330396414,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
40,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1232.8890543948,2333.9947763592,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,311.84999999999997,1931.9626920389999,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
41,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,311.84999999999997,2257.962692039,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
42,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,346.090697682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.99999997500004,0.0,0.0,311.84999999999997,2094.962692039,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
43,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,346.090697682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,311.84999999999997,1931.9626920389999,658.30404554007,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
44,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1845.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
45,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
46,520.161764773,0.0,903.5996182334001,1902.54917929125,225.0,1082.6988105758,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
47,520.161764773,0.0,903.5996182334001,2366.29917929125,225.0,1153.621980907,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1768.9626920389999,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
48,520.161764773,0.0,903.5996182334001,2366.29917929125,225.0,1203.6853957414,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
49,520.161764773,0.0,903.5996182334001,2366.29917929125,225.0,1203.6853957414,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
50,520.161764773,0.0,903.5996182334001,2366.29917929125,225.0,1077.7590152054001,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
51,520.161764773,0.0,903.5996182334001,2366.29917929125,225.0,1216.585171175,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
52,520.161764773,0.0,903.5996182334001,2384.5121179075,225.0,1027.695600371,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
53,520.161764773,0.0,903.5996182334001,2384.5121179075,225.0,1027.695600371,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
54,520.161764773,0.0,903.5996182334001,1920.7621179075,225.0,977.6321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,207.9,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
55,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,1661.8321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
56,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,1661.8321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
57,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,2346.0321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
58,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,2346.0321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
59,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,2346.0321855366,2632.5589873074,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
60,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,3217.9699904814006,2271.2530222599,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
61,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,3109.8319909580005,2271.2530222599,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,242.55,1519.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
62,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,3055.2638929538007,2271.2530222599,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,374.2340455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
63,520.161764773,0.0,1080.3515168671502,1920.7621179075,225.0,3055.2638929538007,2271.2530222599,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
64,520.161764773,0.0,1080.3515168671502,2058.08614710125,225.0,2421.1273077882,2271.2530222599,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
65,520.161764773,0.0,1080.3515168671502,2058.08614710125,225.0,3368.544156709601,3196.1530222599,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
66,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3431.507346977601,3196.1530222599,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
67,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3231.253688324201,3196.1530222599,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1930.571842542,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
68,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3156.158566072601,3277.2846009801,0.0,163.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
69,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3156.158566072601,3277.2846009801,0.0,326.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
70,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3214.565883379401,3277.2846009801,0.0,326.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
71,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3214.565883379401,3277.2846009801,0.0,326.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
72,520.161764773,0.0,1080.3515168671502,2039.873208485,225.0,3088.639502843401,3277.2846009801,0.0,349.21802318000005,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
73,520.161764773,234.93,1080.3515168671502,2039.873208485,225.0,3088.639502843401,3277.2846009801,0.0,326.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
74,520.161764773,234.93,1080.3515168671502,2039.873208485,225.0,3088.639502843401,3277.2846009801,0.0,326.0,36.110593201079986,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,277.2,1682.10697773,658.3040455400699,25.72649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
