Generator,Type,Time,Value
bus_6147_HYDRO,Hydro,2,0.0
bus_6147_HYDRO,Hydro,3,0.0
bus_6147_HYDRO,Hydro,4,0.0
bus_6147_HYDRO,Hydro,5,0.0
bus_6147_HYDRO,Hydro,6,0.0
bus_6147_HYDRO,Hydro,7,0.0
bus_6147_HYDRO,Hydro,8,0.0
bus_6147_HYDRO,Hydro,9,0.9565440333990409
bus_6147_HYDRO,Hydro,10,10.0
bus_6147_HYDRO,Hydro,11,10.0
bus_6147_HYDRO,Hydro,12,10.0
bus_6147_HYDRO,Hydro,13,10.0
bus_6147_HYDRO,Hydro,14,10.0
bus_6147_HYDRO,Hydro,15,10.0
bus_6147_HYDRO,Hydro,16,10.0
bus_6147_HYDRO,Hydro,17,10.0
bus_6147_HYDRO,Hydro,18,10.0
bus_6147_HYDRO,Hydro,19,10.0
bus_6147_HYDRO,Hydro,20,10.0
bus_6147_HYDRO,Hydro,21,10.0
bus_6147_HYDRO,Hydro,22,10.0
bus_6147_HYDRO,Hydro,23,10.0
bus_6147_HYDRO,Hydro,24,10.0
bus_7098_HYDRO,Hydro,1,0.0
bus_7098_HYDRO,Hydro,2,0.0
bus_7098_HYDRO,Hydro,3,0.0
bus_7098_HYDRO,Hydro,4,0.0
bus_7098_HYDRO,Hydro,5,0.0
bus_7098_HYDRO,Hydro,6,0.0
bus_7098_HYDRO,Hydro,7,0.0
bus_7098_HYDRO,Hydro,8,0.0
bus_7098_HYDRO,Hydro,9,0.0
bus_7098_HYDRO,Hydro,10,0.0
bus_7098_HYDRO,Hydro,11,0.0
bus_7098_HYDRO,Hydro,12,0.0
bus_7098_HYDRO,Hydro,13,0.0
bus_7098_HYDRO,Hydro,14,0.0
bus_7098_HYDRO,Hydro,15,0.0
bus_7098_HYDRO,Hydro,16,0.0
bus_7098_HYDRO,Hydro,17,0.0
bus_7098_HYDRO,Hydro,18,0.0
bus_7098_HYDRO,Hydro,19,0.0
bus_7098_HYDRO,Hydro,20,0.0
bus_7098_HYDRO,Hydro,21,0.0
bus_7098_HYDRO,Hydro,22,0.0
bus_7098_HYDRO,Hydro,23,0.0
bus_7098_HYDRO,Hydro,24,0.0
bus_1001_SOLAR,Solar,1,0.0
bus_1001_SOLAR,Solar,2,0.0
bus_1001_SOLAR,Solar,3,0.0
bus_1001_SOLAR,Solar,4,0.0
bus_1001_SOLAR,Solar,5,0.0
bus_1001_SOLAR,Solar,6,0.0
bus_1001_SOLAR,Solar,7,0.0
bus_1001_SOLAR,Solar,8,0.0
bus_1001_SOLAR,Solar,9,0.3089420493795573
bus_1001_SOLAR,Solar,10,8.650377382627605
bus_1001_SOLAR,Solar,11,22.552769604707684
bus_1001_SOLAR,Solar,12,42.0161187156198
bus_1001_SOLAR,Solar,13,63.0241780734297
bus_1001_SOLAR,Solar,14,77.23551234488934
bus_1001_SOLAR,Solar,15,61.47946782653191
bus_1001_SOLAR,Solar,16,48.194959703210934
bus_1001_SOLAR,Solar,17,26.87795829602149
bus_1001_SOLAR,Solar,18,11.73979787642318
bus_1001_SOLAR,Solar,19,2.162594345656901
bus_1001_SOLAR,Solar,20,0.0
bus_1001_SOLAR,Solar,21,0.0
bus_1001_SOLAR,Solar,22,0.0
bus_1001_SOLAR,Solar,23,0.0
bus_1001_SOLAR,Solar,24,0.0
bus_4002_SOLAR,Solar,1,0.0
bus_4002_SOLAR,Solar,2,0.0
bus_4002_SOLAR,Solar,3,0.0
bus_4002_SOLAR,Solar,4,0.0
bus_4002_SOLAR,Solar,5,0.0
bus_4002_SOLAR,Solar,6,0.0
bus_4002_SOLAR,Solar,7,0.0
bus_4002_SOLAR,Solar,8,0.0
bus_4002_SOLAR,Solar,9,0.05065882051938084
bus_4002_SOLAR,Solar,10,1.418446974542663
bus_4002_SOLAR,Solar,11,3.698093897914801
bus_4002_SOLAR,Solar,12,6.889599590635794
bus_4002_SOLAR,Solar,13,10.334399385953693
bus_4002_SOLAR,Solar,14,12.664705129845212
bus_4002_SOLAR,Solar,15,10.081105283356788
bus_4002_SOLAR,Solar,16,7.902776001023411
bus_4002_SOLAR,Solar,17,4.407317385186133
bus_4002_SOLAR,Solar,18,1.925035179736472
bus_4002_SOLAR,Solar,19,0.35461174363566583
bus_4002_SOLAR,Solar,20,0.0
bus_4002_SOLAR,Solar,21,0.0
bus_4002_SOLAR,Solar,22,0.0
bus_4002_SOLAR,Solar,23,0.0
bus_4002_SOLAR,Solar,24,0.0
bus_6018_SOLAR,Solar,1,0.0
bus_6018_SOLAR,Solar,2,0.0
bus_6018_SOLAR,Solar,3,0.0
bus_6018_SOLAR,Solar,4,0.0
bus_6018_SOLAR,Solar,5,0.0
bus_6018_SOLAR,Solar,6,0.0
bus_6018_SOLAR,Solar,7,0.0
bus_6018_SOLAR,Solar,8,0.0
bus_6018_SOLAR,Solar,9,0.13061276704618138
bus_6018_SOLAR,Solar,10,3.65715747729308
bus_6018_SOLAR,Solar,11,9.53473199437124
bus_6018_SOLAR,Solar,12,17.763336318280672
bus_6018_SOLAR,Solar,13,26.645004477421
bus_6018_SOLAR,Solar,14,32.653191761545344
bus_6018_SOLAR,Solar,15,25.99194064219009
bus_6018_SOLAR,Solar,16,20.375591659204296
bus_6018_SOLAR,Solar,17,11.363310733017778
bus_6018_SOLAR,Solar,18,4.963285147754894
bus_6018_SOLAR,Solar,19,0.9142893693232701
bus_6018_SOLAR,Solar,20,0.0
bus_6018_SOLAR,Solar,21,0.0
bus_6018_SOLAR,Solar,22,0.0
bus_6018_SOLAR,Solar,23,0.0
bus_6018_SOLAR,Solar,24,0.0
bus_7098_SOLAR,Solar,1,0.0
bus_7098_SOLAR,Solar,2,0.0
bus_7098_SOLAR,Solar,3,0.0
bus_7098_SOLAR,Solar,4,0.0
bus_7098_SOLAR,Solar,5,0.0
bus_7098_SOLAR,Solar,6,0.0
bus_7098_SOLAR,Solar,7,0.0
bus_7098_SOLAR,Solar,8,0.0
bus_7098_SOLAR,Solar,9,0.08084943072790073
bus_7098_SOLAR,Solar,10,2.2637840603812203
bus_7098_SOLAR,Solar,11,5.9020084431367525
bus_7098_SOLAR,Solar,12,10.995522578994498
bus_7098_SOLAR,Solar,13,16.493283868491744
bus_7098_SOLAR,Solar,14,20.212357681975178
bus_7098_SOLAR,Solar,15,16.08903671485224
bus_7098_SOLAR,Solar,16,12.61251119355251
bus_7098_SOLAR,Solar,17,7.033900473327362
bus_7098_SOLAR,Solar,18,3.072278367660228
bus_7098_SOLAR,Solar,19,0.5659460150953051
bus_7098_SOLAR,Solar,20,0.0
bus_7098_SOLAR,Solar,21,0.0
bus_7098_SOLAR,Solar,22,0.0
bus_7098_SOLAR,Solar,23,0.0
bus_7098_SOLAR,Solar,24,0.0
bus_7127_SOLAR,Solar,1,0.0
bus_7127_SOLAR,Solar,2,0.0
bus_7127_SOLAR,Solar,3,0.0
bus_7127_SOLAR,Solar,4,0.0
bus_7127_SOLAR,Solar,5,0.0
bus_7127_SOLAR,Solar,6,0.0
bus_7127_SOLAR,Solar,7,0.0
bus_7127_SOLAR,Solar,8,0.0
bus_7127_SOLAR,Solar,9,0.2268133555072278
bus_7127_SOLAR,Solar,10,6.3507739542023804
bus_7127_SOLAR,Solar,11,16.55737495202763
bus_7127_SOLAR,Solar,12,30.846616348982987
bus_7127_SOLAR,Solar,13,46.26992452347447
bus_7127_SOLAR,Solar,14,56.70333887680695
bus_7127_SOLAR,Solar,15,45.13585774593834
bus_7127_SOLAR,Solar,16,35.38288345912755
bus_7127_SOLAR,Solar,17,19.73276192912882
bus_7127_SOLAR,Solar,18,8.618907509274656
bus_7127_SOLAR,Solar,19,1.5876934885505951
bus_7127_SOLAR,Solar,20,0.0
bus_7127_SOLAR,Solar,21,0.0
bus_7127_SOLAR,Solar,22,0.0
bus_7127_SOLAR,Solar,23,0.0
bus_7127_SOLAR,Solar,24,0.0
bus_7170_SOLAR,Solar,1,0.0
bus_7170_SOLAR,Solar,2,0.0
bus_7170_SOLAR,Solar,3,0.0
bus_7170_SOLAR,Solar,4,0.0
bus_7170_SOLAR,Solar,5,0.0
bus_7170_SOLAR,Solar,6,0.0
bus_7170_SOLAR,Solar,7,0.0
bus_7170_SOLAR,Solar,8,0.0
bus_7170_SOLAR,Solar,9,0.05628757835486759
bus_7170_SOLAR,Solar,10,1.5760521939362926
bus_7170_SOLAR,Solar,11,4.108993219905334
bus_7170_SOLAR,Solar,12,7.655110656261993
bus_7170_SOLAR,Solar,13,11.482665984392991
bus_7170_SOLAR,Solar,14,14.071894588716898
bus_7170_SOLAR,Solar,15,11.201228092618651
bus_7170_SOLAR,Solar,16,8.780862223359344
bus_7170_SOLAR,Solar,17,4.8970193168734815
bus_7170_SOLAR,Solar,18,2.1389279774849683
bus_7170_SOLAR,Solar,19,0.3940130484840732
bus_7170_SOLAR,Solar,20,0.0
bus_7170_SOLAR,Solar,21,0.0
bus_7170_SOLAR,Solar,22,0.0
bus_7170_SOLAR,Solar,23,0.0
bus_7170_SOLAR,Solar,24,0.0
bus_8060_SOLAR,Solar,1,0.0
bus_8060_SOLAR,Solar,2,0.0
bus_8060_SOLAR,Solar,3,0.0
bus_8060_SOLAR,Solar,4,0.0
bus_8060_SOLAR,Solar,5,0.0
bus_8060_SOLAR,Solar,6,0.0
bus_8060_SOLAR,Solar,7,0.0
bus_8060_SOLAR,Solar,8,0.0
bus_8060_SOLAR,Solar,9,0.1458359984648842
bus_8060_SOLAR,Solar,10,4.0834079570167585
bus_8060_SOLAR,Solar,11,10.646027887936548
bus_8060_SOLAR,Solar,12,19.83369579122425
bus_8060_SOLAR,Solar,13,29.75054368683638
bus_8060_SOLAR,Solar,14,36.45899961622105
bus_8060_SOLAR,Solar,15,29.02136369451196
bus_8060_SOLAR,Solar,16,22.750415760521932
bus_8060_SOLAR,Solar,17,12.687731866444926
bus_8060_SOLAR,Solar,18,5.541767941665599
bus_8060_SOLAR,Solar,19,1.0208519892541894
bus_8060_SOLAR,Solar,20,0.0
bus_8060_SOLAR,Solar,21,0.0
bus_8060_SOLAR,Solar,22,0.0
bus_8060_SOLAR,Solar,23,0.0
bus_8060_SOLAR,Solar,24,0.0
bus_1001_WIND,Wind,1,1780.6141185276942
bus_1001_WIND,Wind,2,1781.0578631023839
bus_1001_WIND,Wind,3,1783.8764283393216
bus_1001_WIND,Wind,4,1791.2154372587709
bus_1001_WIND,Wind,5,1808.362775343506
bus_1001_WIND,Wind,6,1837.952167812942
bus_1001_WIND,Wind,7,1892.9311821989174
bus_1001_WIND,Wind,8,1935.6006066764812
bus_1001_WIND,Wind,9,1953.3975369729221
bus_1001_WIND,Wind,10,1779.4828695916406
bus_1001_WIND,Wind,11,1531.2745578921426
bus_1001_WIND,Wind,12,1310.6449474925887
bus_1001_WIND,Wind,13,1149.3001643772686
bus_1001_WIND,Wind,14,1032.043781299274
bus_1001_WIND,Wind,15,946.1183037797199
bus_1001_WIND,Wind,16,862.2565386023385
bus_1001_WIND,Wind,17,739.7470695624503
bus_1001_WIND,Wind,18,655.3224737462942
bus_1001_WIND,Wind,19,610.2960226443445
bus_1001_WIND,Wind,20,550.4483647213364
bus_1001_WIND,Wind,21,521.3687817179937
bus_1001_WIND,Wind,22,522.1192225696927
bus_1001_WIND,Wind,23,497.35467446362037
bus_1001_WIND,Wind,24,455.32998676846734
bus_2008_WIND,Wind,1,438.14041023907976
bus_2008_WIND,Wind,2,439.1086645617774
bus_2008_WIND,Wind,3,439.21877059734635
bus_2008_WIND,Wind,4,440.0812384893637
bus_2008_WIND,Wind,5,446.02130891856063
bus_2008_WIND,Wind,6,454.61393349118197
bus_2008_WIND,Wind,7,466.0337391711929
bus_2008_WIND,Wind,8,472.300946234252
bus_2008_WIND,Wind,9,475.47285003021227
bus_2008_WIND,Wind,10,481.2033858973583
bus_2008_WIND,Wind,11,486.6621612697487
bus_2008_WIND,Wind,12,487.4070473416463
bus_2008_WIND,Wind,13,486.97304190521834
bus_2008_WIND,Wind,14,485.7305868926083
bus_2008_WIND,Wind,15,457.7148449183018
bus_2008_WIND,Wind,16,417.14404664773264
bus_2008_WIND,Wind,17,357.8761914560508
bus_2008_WIND,Wind,18,317.03310594876615
bus_2008_WIND,Wind,19,295.2501270115479
bus_2008_WIND,Wind,20,266.2969175074951
bus_2008_WIND,Wind,21,252.2287436105415
bus_2008_WIND,Wind,22,252.59179325949518
bus_2008_WIND,Wind,23,240.611154844025
bus_2008_WIND,Wind,24,220.28037450262119
bus_3006_WIND,Wind,1,775.0492546967683
bus_3006_WIND,Wind,2,773.2913609851705
bus_3006_WIND,Wind,3,774.8535456952224
bus_3006_WIND,Wind,4,779.3983695961196
bus_3006_WIND,Wind,5,791.8424510067122
bus_3006_WIND,Wind,6,808.8078796914891
bus_3006_WIND,Wind,7,830.6446173688437
bus_3006_WIND,Wind,8,841.9222475036662
bus_3006_WIND,Wind,9,847.2441829849208
bus_3006_WIND,Wind,10,875.2760162746607
bus_3006_WIND,Wind,11,921.2588219213131
bus_3006_WIND,Wind,12,837.4354274885691
bus_3006_WIND,Wind,13,734.3443213276515
bus_3006_WIND,Wind,14,659.423459292101
bus_3006_WIND,Wind,15,604.5214515924497
bus_3006_WIND,Wind,16,550.9380510646238
bus_3006_WIND,Wind,17,472.66073440988083
bus_3006_WIND,Wind,18,418.71771374428454
bus_3006_WIND,Wind,19,389.94810272263305
bus_3006_WIND,Wind,20,351.7084947396881
bus_3006_WIND,Wind,21,333.12812095487163
bus_3006_WIND,Wind,22,333.60761447189907
bus_3006_WIND,Wind,23,317.7843284099909
bus_3006_WIND,Wind,24,290.9326914564496
bus_4002_WIND,Wind,1,108.85625802047016
bus_4002_WIND,Wind,2,113.96635729285549
bus_4002_WIND,Wind,3,112.44606296103993
bus_4002_WIND,Wind,4,108.94381423853285
bus_4002_WIND,Wind,5,106.22161182240234
bus_4002_WIND,Wind,6,105.36992861033812
bus_4002_WIND,Wind,7,98.28583460344879
bus_4002_WIND,Wind,8,90.47741188349548
bus_4002_WIND,Wind,9,82.87594022441763
bus_4002_WIND,Wind,10,75.4973389385902
bus_4002_WIND,Wind,11,64.9667138025064
bus_4002_WIND,Wind,12,55.60615812598747
bus_4002_WIND,Wind,13,48.76085380472362
bus_4002_WIND,Wind,14,43.78606868752606
bus_4002_WIND,Wind,15,40.14054615364368
bus_4002_WIND,Wind,16,36.58257983782399
bus_4002_WIND,Wind,17,31.38492434737598
bus_4002_WIND,Wind,18,27.80307906299373
bus_4002_WIND,Wind,19,25.89276157798987
bus_4002_WIND,Wind,20,23.353631254172235
bus_4002_WIND,Wind,21,22.119884545107237
bus_4002_WIND,Wind,22,22.151723169857306
bus_4002_WIND,Wind,23,21.101048553105176
bus_4002_WIND,Wind,24,19.318085567101573
bus_4017_WIND,Wind,1,414.5918203765603
bus_4017_WIND,Wind,2,434.0542325352143
bus_4017_WIND,Wind,3,428.264013341596
bus_4017_WIND,Wind,4,414.9252884976587
bus_4017_WIND,Wind,5,404.55746145987115
bus_4017_WIND,Wind,6,401.3137261000954
bus_4017_WIND,Wind,7,374.3331235748586
bus_4017_WIND,Wind,8,344.5938302296257
bus_4017_WIND,Wind,9,315.6427342615345
bus_4017_WIND,Wind,10,287.5404662380575
bus_4017_WIND,Wind,11,247.4333458550369
bus_4017_WIND,Wind,12,211.78257218124088
bus_4017_WIND,Wind,13,185.71142816809072
bus_4017_WIND,Wind,14,166.76437583295245
bus_4017_WIND,Wind,15,152.8799758817632
bus_4017_WIND,Wind,16,139.3290440516723
bus_4017_WIND,Wind,17,119.53316377191993
bus_4017_WIND,Wind,18,105.89128609062044
bus_4017_WIND,Wind,19,98.61561799392736
bus_4017_WIND,Wind,20,88.94504248207281
bus_4017_WIND,Wind,21,84.24617350295854
bus_4017_WIND,Wind,22,84.36743463790343
bus_4017_WIND,Wind,23,80.36581718472223
bus_4017_WIND,Wind,24,73.5751936278087
bus_4040_WIND,Wind,1,1217.0522314553168
bus_4040_WIND,Wind,2,1274.184984642968
bus_4040_WIND,Wind,3,1257.1875456105047
bus_4040_WIND,Wind,4,1218.0311415566632
bus_4040_WIND,Wind,5,1187.5959365875403
bus_4040_WIND,Wind,6,1178.0738110562656
bus_4040_WIND,Wind,7,1098.871084674631
bus_4040_WIND,Wind,8,1011.570102000043
bus_4040_WIND,Wind,9,926.5829068377277
bus_4040_WIND,Wind,10,844.0874828424745
bus_4040_WIND,Wind,11,726.3512951987641
bus_4040_WIND,Wind,12,621.6969061821327
bus_4040_WIND,Wind,13,545.1639346223509
bus_4040_WIND,Wind,14,489.5440425004167
bus_4040_WIND,Wind,15,448.7857855534632
bus_4040_WIND,Wind,16,409.0064387078558
bus_4040_WIND,Wind,17,350.8947754188589
bus_4040_WIND,Wind,18,310.84845309106635
bus_4040_WIND,Wind,19,289.49041451624345
bus_4040_WIND,Wind,20,261.10202157720823
bus_4040_WIND,Wind,21,247.3082883309685
bus_4040_WIND,Wind,22,247.6642556405489
bus_4040_WIND,Wind,23,235.9173344243964
bus_4040_WIND,Wind,24,215.9831650878952
bus_4071_WIND,Wind,1,659.4638637192011
bus_4071_WIND,Wind,2,690.4214390707458
bus_4071_WIND,Wind,3,681.2113193010497
bus_4071_WIND,Wind,4,659.9942894650999
bus_4071_WIND,Wind,5,643.5028708198845
bus_4071_WIND,Wind,6,638.3432749279602
bus_4071_WIND,Wind,7,595.4270100325165
bus_4071_WIND,Wind,8,548.1226776028195
bus_4071_WIND,Wind,9,502.07207875433767
bus_4071_WIND,Wind,10,457.37165453178
bus_4071_WIND,Wind,11,393.57590345686737
bus_4071_WIND,Wind,12,336.86856916805635
bus_4071_WIND,Wind,13,295.3989199432455
bus_4071_WIND,Wind,14,265.26109347172604
bus_4071_WIND,Wind,15,243.17609423339653
bus_4071_WIND,Wind,16,221.62152074096585
bus_4071_WIND,Wind,17,190.13351964352225
bus_4071_WIND,Wind,18,168.43428458402818
bus_4071_WIND,Wind,19,156.86135921896468
bus_4071_WIND,Wind,20,141.47901258790114
bus_4071_WIND,Wind,21,134.0048316229643
bus_4071_WIND,Wind,22,134.19771371238204
bus_4071_WIND,Wind,23,127.83260476159712
bus_4071_WIND,Wind,24,117.03120775420452
bus_5005_WIND,Wind,1,65.44464410048307
bus_5005_WIND,Wind,2,68.51684807185703
bus_5005_WIND,Wind,3,67.60284346355107
bus_5005_WIND,Wind,4,65.49728310933838
bus_5005_WIND,Wind,5,63.86068847038217
bus_5005_WIND,Wind,6,63.34865447515318
bus_5005_WIND,Wind,7,59.08968012231391
bus_5005_WIND,Wind,8,54.39523760530792
bus_5005_WIND,Wind,9,49.82521456377813
bus_5005_WIND,Wind,10,45.38918172660734
bus_5005_WIND,Wind,11,39.05814457064513
bus_5005_WIND,Wind,12,33.43055598756761
bus_5005_WIND,Wind,13,29.315142567970124
bus_5005_WIND,Wind,14,26.324289792099837
bus_5005_WIND,Wind,15,24.1325928779421
bus_5005_WIND,Wind,16,21.99353497263968
bus_5005_WIND,Wind,17,18.868691992410408
bus_5005_WIND,Wind,18,16.715277993783808
bus_5005_WIND,Wind,19,15.566790527849625
bus_5005_WIND,Wind,20,14.040259271045432
bus_5005_WIND,Wind,21,13.298527782629604
bus_5005_WIND,Wind,22,13.31766924039517
bus_5005_WIND,Wind,23,12.68600113413137
bus_5005_WIND,Wind,24,11.614079499259462
bus_5007_WIND,Wind,1,122.70870768840577
bus_5007_WIND,Wind,2,128.46909013473194
bus_5007_WIND,Wind,3,126.75533149415827
bus_5007_WIND,Wind,4,122.80740583000949
bus_5007_WIND,Wind,5,119.7387908819666
bus_5007_WIND,Wind,6,118.77872714091222
bus_5007_WIND,Wind,7,110.79315022933856
bus_5007_WIND,Wind,8,101.99107050995235
bus_5007_WIND,Wind,9,93.422277307084
bus_5007_WIND,Wind,10,85.10471573738876
bus_5007_WIND,Wind,11,73.23402106995964
bus_5007_WIND,Wind,12,62.68229247668929
bus_5007_WIND,Wind,13,54.96589231494397
bus_5007_WIND,Wind,14,49.3580433601872
bus_5007_WIND,Wind,15,45.248611646141434
bus_5007_WIND,Wind,16,41.2378780736994
bus_5007_WIND,Wind,17,35.378797485769525
bus_5007_WIND,Wind,18,31.34114623834465
bus_5007_WIND,Wind,19,29.187732239718045
bus_5007_WIND,Wind,20,26.32548613321019
bus_5007_WIND,Wind,21,24.93473959243051
bus_5007_WIND,Wind,22,24.970629825740954
bus_5007_WIND,Wind,23,23.78625212649632
bus_5007_WIND,Wind,24,21.776399061111494
bus_5262_WIND,Wind,1,5641.470118190524
bus_5262_WIND,Wind,2,5906.3007569649
bus_5262_WIND,Wind,3,5827.511579385607
bus_5262_WIND,Wind,4,5646.007714805039
bus_5262_WIND,Wind,5,5504.929710971962
bus_5262_WIND,Wind,6,5460.791271176235
bus_5262_WIND,Wind,7,5093.658454183724
bus_5262_WIND,Wind,8,4688.987337925688
bus_5262_WIND,Wind,9,4295.04145002923
bus_5262_WIND,Wind,10,3912.645808060626
bus_5262_WIND,Wind,11,3366.896687969514
bus_5262_WIND,Wind,12,2881.7863589996355
bus_5262_WIND,Wind,13,2527.0288055012547
bus_5262_WIND,Wind,14,2269.2108160402217
bus_5262_WIND,Wind,15,2080.2817933631773
bus_5262_WIND,Wind,16,1895.8903673006466
bus_5262_WIND,Wind,17,1626.5221319117609
bus_5262_WIND,Wind,18,1440.8931794998175
bus_5262_WIND,Wind,19,1341.8910715467814
bus_5262_WIND,Wind,20,1210.3007697258706
bus_5262_WIND,Wind,21,1146.3619083395345
bus_5262_WIND,Wind,22,1148.011943472085
bus_5262_WIND,Wind,23,1093.5607840979146
bus_5262_WIND,Wind,24,1001.158816675081
WICHITAFALLS,Coal,25,713.4988722082172
WICHITAFALLS,Coal,26,584.4963152075792
WICHITAFALLS,Coal,27,465.62977795796684
WICHITAFALLS,Coal,28,318.34463821157493
WICHITAFALLS,Coal,29,388.8708772696726
WICHITAFALLS,Coal,30,654.8508772696725
WICHITAFALLS,Coal,31,806.0
WICHITAFALLS,Coal,32,806.0
WICHITAFALLS,Coal,33,806.0
WICHITAFALLS,Coal,34,806.0
WICHITAFALLS,Coal,35,806.0
WICHITAFALLS,Coal,36,806.0
WICHITAFALLS,Coal,37,806.0
WICHITAFALLS,Coal,38,806.0
WICHITAFALLS,Coal,39,806.0
WICHITAFALLS,Coal,40,806.0
WICHITAFALLS,Coal,41,806.0
WICHITAFALLS,Coal,42,806.0
WICHITAFALLS,Coal,43,806.0
WICHITAFALLS,Coal,44,806.0
WICHITAFALLS,Coal,45,806.0
WICHITAFALLS,Coal,46,806.0
WICHITAFALLS,Coal,47,806.0
WICHITAFALLS,Coal,48,806.0
ROCKDALE,Coal,25,0.0
ROCKDALE,Coal,26,0.0
ROCKDALE,Coal,27,0.0
ROCKDALE,Coal,28,0.0
ROCKDALE,Coal,29,0.0
ROCKDALE,Coal,30,0.0
ROCKDALE,Coal,31,0.0
ROCKDALE,Coal,32,0.0
ROCKDALE,Coal,33,0.0
ROCKDALE,Coal,34,0.0
ROCKDALE,Coal,35,0.0
ROCKDALE,Coal,36,0.0
ROCKDALE,Coal,37,0.0
ROCKDALE,Coal,38,0.0
ROCKDALE,Coal,39,0.0
ROCKDALE,Coal,40,0.0
ROCKDALE,Coal,41,0.0
ROCKDALE,Coal,42,0.0
ROCKDALE,Coal,43,0.0
ROCKDALE,Coal,44,0.0
ROCKDALE,Coal,45,0.0
ROCKDALE,Coal,46,0.0
ROCKDALE,Coal,47,0.0
ROCKDALE,Coal,48,0.0
CHRISTINE,Coal,25,0.0
CHRISTINE,Coal,26,0.0
CHRISTINE,Coal,27,0.0
CHRISTINE,Coal,28,0.0
CHRISTINE,Coal,29,0.0
CHRISTINE,Coal,30,0.0
CHRISTINE,Coal,31,0.0
CHRISTINE,Coal,32,0.0
CHRISTINE,Coal,33,0.0
CHRISTINE,Coal,34,0.0
CHRISTINE,Coal,35,0.0
CHRISTINE,Coal,36,0.0
CHRISTINE,Coal,37,0.0
CHRISTINE,Coal,38,0.0
CHRISTINE,Coal,39,0.0
CHRISTINE,Coal,40,0.0
CHRISTINE,Coal,41,0.0
CHRISTINE,Coal,42,0.0
CHRISTINE,Coal,43,0.0
CHRISTINE,Coal,44,0.0
CHRISTINE,Coal,45,0.0
CHRISTINE,Coal,46,0.0
CHRISTINE,Coal,47,0.0
CHRISTINE,Coal,48,0.0
FANNIN,Coal,25,0.0
FANNIN,Coal,26,0.0
FANNIN,Coal,27,0.0
FANNIN,Coal,28,0.0
FANNIN,Coal,29,0.0
FANNIN,Coal,30,0.0
FANNIN,Coal,31,0.0
FANNIN,Coal,32,0.0
FANNIN,Coal,33,0.0
FANNIN,Coal,34,0.0
FANNIN,Coal,35,0.0
FANNIN,Coal,36,0.0
FANNIN,Coal,37,0.0
FANNIN,Coal,38,0.0
FANNIN,Coal,39,0.0
FANNIN,Coal,40,0.0
FANNIN,Coal,41,0.0
FANNIN,Coal,42,0.0
FANNIN,Coal,43,0.0
FANNIN,Coal,44,0.0
FANNIN,Coal,45,0.0
FANNIN,Coal,46,0.0
FANNIN,Coal,47,0.0
FANNIN,Coal,48,0.0
SANTAROSA,Coal,25,0.0
SANTAROSA,Coal,26,0.0
SANTAROSA,Coal,27,0.0
SANTAROSA,Coal,28,0.0
SANTAROSA,Coal,29,0.0
SANTAROSA,Coal,30,0.0
SANTAROSA,Coal,31,0.0
SANTAROSA,Coal,32,0.0
SANTAROSA,Coal,33,0.0
SANTAROSA,Coal,34,66.165
SANTAROSA,Coal,35,132.33
SANTAROSA,Coal,36,198.495
SANTAROSA,Coal,37,200.5
SANTAROSA,Coal,38,200.5
SANTAROSA,Coal,39,200.5
SANTAROSA,Coal,40,200.5
SANTAROSA,Coal,41,200.5
SANTAROSA,Coal,42,200.5
SANTAROSA,Coal,43,200.5
SANTAROSA,Coal,44,200.5
SANTAROSA,Coal,45,154.35242868956544
SANTAROSA,Coal,46,88.18742868956542
SANTAROSA,Coal,47,22.022428689565416
SANTAROSA,Coal,48,0.0
MOUNTPLEASANT,Coal,25,0.0
MOUNTPLEASANT,Coal,26,0.0
MOUNTPLEASANT,Coal,27,0.0
MOUNTPLEASANT,Coal,28,0.0
MOUNTPLEASANT,Coal,29,0.0
MOUNTPLEASANT,Coal,30,0.0
MOUNTPLEASANT,Coal,31,0.0
MOUNTPLEASANT,Coal,32,0.0
MOUNTPLEASANT,Coal,33,0.0
MOUNTPLEASANT,Coal,34,0.0
MOUNTPLEASANT,Coal,35,178.34578680681966
MOUNTPLEASANT,Coal,36,831.7457868068196
MOUNTPLEASANT,Coal,37,1380.1658770346364
MOUNTPLEASANT,Coal,38,1188.4165721400684
MOUNTPLEASANT,Coal,39,1167.9490820664867
MOUNTPLEASANT,Coal,40,767.1616090870496
MOUNTPLEASANT,Coal,41,646.6257051924257
MOUNTPLEASANT,Coal,42,1300.0257051924257
MOUNTPLEASANT,Coal,43,1953.4257051924255
MOUNTPLEASANT,Coal,44,1813.706573724762
MOUNTPLEASANT,Coal,45,1539.5887217293148
MOUNTPLEASANT,Coal,46,886.1887217293149
MOUNTPLEASANT,Coal,47,232.78872172931494
MOUNTPLEASANT,Coal,48,0.0
IRVING,Coal,25,0.0
IRVING,Coal,26,0.0
IRVING,Coal,27,0.0
IRVING,Coal,28,0.0
IRVING,Coal,29,0.0
IRVING,Coal,30,0.0
IRVING,Coal,31,0.0
IRVING,Coal,32,0.0
IRVING,Coal,33,0.16499999999999915
IRVING,Coal,34,5.609999999999999
IRVING,Coal,35,11.055
IRVING,Coal,36,16.5
IRVING,Coal,37,16.5
IRVING,Coal,38,16.5
IRVING,Coal,39,16.5
IRVING,Coal,40,16.5
IRVING,Coal,41,16.5
IRVING,Coal,42,16.5
IRVING,Coal,43,16.5
IRVING,Coal,44,16.5
