bus_10013,bus_20013,bus_20083,bus_30023,bus_30063,bus_40023,bus_40033,bus_40173,bus_40403,bus_40713,bus_50033,bus_50043,bus_50053,bus_50073,bus_50083,bus_50113,bus_50303,bus_50843,bus_51033,bus_52623,bus_53233,bus_53853,bus_54493,bus_54653,bus_60013,bus_60023,bus_60053,bus_60143,bus_60183,bus_61473,bus_61993,bus_70013,bus_70043,bus_70103,bus_70123,bus_70393,bus_70493,bus_70693,bus_70743,bus_70983,bus_71273,bus_71703,bus_72013,bus_72083,bus_72293,bus_72483,bus_73533,bus_80013,bus_80023,bus_80603
475.5918897643447,0.0,230.08271502436943,0.0,303.8790164161927,20.17772843535331,0.0,76.84924427132059,225.5942824465654,122.2390241684831,0.0,0.0,12.130898858929847,22.745435360493467,0.0,0.0,0.0,0.0,0.0,1045.7097652539471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544.8200583335926,0.0,263.5740451403427,0.0,348.1122933619817,23.11484156854675,0.0,88.03558396998619,258.43226675535544,140.03239691726822,0.0,0.0,13.89669833780366,26.056309383381862,0.0,0.0,0.0,0.0,0.0,1197.9255062317404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623.8039579749293,0.0,301.7850206927134,0.0,398.57898602912843,26.465856823491027,0.0,100.79831842293528,295.89782608869035,160.33323682848373,0.0,0.0,15.911336767629878,29.833756439306025,0.0,0.0,0.0,0.0,0.0,1371.5917039326923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656.8233554496925,0.0,317.7592052466735,0.0,419.6767007783395,27.866756312493862,0.0,106.1338083605102,311.560387710227,168.82004876286362,0.0,0.0,16.75356090931495,31.412926704965532,0.0,0.0,0.0,0.0,0.0,1444.1932497649186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.173888180389,0.0,297.6099497297465,0.0,393.06481058331195,26.099712638865288,0.0,99.4038153710691,291.804202028516,158.11509280017992,0.0,0.0,15.691210003325827,29.421018756235927,0.0,0.0,0.0,0.0,0.0,1352.61629990836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513.3015425622276,0.0,248.3259598842899,0.0,327.97356564682576,21.777619329044047,0.0,82.94261630230103,243.48163975297945,131.93134916172377,0.0,0.0,13.092757111649728,24.548919584343242,0.0,0.0,0.0,0.0,0.0,1128.6240306646155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445.1990352705286,0.0,215.37920424174703,0.0,284.459528976578,18.888264132975703,0.0,71.93816830605276,211.17760640856002,114.42729954706525,0.0,0.0,11.355669819424271,21.29188091142051,0.0,0.0,0.0,0.0,0.0,978.8833423856477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383.4752752182724,0.0,185.51837061531012,0.0,245.0211872010642,16.269537247282905,0.0,61.964439956836,181.8992951955738,98.56274769245738,0.0,0.0,9.781284918206156,18.339909221636546,0.0,0.0,0.0,0.0,0.0,843.1679527333603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.9743935148741,0.0,184.79227131740285,0.0,244.06220016700922,16.205859997782778,0.0,61.721917686946234,181.18736057641308,98.17698351362192,0.0,0.0,9.743002002675016,18.26812875501566,0.0,0.0,0.0,0.0,0.0,839.8678824682588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.6223270748742,0.0,152.20856532381362,0.0,201.027657013789,13.348343426464497,0.0,50.83873082564285,149.23929454157405,80.86581598838113,0.0,0.0,8.02505616821513,15.046980315403369,0.0,0.0,0.0,0.0,0.0,691.7772293218419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.99954060501358,0.0,102.56152582940334,0.0,135.45691856027523,8.994411491893192,0.0,34.256270621929886,100.56076495645716,54.48919026050726,0.0,0.0,5.407461818773462,10.138990910200244,0.0,0.0,0.0,0.0,0.0,466.13492494554635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.52334659676842,0.0,122.1662068728999,0.0,161.34956847976147,10.713697228396668,0.0,40.804371908953655,119.78299967379766,64.9048230890644,0.0,0.0,6.44110053811423,12.077063508964184,0.0,0.0,0.0,0.0,0.0,555.2368221032793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.32868275665697,0.0,116.26665007740326,0.0,153.55779882806422,10.196319576208122,0.0,38.83387846609928,113.99853089311648,61.77048913602637,0.0,0.0,6.1300518494237215,11.49384721766948,0.0,0.0,0.0,0.0,0.0,528.4237511993318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.00107431431707,0.0,155.29448733991958,0.0,205.10335190852297,13.618971736840045,0.0,51.869450472674366,152.26501667300727,82.50531374843179,0.0,0.0,8.187758559222473,15.352047298542137,0.0,0.0,0.0,0.0,0.0,705.8025279485222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.28590159855094,0.0,183.97540960725712,0.0,242.98333975369727,16.134223092095134,0.0,61.44908013332025,180.38643412985724,97.74299881243203,0.0,0.0,9.699933722702486,18.18737573006716,0.0,0.0,0.0,0.0,0.0,836.1553034200206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.6983832646235,0.0,163.37234202913805,0.0,215.77208266238537,14.327381137528977,0.0,54.56751072519805,160.1852893111707,86.79694023797616,0.0,0.0,8.6136559945064,16.150604989699502,0.0,0.0,0.0,0.0,0.0,742.5158096477732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.79583003342566,0.0,140.68173896953556,0.0,185.80373784816516,12.337467090649954,0.0,46.98868979114276,137.937332462397,74.74180964936836,0.0,0.0,7.417314884158289,13.907465407796794,0.0,0.0,0.0,0.0,0.0,639.3886138633603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.69508614852336,0.0,109.18718192280727,0.0,144.20767524602752,9.575466393581866,0.0,36.46928633467403,107.05716835629907,58.00928839238073,0.0,0.0,5.756793422995111,10.793987668115834,0.0,0.0,0.0,0.0,0.0,496.2480661145951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.39615160991622,0.0,68.88867088895321,0.0,90.98389485597248,6.041379046324719,0.0,23.009300355791844,67.54479699287698,36.59937646701328,0.0,0.0,3.6320916110168655,6.810171770656623,0.0,0.0,0.0,0.0,0.0,313.0941664014777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.94487499431736,0.0,57.54336935915196,0.0,75.99972244886239,5.046422022885206,0.0,19.2198898887642,56.42081856849013,30.57181117270938,0.0,0.0,3.03392105584281,5.688601979705269,0.0,0.0,0.0,0.0,0.0,261.5305685092712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.72176694796633,0.0,79.68939794532402,0.0,105.2488269875413,6.988578132639135,0.0,26.61681912040216,78.13482445289327,42.337618627190594,0.0,0.0,4.201549979542566,7.877906211642313,0.0,0.0,0.0,0.0,0.0,362.1827115948582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.4084954574928,0.0,79.05406105965514,0.0,104.40971333274311,6.932860539326522,0.0,26.40461213424861,77.5118816611276,42.000074970709576,0.0,0.0,4.168052428452819,7.815098303349037,0.0,0.0,0.0,0.0,0.0,359.2951501128947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.6457107582171,0.0,68.52562123999958,0.0,90.50440133894494,6.009540421574655,0.0,22.88803922084696,67.1888296832966,36.40649437759556,0.0,0.0,3.6129501532512958,6.77428153734618,0.0,0.0,0.0,0.0,0.0,311.4441312689271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.6933227417267,0.0,107.7349833269927,0.0,142.28970117791744,9.44811189458161,0.0,35.984241794894494,105.63329911797757,57.23776003470984,0.0,0.0,5.680227591932832,10.65042673487406,0.0,0.0,0.0,0.0,0.0,489.6479255843927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.38863858774323,0.0,165.64140233509832,0.0,218.76891714380733,14.52637254221688,0.0,55.325392818603575,162.41008499604806,88.00245329683693,0.0,0.0,8.733290105541212,16.374918947889775,0.0,0.0,0.0,0.0,0.0,752.8285292262143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473.7157876350967,0.0,229.17509090198533,0.0,302.6802826236239,20.09813187347815,0.0,76.54609143395837,224.70436417261445,121.75681894493879,0.0,0.0,12.083045214515922,22.655709777217357,0.0,0.0,0.0,0.0,0.0,1041.5846774225704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605.9809877470742,0.0,293.16259153006445,0.0,387.1910149997248,25.709689485677,0.0,97.91836646799428,287.4436024861563,155.75228720481277,0.0,0.0,15.456727145697595,28.981363398182996,0.0,0.0,0.0,0.0,0.0,1332.4033695346159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618.1756515871856,0.0,299.0621483255611,0.0,394.9827846514221,26.227067137865546,0.0,99.88885991084865,293.22807126683745,158.8866211578508,0.0,0.0,15.767775834388106,29.5645796894777,0.0,0.0,0.0,0.0,0.0,1359.2164404385621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
