line,reactance,limit
line_10013_10643,0.0358,5586.592178770949
line_10013_30483,0.124760889323129,1603.0664824935861
line_10013_10813,0.143891618130966,1389.9350260830745
line_10013_10483,1.07164238651669,186.62942275929205
line_10333_10813,0.031,6451.612903225807
line_40033_40403,0.07809,2561.1473940325263
line_40073_41223,0.02091,9564.801530368244
line_40193_40673,0.06276,3186.7431485022307
line_40333_41013,0.016,12500.0
line_40333_41473,0.06854,2918.004085205719
line_40333_41903,0.01648,12135.922330097086
line_40663_41073,0.02043,9789.525208027411
line_40793_40403,0.03186,6277.463904582549
line_40883_40423,0.02015,9925.558312655086
line_41033_40033,0.05414,3694.1263391207976
line_41073_40423,0.01925,10389.610389610389
line_41283_40033,0.09028,2215.330084182543
line_41933_41263,0.0364,5494.505494505494
line_41943_40673,0.03294,6071.645415907712
line_50033_51813,0.01026,19493.17738791423
line_50223_54413,0.02594,7710.100231303007
line_51453_52513,0.00917,21810.250817884407
line_51453_53233,0.00973,20554.98458376156
line_51613_51813,0.02401,8329.862557267805
line_51683_52033,0.02787,7176.175098672408
line_51683_52453,0.03616,5530.973451327434
line_52493_50223,0.01314,15220.700152207002
line_52503_53853,0.0113,17699.11504424779
line_52733_54223,0.01195,16736.401673640165
line_52873_52663,0.01287,15540.01554001554
line_53073_52243,0.01303,15349.194167306217
line_53733_54333,0.01407,14214.641080312722
line_54803_50483,0.02037,9818.360333824252
line_60473_61503,0.02337,8557.980316645271
line_60613_60353,0.03049,6559.527714004592
line_60613_62243,0.03074,6506.180871828236
line_61203_60233,0.03392,5896.22641509434
line_62053_62233,0.01501,13324.450366422385
line_62303_62783,0.05404,3700.962250185048
line_62363_61713,0.05035,3972.19463753724
line_70133_72013,0.0302,6622.51655629139
line_70173_72293,0.04129,4843.787842092516
line_70173_73853,0.01922,10405.827263267429
line_70393_71013,0.01988,10060.36217303823
line_70513_71813,0.03605,5547.850208044383
line_70723_70843,0.02395,8350.730688935282
line_70753_70043,0.01386,14430.01443001443
line_70753_73873,0.07976,2507.5225677031094
line_70913_72593,0.04091,4888.780249327792
line_71023_71773,0.0239,8368.200836820082
line_71183_74043,0.03759,5320.563979781857
line_71453_74043,0.06841,2923.5491887151
line_71743_72573,0.05031,3975.352812562115
line_71773_71183,0.01856,10775.862068965518
line_71783_74043,0.01898,10537.40779768177
line_72463_74103,0.06404,3123.0480949406624
line_72573_73173,0.03088,6476.683937823835
line_73433_70123,0.04198,4764.173415912339
line_73853_71813,0.02553,7833.920877399139
line_73853_74043,0.03846,5200.208008320333
line_80953_81403,0.02604,7680.491551459293
line_10043_31273,0.937355828058518,213.36614550554032
line_10043_30483,0.168138009574701,1189.4990341915714
line_10043_30343,1.80296292115164,110.92851530870655
line_10043_21273,0.414058427462846,483.02361873300174
line_10043_20193,0.488202413639598,409.6661434116639
line_10043_30453,2.25284643672723,88.77657914870814
line_10043_30553,1.4518683982084,137.7535321016693
line_10333_40153,1.32213625395553,151.27033949915952
line_10333_30513,0.235612984256705,848.8496533030457
line_10333_10823,0.200843942471562,995.7980187942112
line_10483_10813,0.248136720600562,806.0072669451852
