Bus,Time,Value
bus_4017,24,20.88651031456459
bus_4040,1,20.551215235891895
bus_4040,2,20.551215235891895
bus_4040,3,20.551215235891895
bus_4040,4,20.551215235891895
bus_4040,5,20.551654173114976
bus_4040,6,20.552018098119333
bus_4040,7,20.63656763530968
bus_4040,8,20.64030779896169
bus_4040,9,20.641615085047395
bus_4040,10,20.60393773916344
bus_4040,11,20.676059442511836
bus_4040,12,20.886874636883334
bus_4040,13,20.829392625622553
bus_4040,14,20.85813363125297
bus_4040,15,20.829392625622553
bus_4040,16,20.829392625622546
bus_4040,17,20.90111801585409
bus_4040,18,20.961950139833803
bus_4040,19,21.165242024022934
bus_4040,20,21.158073827607083
bus_4040,21,21.165242024022945
bus_4040,22,20.961950139833643
bus_4040,23,20.849249923967115
bus_4040,24,20.896041410776014
bus_4042,1,20.54997319548257
bus_4042,2,20.54997319548257
bus_4042,3,20.54997319548257
bus_4042,4,20.54997319548257
bus_4042,5,20.55037132951974
bus_4042,6,20.55070083931164
bus_4042,7,20.635593432068024
bus_4042,8,20.639270546593075
bus_4042,9,20.64054097821178
bus_4042,10,20.60348835443007
bus_4042,11,20.673993297801978
bus_4042,12,20.88653349297929
bus_4042,13,20.82920463740084
bus_4042,14,20.85786906519009
bus_4042,15,20.82920463740084
bus_4042,16,20.82920463740083
bus_4042,17,20.90083318559465
bus_4042,18,20.96190051893103
bus_4042,19,21.16501021850906
bus_4042,20,21.157950674135307
bus_4042,21,21.165010218509067
bus_4042,22,20.961900518930864
bus_4042,23,20.849181950641817
bus_4042,24,20.895777345252572
bus_4066,1,20.54936286025659
bus_4066,2,20.54936286025659
bus_4066,3,20.54936286025659
bus_4066,4,20.54936286025659
bus_4066,5,20.549744262976464
bus_4066,6,20.550060003828452
bus_4066,7,20.63510838308372
bus_4066,8,20.638756456363353
bus_4066,9,20.640018365322792
bus_4066,10,20.603259439345138
bus_4066,11,20.67324843700866
bus_4066,12,20.886475872351188
bus_4066,13,20.82914403260726
bus_4066,14,20.857809952479254
bus_4066,15,20.82914403260726
bus_4066,16,20.82914403260725
bus_4066,17,20.900777618624158
bus_4066,18,20.961855454466196
bus_4066,19,21.164960745898586
bus_4066,20,21.15789678155188
bus_4066,21,21.164960745898593
bus_4066,22,20.96185545446603
bus_4066,23,20.849120218965098
bus_4066,24,20.895714699824232
bus_4071,1,20.535999999999998
bus_4071,2,20.535999999999998
bus_4071,3,20.535999999999998
bus_4071,4,20.535999999999998
bus_4071,5,20.535999999999998
bus_4071,6,20.535999999999998
bus_4071,7,20.624517331519375
bus_4071,8,20.627520747852287
bus_4071,9,20.62855249461665
bus_4071,10,20.598284258603368
bus_4071,11,20.655711400540564
bus_4071,12,20.88471440716636
bus_4071,13,20.82767276466405
bus_4071,14,20.856193585915225
bus_4071,15,20.82767276466405
bus_4071,16,20.82767276466403
bus_4071,17,20.899177525204845
bus_4071,18,20.960962771226335
bus_4071,19,21.16358478848951
bus_4071,20,21.15668673955018
bus_4071,21,21.163584788489516
bus_4071,22,20.960962771226217
bus_4071,23,20.847897374460715
bus_4071,24,20.894038156774265
bus_4085,1,20.516413312732084
bus_4085,2,20.516413312732084
bus_4085,3,20.516413312732084
bus_4085,4,20.516413312732084
bus_4085,5,20.515856766446944
bus_4085,6,20.5153963315248
bus_4085,7,20.608988678019205
bus_4085,8,20.611048644866816
bus_4085,9,20.611750242255432
bus_4085,10,20.59098577491787
bus_4085,11,20.63020982554321
bus_4085,12,20.8822152889153
bus_4085,13,20.825540145784828
bus_4085,14,20.853877717350088
bus_4085,15,20.825540145784828
bus_4085,16,20.825540145784817
bus_4085,17,20.896895667018267
bus_4085,18,20.959638758706046
bus_4085,19,21.161616442744503
bus_4085,20,21.154918097089162
bus_4085,21,21.161616442744513
bus_4085,22,20.959638758705886
bus_4085,23,20.846083672397157
bus_4085,24,20.891631241700193
bus_4088,1,20.549903068917484
bus_4088,2,20.549903068917484
bus_4088,3,20.549903068917484
bus_4088,4,20.549903068917484
bus_4088,5,20.550300076665472
bus_4088,6,20.55062875817055
bus_4088,7,20.63553618289699
bus_4088,8,20.63921042615219
bus_4088,9,20.640482178068314
bus_4088,10,20.60346011240218
bus_4088,11,20.673972577930638
bus_4088,12,20.88655325958327
bus_4088,13,20.829205294443334
bus_4088,14,20.857879277013332
bus_4088,15,20.829205294443334
bus_4088,16,20.829205294443327
bus_4088,17,20.900847043592726
bus_4088,18,20.961890380847432
bus_4088,19,21.16501998895143
bus_4088,20,21.157946070873336
bus_4088,21,21.165019988951435
bus_4088,22,20.961890380847272
bus_4088,23,20.849168062961105
bus_4088,24,20.895786244867203
bus_4103,1,20.546316728075805
bus_4103,2,20.546316728075805
bus_4103,3,20.546316728075805
bus_4103,4,20.546316728075805
bus_4103,5,20.546613554158625
bus_4103,6,20.546859560406627
bus_4103,7,20.632689587916218
bus_4103,8,20.63619209189901
bus_4103,9,20.63740836846952
bus_4103,10,20.60211955567745
bus_4103,11,20.669443555198928
bus_4103,12,20.886152760273728
bus_4103,13,20.82883129762194
bus_4103,14,20.857492028947853
bus_4103,15,20.82883129762194
bus_4103,16,20.828831297621917
bus_4103,17,20.90047303032281
bus_4103,18,20.96163722084402
bus_4103,19,21.164693021171548
bus_4103,20,21.157625668571054
bus_4103,21,21.164693021171555
bus_4103,22,20.96163722084386
bus_4103,23,20.848821271058785
bus_4103,24,20.895380365205146
bus_4147,1,20.636423253170744
bus_4147,2,20.636423253170744
bus_4147,3,20.636423253170744
bus_4147,4,20.636423253170744
bus_4147,5,20.63917657572679
bus_4147,6,20.641442454425356
bus_4147,7,20.704325515805284
bus_4147,8,20.712107543086468
bus_4147,9,20.714542708916404
bus_4147,10,20.6359485132481
bus_4147,11,20.778300764817676
bus_4147,12,20.894208021813803
bus_4147,13,20.837648255849103
bus_4147,14,20.865928138831475
bus_4147,15,20.837648255849103
bus_4147,16,20.837648255849093
bus_4147,17,20.908330245538743
bus_4147,18,20.968375168318964
bus_4147,19,21.17173242616925
bus_4147,20,21.16555488315154
bus_4147,21,21.171732426169253
bus_4147,22,20.968375168318804
bus_4147,23,20.85805126628325
bus_4147,24,20.904353534476737
bus_5003,1,20.087362449878583
bus_5003,2,20.087362449878572
bus_5003,3,20.08736244987855
bus_5003,4,20.087362449878572
bus_5003,5,20.392760935305276
bus_5003,6,20.393785628483897
bus_5003,7,20.505609202217517
bus_5003,8,20.507545618145965
bus_5003,9,20.65241622328095
bus_5003,10,20.712041080691048
bus_5003,11,20.914821181918168
bus_5003,12,20.94365998594586
bus_5003,13,21.092629854563704
bus_5003,14,21.018144920254784
bus_5003,15,21.092629854563704
bus_5003,16,21.092629854563704
bus_5003,17,21.06497384715994
bus_5003,18,21.3012998532119
bus_5003,19,21.285227975575676
bus_5003,20,21.426606686864204
bus_5003,21,21.285227975575662
bus_5003,22,21.301299853211937
bus_5003,23,21.314109029138034
bus_5003,24,21.075118992273794
bus_5004,1,20.287262031593613
bus_5004,2,20.287262031593613
bus_5004,3,20.28726203159362
bus_5004,4,20.287262031593613
bus_5004,5,20.573433060928533
bus_5004,6,20.56934503801486
bus_5004,7,20.6701149786895
bus_5004,8,20.675177068795733
bus_5004,9,20.815316673715277
bus_5004,10,20.82507849259436
bus_5004,11,20.93029985445306
bus_5004,12,20.965933226300002
bus_5004,13,21.127415779107814
bus_5004,14,21.04667450270388
bus_5004,15,21.127415779107814
bus_5004,16,21.12741577910781
bus_5004,17,21.083708813468608
bus_5004,18,21.328253953796132
bus_5004,19,21.299582486175932
bus_5004,20,21.454067922696794
bus_5004,21,21.299582486175918
bus_5004,22,21.328253953796207
bus_5004,23,21.35103217533298
bus_5004,24,21.094853045362964
bus_5005,1,19.06219523766588
bus_5005,2,19.06219523766587
bus_5005,3,19.06219523766589
bus_5005,4,19.06219523766587
bus_5005,5,19.32761975102548
bus_5005,6,19.328327527836798
bus_5005,7,19.42595187204651
bus_5005,8,19.429184542650788
bus_5005,9,19.770009381721252
bus_5005,10,19.889704833082217
bus_5005,11,20.129436340790814
bus_5005,12,20.91429141856297
bus_5005,13,21.052990025612075
bus_5005,14,20.983640722087525
bus_5005,15,21.052990025612075
bus_5005,16,21.052990025612075
bus_5005,17,21.049540595757485
bus_5005,18,21.279208321049005
bus_5005,19,21.273394903017927
bus_5005,20,21.404629252711903
bus_5005,21,21.273394903017913
bus_5005,22,21.279208321049023
bus_5005,23,21.283846885195537
bus_5005,24,21.06109033285184
bus_5007,1,20.13285714285714
bus_5007,2,20.13285714285714
bus_5007,3,20.13285714285714
bus_5007,4,20.13285714285714
bus_5007,5,20.13285714285714
bus_5007,6,20.13285714285714
bus_5007,7,20.2284942099064
bus_5007,8,20.230533603964016
bus_5007,9,20.439699396301396
bus_5007,10,20.55
bus_5007,11,20.74371930974752
bus_5007,12,20.82409376988492
bus_5007,13,20.97073791835095
bus_5007,14,20.897415844117937
bus_5007,15,20.97073791835095
bus_5007,16,20.97073791835095
bus_5007,17,21.06270045367858
bus_5007,18,21.298041544714813
bus_5007,19,21.283485212140953
bus_5007,20,21.42293578281757
bus_5007,21,21.28348521214094
bus_5007,22,21.298041544714685
bus_5007,23,21.309645626598737
bus_5007,24,21.073539296833502
bus_5008,1,16.021810059188155
bus_5008,2,16.021810059188155
bus_5008,3,16.02181005918818
bus_5008,4,16.021810059188155
bus_5008,5,16.233859806356868
bus_5008,6,16.234459769425364
bus_5008,7,16.314815272543857
bus_5008,8,16.317733397871418
bus_5008,9,17.12296504304192
bus_5008,10,17.429047529091985
bus_5008,11,17.79184470515126
bus_5008,12,20.9113228304523
bus_5008,13,21.0479223022116
bus_5008,14,20.97962256633195
bus_5008,15,21.0479223022116
bus_5008,16,21.0479223022116
bus_5008,17,21.046337116008186
bus_5008,18,21.274633967869956
bus_5008,19,21.270937861399425
bus_5008,20,21.39188084144184
bus_5008,21,21.270937861399414
bus_5008,22,21.274633967869967
bus_5008,23,21.27758069535741
bus_5008,24,21.072981168484603
bus_5011,1,20.61606965988882
bus_5011,2,20.61606965988882
bus_5011,3,20.61606965988883
bus_5011,4,20.61606965988882
bus_5011,5,20.85203465019526
bus_5011,6,20.83945729452825
bus_5011,7,20.927201272082147
bus_5011,8,20.9362574810981
bus_5011,9,21.0374503742518
bus_5011,10,20.970831671943735
bus_5011,11,20.91362165566196
bus_5011,12,20.995282773487588
bus_5011,13,21.186230730334184
bus_5011,14,21.09075675191082
bus_5011,15,21.186230730334184
bus_5011,16,21.186230730334177
bus_5011,17,21.128204986319155
bus_5011,18,21.39218207556266
bus_5011,19,21.333681714546408
bus_5011,20,21.516193042729792
bus_5011,21,21.333681714546383
bus_5011,22,21.39218207556284
bus_5011,23,21.43860428253715
bus_5011,24,21.142497822097162
bus_5030,1,19.838004773619705
bus_5030,2,19.838004773619666
bus_5030,3,19.83800477361968
bus_5030,4,19.838004773619666
bus_5030,5,20.12308773820612
bus_5030,6,20.124082668428077
bus_5030,7,20.231530459256174
bus_5030,8,20.23383493611334
bus_5030,9,20.435592887499126
bus_5030,10,20.513754960297653
bus_5030,11,20.728119727458676
bus_5030,12,20.926012955916544
bus_5030,13,21.0713779722184
bus_5030,14,20.998695464067474
bus_5030,15,21.0713779722184
bus_5030,16,21.0713779722184
bus_5030,17,21.05965253056874
bus_5030,18,21.293671916405003
bus_5030,19,21.28114881093066
bus_5030,20,21.419182372546462
bus_5030,21,21.281148810930645
bus_5030,22,21.293671916405035
bus_5030,23,21.30365987966608
bus_5030,24,21.069178602489917
bus_5037,1,20.095328264151846
bus_5037,2,20.09532826415185
bus_5037,3,20.095328264151856
bus_5037,4,20.09532826415185
bus_5037,5,20.4099437686764
bus_5037,6,20.410544679875958
bus_5037,7,20.52185500277768
bus_5037,8,20.52407929310847
bus_5037,9,20.681281846981655
bus_5037,10,20.740453750547164
bus_5037,11,20.939388075316167
bus_5037,12,20.95164776239912
bus_5037,13,21.101735524512986
bus_5037,14,21.026691643456054
bus_5037,15,21.101735524512986
bus_5037,16,21.101735524512986
bus_5037,17,21.066596886090807
bus_5037,18,21.303626265885885
bus_5037,19,21.286472174007727
bus_5037,20,21.428868655752925
bus_5037,21,21.286472174007713
bus_5037,22,21.303626265885917
bus_5037,23,21.317295871711487
bus_5037,24,21.076716682568236
bus_5084,1,20.086653866622683
bus_5084,2,20.08665386662289
bus_5084,3,20.086653866623593
bus_5084,4,20.08665386662289
bus_5084,5,20.386940940823326
bus_5084,6,20.387928010617028
bus_5084,7,20.499275170491888
bus_5084,8,20.50125467964418
bus_5084,9,20.653348381806175
bus_5084,10,20.715658101731684
bus_5084,11,20.919584816688694
bus_5084,12,20.942401435252197
bus_5084,13,21.091157891350786
bus_5084,14,21.016779663301495
bus_5084,15,21.091157891350786
bus_5084,16,21.091157891350786
bus_5084,17,21.064665683429002
bus_5084,18,21.30085500715475
bus_5084,19,21.284991980596825
bus_5084,20,21.42616915122024
bus_5084,21,21.28499198059681
bus_5084,22,21.300855007154794
bus_5084,23,21.313499655586476
bus_5084,24,21.07468165650618
bus_5103,1,20.085645201621343
bus_5103,2,20.08564520162128
bus_5103,3,20.085645201621343
bus_5103,4,20.08564520162128
bus_5103,5,20.383814260847956
bus_5103,6,20.384757687111428
bus_5103,7,20.49589745463721
bus_5103,8,20.497901753512973
bus_5103,9,20.646551016181427
bus_5103,10,20.707268773226172
bus_5103,11,20.909186764118264
bus_5103,12,20.941250084459345
bus_5103,13,21.090068365676963
bus_5103,14,21.015659225068156
bus_5103,15,21.090068365676963
bus_5103,16,21.090068365676963
bus_5103,17,21.064766935873543
bus_5103,18,21.301003833358322
bus_5103,19,21.28506932243931
bus_5103,20,21.426355990932752
bus_5103,21,21.285069322439295
bus_5103,22,21.30100383335837
bus_5103,23,21.313703525556278
bus_5103,24,21.074843342196385
bus_5161,1,20.089623833301385
bus_5161,2,20.089623833301427
bus_5161,3,20.089623833301385
bus_5161,4,20.089623833301427
bus_5161,5,20.39781795351551
bus_5161,6,20.398828957532096
bus_5161,7,20.5108080063498
bus_5161,8,20.51274950904425
bus_5161,9,20.655665411601596
bus_5161,10,20.71417726796557
bus_5161,11,20.916261679225073
bus_5161,12,20.944905978092805
bus_5161,13,21.094021602548533
bus_5161,14,21.01946379032067
bus_5161,15,21.094021602548533
bus_5161,16,21.094021602548533
bus_5161,17,21.065181746486886
bus_5161,18,21.30159890748638
bus_5161,19,21.285387267472803
bus_5161,20,21.426905341701758
bus_5161,21,21.28538726747279
bus_5161,22,21.301598907486415
bus_5161,23,21.31451868942932
bus_5161,24,21.075368183593596
bus_5262,1,19.43433330867242
bus_5262,2,19.43433330867241
bus_5262,3,19.43433330867245
bus_5262,4,19.43433330867241
bus_5262,5,19.722
bus_5262,6,19.722
bus_5262,7,19.823442656637273
bus_5262,8,19.826705649281447
bus_5262,9,20.18166745542119
bus_5262,10,20.30490784838491
bus_5262,11,20.54316987842802
bus_5262,12,20.846
bus_5262,13,20.99
bus_5262,14,20.918
bus_5262,15,20.99
bus_5262,16,20.99
bus_5262,17,21.058571428571426
bus_5262,18,21.2920235499005
bus_5262,19,21.280327603316262
bus_5262,20,21.41672024439176
bus_5262,21,21.280327603316252
bus_5262,22,21.29202354990051
bus_5262,23,21.301401860436737
bus_5262,24,21.058571428571426
bus_5305,1,20.08694326037819
bus_5305,2,20.0869432603781
bus_5305,3,20.086943260377403
bus_5305,4,20.0869432603781
bus_5305,5,20.391413380059493
bus_5305,6,20.392381700991276
bus_5305,7,20.503863579960036
bus_5305,8,20.505865668941624
bus_5305,9,20.65878672999855
bus_5305,10,20.72070893564485
bus_5305,11,20.924653711298912
bus_5305,12,20.94436344572739
bus_5305,13,21.09320339090305
bus_5305,14,21.018783418315223
bus_5305,15,21.09320339090305
bus_5305,16,21.09320339090305
bus_5305,17,21.06477296518082
bus_5305,18,21.30100836331864
bus_5305,19,21.285074248267446
bus_5305,20,21.42632422288398
bus_5305,21,21.28507424826743
bus_5305,22,21.301008363318676
bus_5305,23,21.313709730934427
bus_5305,24,21.074777503902723
bus_5323,1,20.18311954087873
bus_5323,2,20.183119540878703
bus_5323,3,20.183119540878714
bus_5323,4,20.183119540878703
bus_5323,5,20.52833958464598
bus_5323,6,20.531661768927183
bus_5323,7,20.654
bus_5323,8,20.654
bus_5323,9,20.654
bus_5323,10,20.682636927853583
bus_5323,11,20.890246110829477
bus_5323,12,20.9413743046448
bus_5323,13,21.090048817918348
bus_5323,14,21.015711561281574
bus_5323,15,21.090048817918348
bus_5323,16,21.090048817918348
bus_5323,17,21.06454282192115
bus_5323,18,21.300684502482735
bus_5323,19,21.284897381918505
bus_5323,20,21.425840304489373
bus_5323,21,21.28489738191849
bus_5323,22,21.300684502482795
bus_5323,23,21.31326608930918
bus_5323,24,21.074920181941906
bus_5385,1,20.074568305222755
bus_5385,2,20.074568305222773
bus_5385,3,20.074568305222765
bus_5385,4,20.074568305222773
bus_5385,5,20.383314771485562
bus_5385,6,20.384045725724306
bus_5385,7,20.495053816939
bus_5385,8,20.497226151662993
bus_5385,9,20.65433432337725
bus_5385,10,20.714818703351014
bus_5385,11,20.91549966261245
bus_5385,12,20.947301709556292
bus_5385,13,21.096650643041812
bus_5385,14,21.021976176299056
bus_5385,15,21.096650643041812
bus_5385,16,21.096650643041812
bus_5385,17,21.06550810100878
bus_5385,18,21.30206995551857
bus_5385,19,21.28563719349626
bus_5385,20,21.427384956791443
bus_5385,21,21.285637193496246
bus_5385,22,21.302069955518586
bus_5385,23,21.315163955825888
bus_5385,24,21.075881102861832
bus_5444,1,20.130218539586238
bus_5444,2,20.130218539586224
bus_5444,3,20.130218539586263
bus_5444,4,20.130218539586224
bus_5444,5,20.528922480387013
bus_5444,6,20.52926154647509
bus_5444,7,20.642045830759542
bus_5444,8,20.64496130821956
bus_5444,9,20.89
bus_5444,10,20.966628614700927
bus_5444,11,21.18814562683323
bus_5444,12,21.01580552436192
bus_5444,13,21.165063577082716
bus_5444,14,21.090434550722332
bus_5444,15,21.165063577082716
bus_5444,16,21.16506357708272
bus_5444,17,21.06468752187848
bus_5444,18,21.300858043781634
bus_5444,19,21.28501083451978
bus_5444,20,21.42623915028063
bus_5444,21,21.285010834519767
bus_5444,22,21.300858043781723
bus_5444,23,21.313503815317922
bus_5444,24,21.075055578118647
bus_5449,1,20.09707658217999
bus_5449,2,20.097076582180016
bus_5449,3,20.09707658217999
bus_5449,4,20.097076582180016
bus_5449,5,20.414170888794434
bus_5449,6,20.415759064804945
bus_5449,7,20.53000586366086
bus_5449,8,20.531503097068946
bus_5449,9,20.639450373353117
bus_5449,10,20.690191802731746
bus_5449,11,20.893401356909074
bus_5449,12,20.942252765583227
bus_5449,13,21.09090726550168
bus_5449,14,21.016580015542456
bus_5449,15,21.09090726550168
bus_5449,16,21.09090726550168
bus_5449,17,21.06450307092517
bus_5449,18,21.300627321994895
bus_5449,19,21.28486692577268
bus_5449,20,21.425979047729907
bus_5449,21,21.284866925772665
bus_5449,22,21.300627321994973
bus_5449,23,21.31318776046624
bus_5449,24,21.074523876810108
bus_5465,1,20.07544972054826
bus_5465,2,20.07544972054806
bus_5465,3,20.07544972054827
bus_5465,4,20.07544972054806
bus_5465,5,20.355560628336963
bus_5465,6,20.356552925487705
bus_5465,7,20.466715776747556
bus_5465,8,20.468694589549635
bus_5465,9,20.622461729480168
bus_5465,10,20.687232981543886
bus_5465,11,20.890699949018675
bus_5465,12,20.93289873738159
bus_5465,13,21.08101313743855
bus_5465,14,21.006955937410073
bus_5465,15,21.08101313743855
bus_5465,16,21.08101313743855
bus_5465,17,21.06378221654364
bus_5465,18,21.299591238897815
bus_5465,19,21.284314535573383
bus_5465,20,21.424979758784815
bus_5465,21,21.284314535573365
bus_5465,22,21.299591238897843
bus_5465,23,21.311768479286897
bus_5465,24,21.073803901015474
bus_6001,1,20.7536914143471
bus_6001,2,20.7536914143471
bus_6001,3,20.7536914143471
bus_6001,4,20.7536914143471
bus_6001,5,20.760888707815607
bus_6001,6,20.76710686871146
bus_6001,7,20.79475748340045
bus_6001,8,20.808920784119955
bus_6001,9,20.815581491024094
bus_6001,10,20.673731025699237
bus_6001,11,20.931736062467454
bus_6001,12,20.891860823128955
bus_6001,13,20.83620088113666
bus_6001,14,20.86403085213285
bus_6001,15,20.83620088113666
bus_6001,16,20.83620088113666
bus_6001,17,20.906957452110134
bus_6001,18,20.968237196377228
bus_6001,19,21.170281544657307
bus_6001,20,21.16469213068221
bus_6001,21,21.170281544657307
bus_6001,22,20.968237196377064
bus_6001,23,20.85786226505281
bus_6001,24,20.902638628934646
bus_6002,1,20.755638682053036
bus_6002,2,20.755638682053036
bus_6002,3,20.755638682053036
bus_6002,4,20.755638682053036
bus_6002,5,20.762942111929515
bus_6002,6,20.769039177579963
bus_6002,7,20.796815163129764
bus_6002,8,20.810982081159683
bus_6002,9,20.81803012009963
bus_6002,10,20.676365791046063
bus_6002,11,20.975089066128657
bus_6002,12,20.917914665293146
bus_6002,13,20.84871682043445
bus_6002,14,20.883315742863875
bus_6002,15,20.84871682043445
bus_6002,16,20.84871682043446
bus_6002,17,20.92838523267623
bus_6002,18,20.96978344050041
bus_6002,19,21.221205157165397
bus_6002,20,21.2020990717388
bus_6002,21,21.221205157165063
bus_6002,22,20.96978344050025
bus_6002,23,20.859980391667165
bus_6002,24,20.966886128037867
bus_6005,1,20.4976028037913
bus_6005,2,20.4976028037913
bus_6005,3,20.4976028037913
bus_6005,4,20.4976028037913
bus_6005,5,20.51582462402675
bus_6005,6,20.533552230370745
bus_6005,7,20.556550269560905
bus_6005,8,20.569135122708527
bus_6005,9,20.60334023873541
bus_6005,10,20.499930259906094
bus_6005,11,20.516313978526277
bus_6005,12,20.55716056953519
bus_6005,13,20.589312887120663
bus_6005,14,20.573236728327913
bus_6005,15,20.589312887120663
bus_6005,16,20.589312887120663
bus_6005,17,20.603388391855034
bus_6005,18,20.834999213118408
bus_6005,19,20.918933461359728
bus_6005,20,20.969498439762965
bus_6005,21,20.91893346135973
bus_6005,22,20.834999213117953
