Bus,Time,Value
bus_30063,9,0.01
bus_30063,10,0.01
bus_30063,11,0.01
bus_30063,12,0.01
bus_30063,13,37.96143852515867
bus_30063,14,37.961192056427585
bus_30063,15,37.96119170828854
bus_30063,16,37.93965573712447
bus_30063,17,37.94763190639676
bus_30063,18,38.07817262821844
bus_30063,19,38.09311186407768
bus_30063,20,38.096081992491435
bus_30063,21,38.416446944709996
bus_30063,22,38.400175488282805
bus_30063,23,38.088873085267636
bus_30063,24,38.168056874742476
bus_40023,1,37.42574400174578
bus_40023,2,37.42978177611593
bus_40023,3,37.429781776115924
bus_40023,4,37.79688873754836
bus_40023,5,37.83520189766135
bus_40023,6,37.494711552988775
bus_40023,7,37.57834371263569
bus_40023,8,37.53676204970886
bus_40023,9,37.7483883201749
bus_40023,10,37.83094032688716
bus_40023,11,37.908454252915256
bus_40023,12,37.909052109580344
bus_40023,13,37.92458884249595
bus_40023,14,37.94158583391341
bus_40023,15,37.9553542679049
bus_40023,16,37.9503934156558
bus_40023,17,37.95248364332955
bus_40023,18,37.965985530641795
bus_40023,19,37.96608174698767
bus_40023,20,37.96677200573391
bus_40023,21,37.965985530641795
bus_40023,22,37.965985530641795
bus_40023,23,37.96444976518348
bus_40023,24,37.965985530641795
bus_40033,1,37.53351976854347
bus_40033,2,37.53356062060614
bus_40033,3,37.53356062060614
bus_40033,4,37.52650471293096
bus_40033,5,37.52459026833904
bus_40033,6,37.53539855481585
bus_40033,7,37.62052883487562
bus_40033,8,37.53388217620865
bus_40033,9,37.660086653681056
bus_40033,10,37.67973671269456
bus_40033,11,37.788175947332995
bus_40033,12,37.788314693258044
bus_40033,13,37.792071845573695
bus_40033,14,37.79754733616991
bus_40033,15,37.797550517162456
bus_40033,16,37.796414771723036
bus_40033,17,37.80068841915825
bus_40033,18,37.803107726363244
bus_40033,19,37.8075288105341
bus_40033,20,37.807696770650026
bus_40033,21,37.80751225609961
bus_40033,22,37.80311638553007
bus_40033,23,37.80230035342793
bus_40033,24,37.804703868036185
bus_40173,1,37.526948334456165
bus_40173,2,37.52674245480789
bus_40173,3,37.52674245480789
bus_40173,4,37.56230168233881
bus_40173,5,37.5719497919758
bus_40173,6,37.52682986429862
bus_40173,7,37.61137154635417
bus_40173,8,37.52512193065134
bus_40173,9,37.61137154635417
bus_40173,10,37.61137154635417
bus_40173,11,37.73192324981273
bus_40173,12,37.73192324981273
bus_40173,13,37.73192324981273
bus_40173,14,37.73192324981273
bus_40173,15,37.73192324981273
bus_40173,16,37.73192324981273
bus_40173,17,37.73192324981273
bus_40173,18,37.73192324981273
bus_40173,19,37.73192324981273
bus_40173,20,37.73192324981273
bus_40173,21,37.73192324981273
bus_40173,22,37.73192324981273
bus_40173,23,37.73192324981273
bus_40173,24,37.73192324981273
bus_40403,1,37.526780252532454
bus_40403,2,37.52686160628649
bus_40403,3,37.52686160628649
bus_40403,4,37.51281030653697
bus_40403,5,37.50899783675237
bus_40403,6,37.52651429984795
bus_40403,7,37.61421379400765
bus_40403,8,37.52750195964217
bus_40403,9,37.65779254384834
bus_40403,10,37.680668214288836
bus_40403,11,37.787119153736484
bus_40403,12,37.78728067518811
bus_40403,13,37.791654574427206
bus_40403,14,37.79802888191875
bus_40403,15,37.79803258508001
bus_40403,16,37.79671040389171
bus_40403,17,37.800875121256915
bus_40403,18,37.8036915644176
bus_40403,19,37.8088383817586
bus_40403,20,37.80903391299117
bus_40403,21,37.80881910986799
bus_40403,22,37.80370164501056
bus_40403,23,37.80275165898638
bus_40403,24,37.805549717151976
bus_40713,1,37.51753670894543
bus_40713,2,37.51753670894543
bus_40713,3,37.51753670894543
bus_40713,4,37.51753670894543
bus_40713,5,37.51753670894543
bus_40713,6,37.51753670894543
bus_40713,7,37.60411762809321
bus_40713,8,37.51753670894543
bus_40713,9,37.635577652776924
bus_40713,10,37.65197419630724
bus_40713,11,37.76241892644159
bus_40713,12,37.762534699813976
bus_40713,13,37.765669769863955
bus_40713,14,37.77023866809724
bus_40713,15,37.77024132240392
bus_40713,16,37.769293625528086
bus_40713,17,37.777719224258426
bus_40713,18,37.77973795997177
bus_40713,19,37.783427032814195
bus_40713,20,37.78356718330179
bus_40713,21,37.783413219343934
bus_40713,22,37.77974518541601
bus_40713,23,37.7790642660419
bus_40713,24,37.78106982398312
bus_50033,1,29.667671195502884
bus_50033,2,27.88578496105863
bus_50033,3,27.88578496105863
bus_50033,4,29.998996683073337
bus_50033,5,31.764906787361816
bus_50033,6,35.57597377443712
bus_50033,7,35.20436887543799
bus_50033,8,36.59694089149721
bus_50033,9,37.77406559759979
bus_50033,10,37.758512075846056
bus_50033,11,38.142389518979265
bus_50033,12,38.14260536561828
bus_50033,13,38.04951332436127
bus_50033,14,38.04909995522275
bus_50033,15,38.04909941231799
bus_50033,16,37.95946741539132
bus_50033,17,37.96776805503808
bus_50033,18,38.12693218939562
bus_50033,19,38.13359603760104
bus_50033,20,38.13366388726675
bus_50033,21,38.133561885747596
bus_50033,22,38.128594039565236
bus_50033,23,38.12693755347039
bus_50033,24,38.038524987099436
bus_50043,1,29.050844018281662
bus_50043,2,27.843220586661708
bus_50043,3,27.843220586661708
bus_50043,4,29.359566175588572
bus_50043,5,30.45552078116348
bus_50043,6,33.81673014122116
bus_50043,7,33.51866460223655
bus_50043,8,34.61337950340695
bus_50043,9,35.58226770742241
bus_50043,10,35.680074579955026
bus_50043,11,35.979154037816066
bus_50043,12,35.98158575956245
bus_50043,13,35.93120471634256
bus_50043,14,35.93087005931658
bus_50043,15,35.93086972114934
bus_50043,16,35.87036615713345
bus_50043,17,35.878241220219465
bus_50043,18,35.9981986956118
bus_50043,19,36.002245960966356
bus_50043,20,36.000976333465736
bus_50043,21,36.0011699463276
bus_50043,22,35.99997678748953
bus_50043,23,35.99829386865609
bus_50043,24,35.9316230577191
bus_50053,1,28.225432869993472
bus_50053,2,26.224015164294613
bus_50053,3,26.224015164294613
bus_50053,4,28.58403907237467
bus_50053,5,30.19221029113052
bus_50053,6,33.81384033993148
bus_50053,7,33.4848242700654
bus_50053,8,34.6609738425266
bus_50053,9,35.702181065163366
bus_50053,10,36.4064306628189
bus_50053,11,36.75302043400373
bus_50053,12,36.75593909488986
bus_50053,13,37.99469215365882
bus_50053,14,37.99438590089018
bus_50053,15,37.994385474943726
bus_50053,16,37.95518578594664
bus_50053,17,37.96464389419921
bus_50053,18,38.11776300055747
bus_50053,19,38.12527892706897
bus_50053,20,38.126298392984005
bus_50053,21,38.13674551756526
bus_50053,22,38.13001367588534
bus_50053,23,38.11747576872514
bus_50053,24,38.03740338104325
bus_50073,1,31.996252672415864
bus_50073,2,29.98376161156881
bus_50073,3,29.98376161156881
bus_50073,4,32.36477189392161
bus_50073,5,34.27578957412203
bus_50073,6,37.98092022931334
bus_50073,7,37.98092022931334
bus_50073,8,37.98092022931334
bus_50073,9,37.98092022931334
bus_50073,10,37.98092022931334
bus_50073,11,37.98092022931334
bus_50073,12,37.98092022931334
bus_50073,13,37.98092022931334
bus_50073,14,37.98092022931334
bus_50073,15,37.98092022931334
bus_50073,16,37.98092022931334
bus_50073,17,37.98092022931334
bus_50073,18,38.13850105203499
bus_50073,19,38.145925038453846
bus_50073,20,38.146249711794546
bus_50073,21,38.14666294212244
bus_50073,22,38.14172667571012
bus_50073,23,38.13843472549844
bus_50073,24,38.051316467134804
bus_50083,1,24.05061787532423
bus_50083,2,22.451487757547618
bus_50083,3,22.451487757547618
bus_50083,4,24.337841222245828
bus_50083,5,25.645027163214266
bus_50083,6,28.6016011542046
bus_50083,7,28.33585495639845
bus_50083,8,29.280241836288372
bus_50083,9,30.10975983506234
bus_50083,10,32.30582910576228
bus_50083,11,32.59769842782539
bus_50083,12,32.59947731868522
bus_50083,13,37.99039210053916
bus_50083,14,37.99011464196807
bus_50083,15,37.9901142561145
bus_50083,16,37.952645408577936
bus_50083,17,37.9610639272816
bus_50083,18,38.09922540615341
bus_50083,19,38.104640229456216
bus_50083,20,38.10568383234374
bus_50083,21,38.149320688213606
bus_50083,22,38.142286944485065
bus_50083,23,38.09796889671231
bus_50083,24,38.04196134793803
bus_50113,1,27.39607994856
bus_50113,2,27.39607994856
bus_50113,3,27.39607994856
bus_50113,4,27.833091004095998
bus_50113,5,27.833091004095998
bus_50113,6,27.833091004095998
bus_50113,7,27.833091004095998
bus_50113,8,27.833091004095998
bus_50113,9,27.833091004095998
bus_50113,10,27.833091004095998
bus_50113,11,27.833091004095998
bus_50113,12,27.833091004095998
bus_50113,13,27.833091004095998
bus_50113,14,27.833091004095998
bus_50113,15,27.833091004095998
bus_50113,16,27.833091004095998
bus_50113,17,27.833091004095998
bus_50113,18,27.833091004095998
bus_50113,19,27.833091004095998
bus_50113,20,27.833091004095998
bus_50113,21,27.833091004095998
bus_50113,22,27.833091004095998
bus_50113,23,27.833091004095998
bus_50113,24,27.833091004095998
bus_50303,1,29.350737075092308
bus_50303,2,27.412831245774438
bus_50303,3,27.412831245774438
bus_50303,4,29.702212457321345
bus_50303,5,31.375788483187822
bus_50303,6,35.197041595269425
bus_50303,7,34.86400480156538
bus_50303,8,36.08385060459719
bus_50303,9,37.18523837146589
bus_50303,10,37.45550211163531
bus_50303,11,37.815584599169625
bus_50303,12,37.818885356372995
bus_50303,13,38.040203087118066
bus_50303,14,38.03983217114208
bus_50303,15,38.039831670141574
bus_50303,16,37.96726430198261
bus_50303,17,37.978586621166066
bus_50303,18,38.13669750963769
bus_50303,19,38.14511667283743
bus_50303,20,38.15019003182635
bus_50303,21,38.152591569496295
bus_50303,22,38.14221637104279
bus_50303,23,38.13664003404051
bus_50303,24,38.050017424330576
bus_50843,1,29.723392435473194
bus_50843,2,27.923002716120212
bus_50843,3,27.923002716120212
bus_50843,4,30.056287624502524
bus_50843,5,31.869291222021655
bus_50843,6,35.67622897211918
bus_50843,7,35.298121843387726
bus_50843,8,36.71053660024915
bus_50843,9,37.84532574068253
bus_50843,10,37.755084586184395
bus_50843,11,38.12379270009895
bus_50843,12,38.122782923843445
bus_50843,13,38.05143870335197
bus_50843,14,38.05103214076196
bus_50843,15,38.051031611384865
bus_50843,16,37.9575125800833
bus_50843,17,37.96823063987743
bus_50843,18,38.12278055047682
bus_50843,19,38.12748557696378
bus_50843,20,38.12761156132932
bus_50843,21,38.127656532360454
bus_50843,22,38.12429363912495
bus_50843,23,38.122782923843445
bus_50843,24,38.03886367297005
bus_51033,1,29.701639787939477
bus_51033,2,27.908260778570785
bus_51033,3,27.908260778570785
bus_51033,4,30.034062058424208
bus_51033,5,31.81938733639967
bus_51033,6,35.707921012614634
bus_51033,7,35.251770938293895
bus_51033,8,36.955739444870446
bus_51033,9,38.13435763636063
bus_51033,10,37.76269254394423
bus_51033,11,38.13435763636063
bus_51033,12,38.13435763636063
bus_51033,13,38.060834143414084
bus_51033,14,38.06043609040598
bus_51033,15,38.06043558711651
bus_51033,16,37.966518726186486
bus_51033,17,37.97647661292615
bus_51033,18,38.13435763636063
bus_51033,19,38.13435763636063
bus_51033,20,38.13435763636063
bus_51033,21,38.13435763636063
bus_51033,22,38.13435763636063
bus_51033,23,38.13435763636063
bus_51033,24,38.04704299504992
bus_52623,1,28.157056642603784
bus_52623,2,25.315066772164002
bus_52623,3,25.315066772164002
bus_52623,4,28.638410269631322
bus_52623,5,30.200528303213378
bus_52623,6,34.02429434212942
bus_52623,7,33.612573202386756
bus_52623,8,34.92153100692032
bus_52623,9,35.95439873391113
bus_52623,10,36.784376028541104
bus_52623,11,37.12712027683324
bus_52623,12,37.12972535598986
bus_52623,13,37.69119395683132
bus_52623,14,37.69119395683132
bus_52623,15,37.69119395683132
bus_52623,16,37.83539318631879
bus_52623,17,37.844432173624156
bus_52623,18,37.989649717115434
bus_52623,19,37.996724600771564
bus_52623,20,37.99738394671302
bus_52623,21,38.00199834396881
bus_52623,22,37.99620483592464
bus_52623,23,37.989635573876065
bus_52623,24,37.911339045337236
bus_53233,1,29.877009985997812
bus_53233,2,28.059130474645553
bus_53233,3,28.059130474645553
bus_53233,4,30.214897407652636
bus_53233,5,31.95007011923839
bus_53233,6,35.755933816485026
bus_53233,7,35.4090803225311
bus_53233,8,36.77741811213686
bus_53233,9,38.36806514834113
bus_53233,10,38.47883559248398
bus_53233,11,39.009376826985175
bus_53233,12,39.01474435205159
bus_53233,13,38.472405720904604
bus_53233,14,38.47161234518527
bus_53233,15,38.47161114076086
bus_53233,16,38.20403998195832
bus_53233,17,38.21594603858077
bus_53233,18,38.39150471632092
bus_53233,19,38.40191467019101
bus_53233,20,38.40222246427981
bus_53233,21,38.398984972067026
bus_53233,22,38.39092307535891
bus_53233,23,38.39149896793331
bus_53233,24,38.29239372511649
bus_53853,1,29.53515892853932
bus_53853,2,27.795388490910263
bus_53853,3,27.795388490910263
bus_53853,4,29.861559570381495
bus_53853,5,31.55420867738822
bus_53853,6,35.33600506302303
bus_53853,7,34.98588838728136
bus_53853,8,36.2977747029322
bus_53853,9,37.467381344571116
bus_53853,10,37.6034218200565
bus_53853,11,37.986145036543434
bus_53853,12,37.98991620082494
bus_53853,13,37.95398846644601
bus_53853,14,37.95362698524588
bus_53853,15,37.95362652385285
bus_53853,16,37.90049458019485
bus_53853,17,37.91098052068961
bus_53853,18,38.06871796589918
bus_53853,19,38.07859809658094
bus_53853,20,38.07853687501849
bus_53853,21,38.078875205642895
bus_53853,22,38.07111257172322
bus_53853,23,38.06872214023615
bus_53853,24,37.98088654625489
bus_54493,1,29.621477077602272
bus_54493,2,27.807825863648894
bus_54493,3,27.807825863648894
bus_54493,4,29.956483598208134
bus_54493,5,31.68568080173496
bus_54493,6,35.47932497130516
bus_54493,7,35.13481953457498
bus_54493,8,36.44118292898946
bus_54493,9,37.733334951709914
bus_54493,10,37.93965119285713
bus_54493,11,38.36685924963573
bus_54493,12,38.370678409853774
bus_54493,13,38.17771334477704
bus_54493,14,38.177179727545614
bus_54493,15,38.17717897101304
bus_54493,16,38.0305284074815
bus_54493,17,38.0417641240723
bus_54493,18,38.20584838180157
bus_54493,19,38.21584753525045
bus_54493,20,38.21612158789298
bus_54493,21,38.21529175795216
bus_54493,22,38.20738778226081
bus_54493,23,38.20584709278207
bus_54493,24,38.11398060731606
bus_54653,1,29.865231310536554
bus_54653,2,28.04121684111621
bus_54653,3,28.04121684111621
bus_54653,4,30.201716050630235
bus_54653,5,32.00405443825691
bus_54653,6,35.79399269815793
bus_54653,7,35.45791922338963
bus_54653,8,36.71376482334102
bus_54653,9,37.78143266700522
bus_54653,10,37.77776980463102
bus_54653,11,38.12768560814894
bus_54653,12,38.134976364627065
bus_54653,13,38.06076906946495
bus_54653,14,38.06037696491323
bus_54653,15,38.06037644471984
bus_54653,16,37.96862684392421
bus_54653,17,37.9801720686098
bus_54653,18,38.13887860089131
bus_54653,19,38.15014561501665
bus_54653,20,38.150353700661526
bus_54653,21,38.15045450770498
bus_54653,22,38.146054233557706
bus_54653,23,38.13887344715613
bus_54653,24,38.05097356382735
bus_60013,1,37.436865411633384
bus_60013,2,37.435162650395654
bus_60013,3,37.43516265039564
bus_60013,4,37.73646484280223
bus_60013,5,37.77590048914987
bus_60013,6,37.523656643989256
bus_60013,7,37.607524404307135
bus_60013,8,37.553484732664145
bus_60013,9,37.748742458645914
bus_60013,10,37.827110929700446
bus_60013,11,37.895639157322115
bus_60013,12,37.89619802702643
bus_60013,13,37.91087818455186
bus_60013,14,37.924287810316116
bus_60013,15,37.9242888072037
bus_60013,16,37.919827838858325
bus_60013,17,37.921780128533904
bus_60013,18,37.939213718133175
bus_60013,19,37.957144936878215
bus_60013,20,37.957775106761
bus_60013,21,37.95707192032354
bus_60013,22,37.939240508200726
bus_60013,23,37.93531981245606
bus_60013,24,37.93632781716729
bus_60023,1,37.406507739762404
bus_60023,2,37.40695580778703
bus_60023,3,37.40695580778696
bus_60023,4,37.76224563409967
bus_60023,5,37.80395293013613
bus_60023,6,37.50295430910634
bus_60023,7,37.581580257922795
bus_60023,8,37.54150234587985
bus_60023,9,37.749613415105095
bus_60023,10,37.83016699435117
bus_60023,11,37.90049363971226
bus_60023,12,37.90107628477135
bus_60023,13,37.91617242537035
bus_60023,14,37.92977373264054
bus_60023,15,37.929770416864784
bus_60023,16,37.92503195582138
bus_60023,17,37.927060289015095
bus_60023,18,37.94141989608615
bus_60023,19,37.96068072617625
bus_60023,20,37.961351584668556
bus_60023,21,37.96059274857798
bus_60023,22,37.94142954676043
bus_60023,23,37.941592973937034
bus_60023,24,37.94217846995488
bus_60053,1,35.795813442888
bus_60053,2,35.52198247499419
bus_60053,3,35.521982474994246
bus_60053,4,36.26710917315549
bus_60053,5,36.4252964006549
bus_60053,6,37.138047209645165
bus_60053,7,37.08999290194614
bus_60053,8,37.25436159864088
bus_60053,9,37.469631394377984
bus_60053,10,37.54994722122376
bus_60053,11,37.62479351704679
bus_60053,12,37.625451493581934
bus_60053,13,37.637626357473586
bus_60053,14,37.61358493884897
bus_60053,15,37.61358836006756
bus_60053,16,37.60843391370764
bus_60053,17,37.6100215955143
bus_60053,18,37.66468381735957
bus_60053,19,37.672764562945
bus_60053,20,37.6729907142021
bus_60053,21,37.6728825485738
bus_60053,22,37.6650725004123
bus_60053,23,37.66348409497688
bus_60053,24,37.61896073934268
bus_60143,1,37.131775405113764
bus_60143,2,37.10402038651851
bus_60143,3,37.104020386518506
bus_60143,4,37.33900625965532
bus_60143,5,37.37639920903162
bus_60143,6,37.61920582901109
bus_60143,7,37.63318242108412
bus_60143,8,37.64561153009049
bus_60143,9,37.77440777429429
bus_60143,10,37.83742756642726
bus_60143,11,37.88411033512662
bus_60143,12,37.88450669199683
bus_60143,13,37.894512306443595
bus_60143,14,37.90086512081204
bus_60143,15,37.900872538007604
bus_60143,16,37.897735607487846
bus_60143,17,37.899024601535615
bus_60143,18,37.91257205506496
bus_60143,19,37.923892021772254
bus_60143,20,37.924348964056215
bus_60143,21,37.92386408695484
bus_60143,22,37.91263187767875
bus_60143,23,37.9115078862488
bus_60143,24,37.908663808090374
bus_60183,1,36.90824605358617
bus_60183,2,36.90824605358617
bus_60183,3,36.90824605358617
bus_60183,4,36.90824605358617
bus_60183,5,36.90824605358617
bus_60183,6,37.93498098631265
bus_60183,7,37.824749330862176
bus_60183,8,37.93498098631265
bus_60183,9,37.908643678647614
bus_60183,10,37.93498098631265
bus_60183,11,37.93498098631265
bus_60183,12,37.93498098631265
bus_60183,13,37.93498098631265
bus_60183,14,37.93498098631265
bus_60183,15,37.93498098631265
bus_60183,16,37.93498098631265
bus_60183,17,37.93498098631265
bus_60183,18,37.93498098631265
bus_60183,19,37.93498098631265
bus_60183,20,37.93498098631265
bus_60183,21,37.93498098631265
bus_60183,22,37.93498098631265
bus_60183,23,37.93498098631265
bus_60183,24,37.93498098631265
bus_61473,1,38.37551405568063
bus_61473,2,38.37551405568063
bus_61473,3,38.37551405568063
bus_61473,4,38.37551405568063
bus_61473,5,38.37551405568063
bus_61473,6,37.608393815059145
bus_61473,7,37.93597107231272
bus_61473,8,37.59079783578889
bus_61473,9,37.89248761031455
bus_61473,10,38.01437279188358
bus_61473,11,38.100555993981374
bus_61473,12,38.1014175750128
bus_61473,13,38.12749205483862
bus_61473,14,38.211368549519186
bus_61473,15,38.211377424823034
bus_61473,16,38.20381486623021
bus_61473,17,38.207299550267614
bus_61473,18,38.16898974132304
bus_61473,19,38.193215560197864
bus_61473,20,38.19404626114464
bus_61473,21,38.19319050083218
bus_61473,22,38.16915663075613
bus_61473,23,38.16604211107709
bus_61473,24,38.24159966310652
bus_61993,1,37.35488884573419
bus_61993,2,37.3611991054826
bus_61993,3,37.361199105482605
bus_61993,4,37.822002912510484
bus_61993,5,37.867986888211036
bus_61993,6,37.442579398819014
bus_61993,7,37.512567173756835
bus_61993,8,37.498336092966476
bus_61993,9,37.72202599492231
bus_61993,10,37.80532883755648
bus_61993,11,37.88154679988031
bus_61993,12,37.88217118533828
bus_61993,13,37.897904216299196
bus_61993,14,37.90870999193933
bus_61993,15,37.90874049981835
bus_61993,16,37.90357500276763
bus_61993,17,37.90569762197561
bus_61993,18,37.926673684367735
bus_61993,19,37.94844605051995
bus_61993,20,37.949190569749476
bus_61993,21,37.948327546921334
bus_61993,22,37.92664676669777
bus_61993,23,37.92505686868957
bus_61993,24,37.92122144178266
bus_70013,1,37.28744115335357
bus_70013,2,37.2700768493404
bus_70013,3,37.27007684934043
bus_70013,4,37.443780926835935
bus_70013,5,37.50295743988681
bus_70013,6,37.49017838797666
bus_70013,7,37.51166083910394
bus_70013,8,37.481275372773396
bus_70013,9,37.61659137470702
bus_70013,10,37.67189055681338
bus_70013,11,37.727214671183276
bus_70013,12,37.72760478421836
bus_70013,13,37.73748262903401
bus_70013,14,37.70077903189002
bus_70013,15,37.70078302449269
bus_70013,16,37.699111506705265
bus_70013,17,37.69986108175973
bus_70013,18,37.75337142938321
bus_70013,19,37.76504063558609
bus_70013,20,37.76630833641531
bus_70013,21,37.765014508558544
bus_70013,22,37.75343239012882
bus_70013,23,37.753675452502456
bus_70013,24,37.70110059651048
bus_70043,1,37.35453827986421
bus_70043,2,37.35325568711359
bus_70043,3,37.353255687113595
bus_70043,4,37.35753317348
bus_70043,5,37.358967281568994
bus_70043,6,37.435005201881154
bus_70043,7,37.434321034618364
bus_70043,8,37.43522094009942
bus_70043,9,37.505096045945216
bus_70043,10,37.55342366028636
bus_70043,11,37.59294746209903
bus_70043,12,37.59328221816959
bus_70043,13,37.6009135820815
bus_70043,14,37.51945829497417
bus_70043,15,37.5194583254287
bus_70043,16,37.51943260256435
bus_70043,17,37.518650343603966
bus_70043,18,37.61610157204651
bus_70043,19,37.623032712309836
bus_70043,20,37.62294658043478
bus_70043,21,37.62303306297971
bus_70043,22,37.61619510261825
bus_70043,23,37.61484141560729
bus_70043,24,37.50830958485933
bus_70103,1,37.32193897452489
bus_70103,2,37.313751194468026
bus_70103,3,37.31375119446803
bus_70103,4,37.33661648268861
bus_70103,5,37.343149979934566
bus_70103,6,37.43502773914424
bus_70103,7,37.4323801084947
bus_70103,8,37.43822986975001
bus_70103,9,37.51268879903423
bus_70103,10,37.55954766080497
bus_70103,11,37.599893575769244
bus_70103,12,37.600235687086716
bus_70103,13,37.607943422570905
bus_70103,14,37.52712114519038
bus_70103,15,37.527121227178135
bus_70103,16,37.52698966108992
bus_70103,17,37.52689772187475
bus_70103,18,37.62465594278505
bus_70103,19,37.63172146162588
bus_70103,20,37.63171924512569
bus_70103,21,37.63172491188584
bus_70103,22,37.62475701066809
bus_70103,23,37.622158476023074
bus_70103,24,37.51881187905239
bus_70123,1,37.3635928413576
bus_70123,2,37.362957165247515
bus_70123,3,37.36295716524752
bus_70123,4,37.3649418481556
bus_70123,5,37.36595526537701
bus_70123,6,37.43936513453251
bus_70123,7,37.43813014783263
bus_70123,8,37.43931777849146
bus_70123,9,37.509939924585986
bus_70123,10,37.5559735491727
bus_70123,11,37.59537271966802
bus_70123,12,37.5957060862456
bus_70123,13,37.60329149702793
bus_70123,14,37.52068286743935
bus_70123,15,37.52068283243189
bus_70123,16,37.52069643190564
bus_70123,17,37.52055939120447
bus_70123,18,37.61939681588352
bus_70123,19,37.62767556210796
bus_70123,20,37.62767072618394
bus_70123,21,37.627675839120485
bus_70123,22,37.61948991072045
bus_70123,23,37.61791771086833
bus_70123,24,37.51186226528615
bus_70393,1,37.35683563298601
bus_70393,2,37.3559908309185
bus_70393,3,37.35599083091856
bus_70393,4,37.358909167352124
bus_70393,5,37.36071529103968
bus_70393,6,37.43246312202678
bus_70393,7,37.43075835038283
bus_70393,8,37.43200000754219
bus_70393,9,37.501305423950186
bus_70393,10,37.54800458455043
bus_70393,11,37.587356878282236
bus_70393,12,37.58768999967612
bus_70393,13,37.59526891575055
bus_70393,14,37.51219576980251
bus_70393,15,37.51219570886394
bus_70393,16,37.5122208161931
bus_70393,17,37.51212468683465
bus_70393,18,37.613264516021694
bus_70393,19,37.62023067299257
bus_70393,20,37.62022559848581
bus_70393,21,37.620230951253404
bus_70393,22,37.61335754924696
bus_70393,23,37.60914117649412
bus_70393,24,37.5026571867854
bus_70493,1,37.342278461867195
bus_70493,2,37.338974119475104
bus_70493,3,37.33897411947508
bus_70493,4,37.35030226766825
bus_70493,5,37.35442911370181
bus_70493,6,37.43359054897817
bus_70493,7,37.430997748299724
bus_70493,8,37.43393545465927
bus_70493,9,37.505148159453036
bus_70493,10,37.552031540836126
bus_70493,11,37.5916667861326
bus_70493,12,37.59200240494312
bus_70493,13,37.599616916261084
bus_70493,14,37.51741229312237
bus_70493,15,37.51741232536006
bus_70493,16,37.517391381499756
bus_70493,17,37.51731028309791
bus_70493,18,37.61632205235778
bus_70493,19,37.623346803915105
