bus_1001,bus_2001,bus_2008,bus_3002,bus_3006,bus_4002,bus_4003,bus_4017,bus_4040,bus_4042,bus_4066,bus_4071,bus_4085,bus_4088,bus_4103,bus_4147,bus_5003,bus_5004,bus_5005,bus_5007,bus_5008,bus_5011,bus_5030,bus_5037,bus_5084,bus_5103,bus_5161,bus_5262,bus_5305,bus_5323,bus_5385,bus_5444,bus_5449,bus_5465,bus_6001,bus_6002,bus_6005,bus_6014,bus_6018,bus_6035,bus_6120,bus_6147,bus_6199,bus_6214,bus_6230,bus_6349,bus_7001,bus_7004,bus_7010,bus_7012,bus_7039,bus_7049,bus_7069,bus_7074,bus_7084,bus_7091,bus_7098,bus_7101,bus_7127,bus_7170,bus_7177,bus_7201,bus_7208,bus_7229,bus_7246,bus_7248,bus_7330,bus_7353,bus_7410,bus_8001,bus_8002,bus_8060,bus_8070,bus_8087,bus_8129
713.20171985998,0.0,740.8028086899027,0.0,978.4065214946606,64.9667138025064,0.0,247.43334585503692,568.8167787638287,0.0,0.0,393.5759034568674,0.0,0.0,0.0,157.53451643493537,0.0,0.0,39.05814457064513,73.23402106995964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.367779184143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610.4419523329848,0.0,634.0662118975324,0.0,837.435427488569,55.60615812598747,0.0,211.78257218124088,486.8603303656098,0.0,0.0,336.86856916805635,0.0,0.0,0.0,134.83657581652275,0.0,0.0,33.430555987567615,62.68229247668929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.93056914732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535.2945032911343,0.0,556.0105373724998,0.0,734.3443213276515,48.760853804723624,0.0,185.7114281680907,426.92619293153814,0.0,0.0,295.3989199432455,0.0,0.0,0.0,118.23774169081281,0.0,0.0,29.315142567970117,54.96589231494397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.991793099983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.6815316037431,0.0,499.2840297234936,0.0,659.423459292101,43.78606868752606,0.0,166.76437583295248,383.369407005614,0.0,0.0,265.26109347172604,0.0,0.0,0.0,106.17463549480269,0.0,0.0,26.324289792099837,49.3580433601872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.664194228372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440.6611459512227,0.0,457.7148449183019,0.0,604.5214515924496,40.14054615364368,0.0,152.8799758817632,351.45099427909673,0.0,0.0,243.17609423339655,0.0,0.0,0.0,97.33479127436647,0.0,0.0,24.1325928779421,45.24861164614144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0177297752548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401.6019486004005,0.0,417.1440466477326,0.0,550.9380510646238,36.58257983782399,0.0,139.32904405167233,320.2991809848758,0.0,0.0,221.62152074096582,0.0,0.0,0.0,88.70725772298003,0.0,0.0,21.993534972639676,41.2378780736994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.5658310622787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.54231578141406,0.0,357.8761914560508,0.0,472.66073440988083,31.38492434737598,0.0,119.53316377191994,274.79105104947024,0.0,0.0,190.13351964352222,0.0,0.0,0.0,76.10372436938866,0.0,0.0,18.868691992410408,35.37879748576952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.5611557612197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.2209761664924,0.0,317.0331059487662,0.0,418.7177137442845,27.803079062993735,0.0,105.89128609062044,243.4301651828049,0.0,0.0,168.43428458402818,0.0,0.0,0.0,67.41828790826138,0.0,0.0,16.715277993783808,31.341146238344646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.96528457366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.2495950385341,0.0,295.2501270115479,0.0,389.94810272263305,25.89276157798987,0.0,98.61561799392737,226.70435938725,0.0,0.0,156.8613592189647,0.0,0.0,0.0,62.78605512899348,0.0,0.0,15.566790527849623,29.187732239718045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.4474866069613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.3751342892896,0.0,266.2969175074951,0.0,351.7084947396881,23.353631254172235,0.0,88.94504248207282,204.47297585065832,0.0,0.0,141.47901258790114,0.0,0.0,0.0,56.62904572654992,0.0,0.0,14.040259271045432,26.325486133210187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.805080142891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.83111731081658,0.0,252.2287436105415,0.0,333.1281209548716,22.11988454510724,0.0,84.24617350295854,193.67089294102914,0.0,0.0,134.0048316229643,0.0,0.0,0.0,53.63739538993941,0.0,0.0,13.298527782629604,24.93473959243051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.6998356227316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243.1806403296159,0.0,252.59179325949515,0.0,333.60761447189907,22.151723169857302,0.0,84.36743463790343,193.94965637095504,0.0,0.0,134.19771371238204,0.0,0.0,0.0,53.71459926959387,0.0,0.0,13.317669240395173,24.970629825740954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.2251322555096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.64638070923885,0.0,240.611154844025,0.0,317.7843284099909,21.101048553105176,0.0,80.36581718472223,184.7504631833999,0.0,0.0,127.83260476159711,0.0,0.0,0.0,51.166871240996535,0.0,0.0,12.68600113413137,23.786252126496322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.8903433738253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.07309165647783,0.0,220.28037450262116,0.0,290.9326914564496,19.318085567101573,0.0,73.5751936278087,169.13971110754866,0.0,0.0,117.03120775420453,0.0,0.0,0.0,46.84345398034651,0.0,0.0,11.614079499259462,21.776399061111494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.4737319382399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.4518867495651,0.0,226.90603059602506,0.0,299.6834481422019,19.899140468790247,0.0,75.78820934055284,174.22714370369658,0.0,0.0,120.55130588607801,0.0,0.0,0.0,48.252424784040485,0.0,0.0,11.96341110348111,22.431395819027088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.3103954864441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.97595354368195,0.0,218.10207660889932,0.0,288.05573035428444,19.127053818601187,0.0,72.84762681813939,167.46713052799316,0.0,0.0,115.87391521769817,0.0,0.0,0.0,46.380230702419716,0.0,0.0,11.499230752666044,21.561057661248835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.3219521415703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.510213164059,0.0,230.08271502436943,0.0,303.8790164161927,20.17772843535331,0.0,76.84924427132059,176.66632371554834,0.0,0.0,122.2390241684831,0.0,0.0,0.0,48.92795873101706,0.0,0.0,12.130898858929847,22.745435360493467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.6567410232542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.75371164829485,0.0,263.5740451403427,0.0,348.1122933619817,23.11484156854675,0.0,88.03558396998619,202.382250126214,0.0,0.0,140.03239691726822,0.0,0.0,0.0,56.05001662914143,0.0,0.0,13.89669833780366,26.056309383381862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.3653553970535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.54100937692164,0.0,301.7850206927134,0.0,398.57898602912843,26.465856823491027,0.0,100.79831842293528,231.72210112591648,0.0,0.0,160.33323682848373,0.0,0.0,0.0,64.17572496277384,0.0,0.0,15.911336767629878,29.833756439306025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.9028259969705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.92002220409097,0.0,317.7592052466735,0.0,419.6767007783395,27.866756312493862,0.0,106.1338083605102,243.9876920426567,0.0,0.0,168.82004876286362,0.0,0.0,0.0,67.5726956675703,0.0,0.0,16.75356090931495,31.412926704965532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0158778392163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.52149466072956,0.0,297.6099497297465,0.0,393.06481058331195,26.099712638865288,0.0,99.4038153710691,228.51632168176846,0.0,0.0,158.11509280017992,0.0,0.0,0.0,63.2878803467475,0.0,0.0,15.691210003325827,29.421018756235927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.36191472002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.07374485872407,0.0,248.3259598842899,0.0,327.97356564682576,21.777619329044047,0.0,82.94261630230103,190.67418606932554,0.0,0.0,131.93134916172377,0.0,0.0,0.0,52.807453683653904,0.0,0.0,13.092757111649728,24.548919584343242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.3028968203646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.3545309026872,0.0,215.37920424174703,0.0,284.459528976578,18.888264132975703,0.0,71.93816830605276,165.3764048035488,0.0,0.0,114.42729954706525,0.0,0.0,0.0,45.80120160501123,0.0,0.0,11.355669819424271,21.29188091142051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.8822273957329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.60626260644443,0.0,185.51837061531012,0.0,245.0211872010642,16.269537247282905,0.0,61.964439956836,142.44811269214233,0.0,0.0,98.56274769245738,0.0,0.0,0.0,39.451182503431504,0.0,0.0,9.781284918206156,18.339909221636546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.4265793497168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.90721656884583,0.0,184.79227131740285,0.0,244.06220016700922,16.205859997782778,0.0,61.721917686946234,141.8905858322905,0.0,0.0,98.17698351362192,0.0,0.0,0.0,39.29677474412257,0.0,0.0,9.743002002675016,18.26812875501566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.3759860841601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.53752563160828,0.0,152.20856532381362,0.0,201.027657013789,13.348343426464497,0.0,50.83873082564285,116.8715679964397,0.0,0.0,80.86581598838113,0.0,0.0,0.0,32.36772654513436,0.0,0.0,8.02505616821513,15.046980315403369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.4806132923067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.74025281080343,0.0,102.56152582940334,0.0,135.45691856027523,8.994411491893192,0.0,34.256270621929886,78.75066895407086,0.0,0.0,54.48919026050726,0.0,0.0,0.0,21.810096002386302,0.0,0.0,5.407461818773462,10.138990910200244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8962987598726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.61449582596586,0.0,122.1662068728999,0.0,161.34956847976147,10.713697228396668,0.0,40.804371908953655,93.80389417007025,0.0,0.0,64.9048230890644,0.0,0.0,0.0,25.9791055037274,0.0,0.0,6.44110053811423,12.077063508964184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.2623169299017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
