name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
PEARSALL_NG,ngcc,bus_40153,267.6,7.3116146007129155,80.28,3,802.8000000000001,18732.0,267.6,4,4
BROWNSVILLE_NG,ngcc,bus_41933,1522.71,7.661466620595182,456.81,3,4568.13,106589.7,1522.71,4,4
ALEDO_NG,ngcc,bus_54803,4.8,7.1798591905837,1.44,3,14.399999999999999,336.0,4.8,4,4
DALLAS_NG,ngcc,bus_53853,1552.95,7.887802989672915,465.88000000000005,3,4658.85,108706.5,1552.95,4,4
ENNIS_NG,ngcc,bus_53853,418.0,7.847955367775101,125.4,3,1254.0,29260.0,418.0,4,4
DALLAS_NG_8,ngcc,bus_50373,308.47,8.1694378768316,92.54,3,925.4100000000001,21592.9,308.47,4,4
ARLINGTON_NG,ngcc,bus_50673,1327.21,8.029573272622722,398.16,3,3981.63,92904.7,1327.21,4,4
MCKINNEY_NG,ngcc,bus_54443,894.65,7.651971931402883,268.4,3,2683.95,62625.5,894.65,4,4
MIDLOTHIAN_NG,ngcc,bus_54443,2016.6,7.985410251848401,604.98,3,6049.799999999999,141162.0,2016.6,4,4
IRVING_C,coal,bus_54223,16.5,9.852684069309,4.95,4,49.5,1155.0,5.445,12,12
LEWSIVILLE_NG,ngcc,bus_54223,15.6,7.1910987953536,4.68,3,46.8,1092.0,15.6,4,4
POOLVILLE_NG,ngcc,bus_53643,746.01,7.975623171294901,223.8,3,2238.0299999999997,52220.7,746.01,4,4
BRIDGEPORT_NG,ngcc,bus_53643,1290.38,7.7643186119676,387.12,3,3871.1400000000003,90326.6,1290.38,4,4
GRANBURY_NG,ngcc,bus_52623,883.1999999999999,7.6463646915206,264.96,3,2649.6,61823.99999999999,883.1999999999999,4,4
TEMPLE_NG,ngcc,bus_80873,803.19,8.037666917992501,240.96,3,2409.57,56223.3,803.19,4,4
FRANKLIN_C,coal,bus_80873,1795.4,11.564040361017,538.62,4,5386.200000000001,125678.0,592.4820000000001,12,12
BREMOND_C,coal,bus_80873,349.2,10.173194503755,104.76,4,1047.6,24444.0,115.236,12,12
MCKINNEY_NG_9,ngcc,bus_53023,463.75,8.676796031308301,139.13,3,1391.25,32462.5,463.75,4,4
GRANBURY_NG_10,ngcc,bus_53193,262.8,8.021891320636401,78.84,3,788.4000000000001,18396.0,262.8,4,4
DALLAS_NG_11,ngcc,bus_53233,852.21,8.0890672499594,255.66,3,2556.63,59654.700000000004,852.21,4,4
RIESEL_C,coal,bus_53603,1008.0,11.78004293673,302.4,4,3024.0,70560.0,332.64000000000004,12,12
SANANTONIO_NG,ngcc,bus_61993,247.0,7.280105518267314,74.1,3,741.0,17290.0,247.0,4,4
MARION_NG,ngcc,bus_60693,1088.22,7.754121998007702,326.4599999999999,3,3264.66,76175.40000000001,1088.22,4,4
LAGRANGE_C,coal,bus_60783,1689.9900000000002,10.922815489878,507.0,4,5069.970000000001,118299.30000000002,557.6967000000001,12,12
WINCHESTER_NG,ngcc,bus_60783,242.0,7.429591222762333,72.6,3,726.0,16940.0,242.0,4,4
ROCKDALE_C,coal,bus_61113,1252.1,11.043,375.63,4,3756.2999999999997,87647.0,413.193,12,12
SANANTONIO_NG_12,ngcc,bus_61473,3276.4,8.943301962535552,982.92,3,9829.2,229348.0,3276.4,4,4
SEGUIN_NG,ngcc,bus_61643,940.2,7.9315321559222,282.08,3,2820.6000000000004,65814.0,940.2,4,4
ELMENDORF_NG,ngcc,bus_62443,1687.9899999999998,7.851902133457614,506.4,3,5063.969999999999,118159.29999999999,1687.9899999999998,4,4
NEWBRAUNFELS_NG,ngcc,bus_63023,992.2,7.81210483074896,297.68,3,2976.6000000000004,69454.0,992.2,4,4
PASADENA_NG,ngcc,bus_74003,815.0,7.6948500311336,244.5,3,2445.0,57050.0,815.0,4,4
DEERPARK_NG,ngcc,bus_74003,1428.0,7.683145218530445,428.4,3,4284.0,99960.0,1428.0,4,4
HOUSTON_NG,ngcc,bus_74003,1904.6,7.57897238855714,571.3600000000001,3,5713.799999999999,133322.0,1904.6,4,4
MONTBELVIEU_NG,ngcc,bus_74003,40.7,7.232775961896,12.21,3,122.10000000000001,2849.0,40.7,4,4
PASADENA_C,coal,bus_74003,458.2,10.278561614637,137.46,4,1374.6,32074.0,151.20600000000002,12,12
CHANNELVIEW_NG,ngcc,bus_74003,1378.26,7.61249071441694,413.4800000000001,3,4134.78,96478.2,1378.26,4,4
HOUSTON_NG_13,ngcc,bus_71243,4.0,7.1777101403927,1.2,3,12.0,280.0,4.0,4,4
BAYTOWN_NG,ngcc,bus_74223,914.6,7.910324984433201,274.36,3,2743.8,64022.0,914.6,4,4
FREEPORT_NG,ngcc,bus_74223,497.92,7.570353389986201,149.36,3,1493.76,34854.4,497.92,4,4
ALVIN_NG,ngcc,bus_74223,1508.9,7.613013078299236,452.67,3,4526.700000000001,105623.0,1508.9,4,4
HOUSTON_NG_15,ngcc,bus_74273,8.0,7.1801043067495005,2.4000000000000004,3,24.0,560.0,8.0,4,4
LAPORTE_NG,ngcc,bus_71383,1459.2,7.641699541618349,437.7799999999999,3,4377.6,102144.0,1459.2,4,4
PASADENA_NG_16,ngcc,bus_71383,757.8,7.659416371247741,227.33,3,2273.3999999999996,53046.0,757.8,4,4
HOUSTON_NG_17,ngcc,bus_74043,10.2,7.201651802393001,3.06,3,30.599999999999998,714.0,10.2,4,4
HOUSTON_NG_18,ngcc,bus_71703,770.39,7.668035370132221,231.1,3,2311.17,53927.299999999996,770.39,4,4
HOUSTON_NG_19,ngcc,bus_71573,419.52,7.5081050709802,125.88,3,1258.56,29366.399999999998,419.52,4,4
WILLIS_NG,ngcc,bus_71573,542.8,8.9302397677742,162.84,3,1628.3999999999999,37996.0,542.8,4,4
SHIRO_NG,ngcc,bus_71573,704.79,7.931181635446901,211.44,3,2114.37,49335.299999999996,704.79,4,4
BAYTOWN_NG_20,ngcc,bus_72083,2069.5,8.287805182523902,620.8499999999999,3,6208.5,144865.0,2069.5,4,4
NEWGULF_NG,ngcc,bus_70693,101.9,7.4978843066018,30.57,3,305.70000000000005,7133.0,101.9,4,4
THOMPSONS_NG,ngcc,bus_73533,4786.719999999999,8.3641115549846,1435.76,3,14360.159999999998,335070.39999999997,4786.719999999999,4,4
CHANNELVIEW_NG_21,ngcc,bus_73753,183.66,7.7618866828532,55.1,3,550.98,12856.199999999999,183.66,4,4
LAPORTE_NG_22,ngcc,bus_70753,176.4,7.455433414266,52.92,3,529.2,12348.0,176.4,4,4
FREEPORT_NG_23,ngcc,bus_74283,1030.82,7.471974926278992,309.27,3,3092.46,72157.4,1030.82,4,4
SHIRO_NG_24,ngcc,bus_80333,234.93,7.931181635446901,70.48,3,704.79,16445.100000000002,234.93,4,4
FAIRFIELD_NG,ngcc,bus_80703,1036.02,7.7260988682499,310.8,3,3108.06,72521.4,1036.02,4,4
JEWETT_C,coal,bus_80703,1849.8,11.616723915231,554.94,4,5549.4,129486.0,610.434,12,12
FAIRFIELD_C,coal,bus_80603,1186.8,10.979252898444,356.04,4,3560.3999999999996,83076.0,391.644,12,12
JACKSONVILLE_C,coal,bus_80603,713.4,10.294067547381,214.02,4,2140.2,49938.0,235.422,12,12
TRINIDAD_C,coal,bus_80603,243.3,10.071850220349,72.99000000000001,4,729.9000000000001,17031.0,80.289,12,12
MTENTERPRISE_NG,ngcc,bus_80773,939.6,7.9283259946473,281.88,3,2818.8,65772.0,939.6,4,4
BRYAN_NG,ngcc,bus_81403,225.2,7.4105869179925,67.56,3,675.5999999999999,15764.0,225.2,4,4
bus_10013_WIND,wind,bus_10013,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10813_WIND,wind,bus_10813,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_20083_WIND,wind,bus_20083,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_30063_WIND,wind,bus_30063,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_30483_WIND,wind,bus_30483,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40023_WIND,wind,bus_40023,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40173_WIND,wind,bus_40173,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40403_WIND,wind,bus_40403,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40613_WIND,wind,bus_40613,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40673_WIND,wind,bus_40673,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_41473_WIND,wind,bus_41473,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_41933_WIND,wind,bus_41933,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_50053_WIND,wind,bus_50053,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_50073_WIND,wind,bus_50073,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_53643_WIND,wind,bus_53643,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10013_SOLAR,solar,bus_10013,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_10813_SOLAR,solar,bus_10813,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_40023_SOLAR,solar,bus_40023,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_63553_SOLAR,solar,bus_63553,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_71573_SOLAR,solar,bus_71573,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_74003_SOLAR,solar,bus_74003,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_74063_SOLAR,solar,bus_74063,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_80603_SOLAR,solar,bus_80603,100000.0,0.0,0.0,0,0.0,0.0,0.0,0,0
bus_20043_HYDRO,hydro,bus_20043,101.6,0.0,0.0,1,1.0,1.0,101.6,0,0
bus_40023_HYDRO,hydro,bus_40023,75.6,0.0,0.0,1,1.0,1.0,75.6,0,0
bus_41473_HYDRO,hydro,bus_41473,31.5,0.0,0.0,1,1.0,1.0,31.5,0,0
bus_50673_HYDRO,hydro,bus_50673,1.3,0.0,0.0,1,1.0,1.0,1.3,0,0
bus_54223_HYDRO,hydro,bus_54223,2.8,0.0,0.0,1,1.0,1.0,2.8,0,0
bus_54443_HYDRO,hydro,bus_54443,41.8,0.0,0.0,1,1.0,1.0,41.8,0,0
bus_60693_HYDRO,hydro,bus_60693,3.6,0.0,0.0,1,1.0,1.0,3.6,0,0
bus_61643_HYDRO,hydro,bus_61643,10.0,0.0,0.0,1,1.0,1.0,10.0,0,0
bus_63023_HYDRO,hydro,bus_63023,6.0,0.0,0.0,1,1.0,1.0,6.0,0,0
bus_63493_HYDRO,hydro,bus_63493,289.5,0.0,0.0,1,1.0,1.0,289.5,0,0
bus_74063_HYDRO,hydro,bus_74063,2.4,0.0,0.0,1,1.0,1.0,2.4,0,0
