Generator,Type,Time,Value
NEWBRAUNFELS,Gas,12,985.099907436394
NEWBRAUNFELS,Gas,13,985.099907436394
NEWBRAUNFELS,Gas,14,985.099907436394
NEWBRAUNFELS,Gas,15,985.099907436394
NEWBRAUNFELS,Gas,16,985.099907436394
NEWBRAUNFELS,Gas,17,985.099907436394
NEWBRAUNFELS,Gas,18,985.099907436394
NEWBRAUNFELS,Gas,19,985.099907436394
NEWBRAUNFELS,Gas,20,985.099907436394
NEWBRAUNFELS,Gas,21,985.099907436394
NEWBRAUNFELS,Gas,22,985.099907436394
NEWBRAUNFELS,Gas,23,985.099907436394
NEWBRAUNFELS,Gas,24,985.099907436394
MISSION,Gas,1,0.0
MISSION,Gas,2,0.0
MISSION,Gas,3,0.0
MISSION,Gas,4,0.0
MISSION,Gas,5,0.0
MISSION,Gas,6,0.0
MISSION,Gas,7,0.0
MISSION,Gas,8,0.0
MISSION,Gas,9,0.0
MISSION,Gas,10,0.0
MISSION,Gas,11,285.2871108573256
MISSION,Gas,12,521.889907436394
MISSION,Gas,13,521.889907436394
MISSION,Gas,14,521.889907436394
MISSION,Gas,15,521.889907436394
MISSION,Gas,16,521.889907436394
MISSION,Gas,17,521.889907436394
MISSION,Gas,18,521.889907436394
MISSION,Gas,19,521.889907436394
MISSION,Gas,20,521.889907436394
MISSION,Gas,21,521.889907436394
MISSION,Gas,22,521.889907436394
MISSION,Gas,23,521.889907436394
MISSION,Gas,24,521.889907436394
LAREDO,Gas,1,256.499907436394
LAREDO,Gas,2,256.499907436394
LAREDO,Gas,3,256.499907436394
LAREDO,Gas,4,256.499907436394
LAREDO,Gas,5,256.499907436394
LAREDO,Gas,6,256.499907436394
LAREDO,Gas,7,256.499907436394
LAREDO,Gas,8,256.499907436394
LAREDO,Gas,9,256.499907436394
LAREDO,Gas,10,256.499907436394
LAREDO,Gas,11,256.499907436394
LAREDO,Gas,12,256.499907436394
LAREDO,Gas,13,256.499907436394
LAREDO,Gas,14,256.499907436394
LAREDO,Gas,15,256.499907436394
LAREDO,Gas,16,256.499907436394
LAREDO,Gas,17,256.499907436394
LAREDO,Gas,18,256.499907436394
LAREDO,Gas,19,256.499907436394
LAREDO,Gas,20,256.499907436394
LAREDO,Gas,21,256.499907436394
LAREDO,Gas,22,256.499907436394
LAREDO,Gas,23,256.499907436394
LAREDO,Gas,24,256.499907436394
PEARSALL,Gas,1,260.499907436394
PEARSALL,Gas,2,260.499907436394
PEARSALL,Gas,3,260.499907436394
PEARSALL,Gas,4,260.499907436394
PEARSALL,Gas,5,260.499907436394
PEARSALL,Gas,6,260.499907436394
PEARSALL,Gas,7,260.499907436394
PEARSALL,Gas,8,260.499907436394
PEARSALL,Gas,9,260.499907436394
PEARSALL,Gas,10,260.499907436394
PEARSALL,Gas,11,260.499907436394
PEARSALL,Gas,12,260.499907436394
PEARSALL,Gas,13,260.499907436394
PEARSALL,Gas,14,260.499907436394
PEARSALL,Gas,15,260.499907436394
PEARSALL,Gas,16,260.499907436394
PEARSALL,Gas,17,260.499907436394
PEARSALL,Gas,18,260.499907436394
PEARSALL,Gas,19,260.499907436394
PEARSALL,Gas,20,260.499907436394
PEARSALL,Gas,21,260.499907436394
PEARSALL,Gas,22,260.499907436394
PEARSALL,Gas,23,260.499907436394
PEARSALL,Gas,24,260.499907436394
SANANTONIO,Gas,1,239.89990743639393
SANANTONIO,Gas,2,239.89990743639393
SANANTONIO,Gas,3,239.89990743639393
SANANTONIO,Gas,4,239.89990743639393
SANANTONIO,Gas,5,239.89990743639393
SANANTONIO,Gas,6,239.89990743639393
SANANTONIO,Gas,7,239.89990743639393
SANANTONIO,Gas,8,239.89990743639393
SANANTONIO,Gas,9,239.89990743639393
SANANTONIO,Gas,10,239.89990743639393
SANANTONIO,Gas,11,239.89990743639393
SANANTONIO,Gas,12,239.89990743639393
SANANTONIO,Gas,13,239.89990743639393
SANANTONIO,Gas,14,239.89990743639393
SANANTONIO,Gas,15,239.89990743639393
SANANTONIO,Gas,16,239.89990743639393
SANANTONIO,Gas,17,239.89990743639393
SANANTONIO,Gas,18,239.89990743639393
SANANTONIO,Gas,19,239.89990743639393
SANANTONIO,Gas,20,239.89990743639393
SANANTONIO,Gas,21,239.89990743639393
SANANTONIO,Gas,22,239.89990743639393
SANANTONIO,Gas,23,239.89990743639393
SANANTONIO,Gas,24,239.89990743639393
NURSERY,Gas,1,208.09990743639392
NURSERY,Gas,2,208.09990743639392
NURSERY,Gas,3,208.09990743639392
NURSERY,Gas,4,208.09990743639392
NURSERY,Gas,5,208.09990743639392
NURSERY,Gas,6,208.09990743639392
NURSERY,Gas,7,208.09990743639392
NURSERY,Gas,8,208.09990743639392
NURSERY,Gas,9,208.09990743639392
NURSERY,Gas,10,208.09990743639392
NURSERY,Gas,11,208.09990743639392
NURSERY,Gas,12,208.09990743639392
NURSERY,Gas,13,208.09990743639392
NURSERY,Gas,14,208.09990743639392
NURSERY,Gas,15,208.09990743639392
NURSERY,Gas,16,208.09990743639392
NURSERY,Gas,17,208.09990743639392
NURSERY,Gas,18,208.09990743639392
NURSERY,Gas,19,208.09990743639392
NURSERY,Gas,20,208.09990743639392
NURSERY,Gas,21,208.09990743639392
NURSERY,Gas,22,208.09990743639392
NURSERY,Gas,23,208.09990743639392
NURSERY,Gas,24,208.09990743639392
VICTORIA,Gas,1,0.0
VICTORIA,Gas,2,0.0
VICTORIA,Gas,3,0.0
VICTORIA,Gas,4,0.0
VICTORIA,Gas,5,0.0
VICTORIA,Gas,6,0.0
VICTORIA,Gas,7,0.0
VICTORIA,Gas,8,0.0
VICTORIA,Gas,9,0.0
VICTORIA,Gas,10,0.0
VICTORIA,Gas,11,0.0
VICTORIA,Gas,12,0.0
VICTORIA,Gas,13,0.0
VICTORIA,Gas,14,0.0
VICTORIA,Gas,15,0.0
VICTORIA,Gas,16,0.0
VICTORIA,Gas,17,0.0
VICTORIA,Gas,18,0.0
VICTORIA,Gas,19,0.0
VICTORIA,Gas,20,0.0
VICTORIA,Gas,21,0.0
VICTORIA,Gas,22,0.0
VICTORIA,Gas,23,0.0
VICTORIA,Gas,24,0.0
POINTCOMFORT,Gas,1,0.0
POINTCOMFORT,Gas,2,0.0
POINTCOMFORT,Gas,3,0.0
POINTCOMFORT,Gas,4,0.0
POINTCOMFORT,Gas,5,0.0
POINTCOMFORT,Gas,6,0.0
POINTCOMFORT,Gas,7,0.0
POINTCOMFORT,Gas,8,40.40459281852226
POINTCOMFORT,Gas,9,87.95368345255424
POINTCOMFORT,Gas,10,162.24333461563208
POINTCOMFORT,Gas,11,184.2377957003486
POINTCOMFORT,Gas,12,140.25563777083073
POINTCOMFORT,Gas,13,104.62362503339571
POINTCOMFORT,Gas,14,130.39531382595624
POINTCOMFORT,Gas,15,55.57695003237148
POINTCOMFORT,Gas,16,65.59747811556925
POINTCOMFORT,Gas,17,103.01570564411195
POINTCOMFORT,Gas,18,177.53288003422162
POINTCOMFORT,Gas,19,339.7523984085926
POINTCOMFORT,Gas,20,324.02559518674536
POINTCOMFORT,Gas,21,237.09102318049023
POINTCOMFORT,Gas,22,197.51806523061347
POINTCOMFORT,Gas,23,70.67450417025405
POINTCOMFORT,Gas,24,75.7495592370252
WHARTON,Gas,1,572.989907436394
WHARTON,Gas,2,572.989907436394
WHARTON,Gas,3,572.989907436394
WHARTON,Gas,4,572.989907436394
WHARTON,Gas,5,572.989907436394
WHARTON,Gas,6,572.989907436394
WHARTON,Gas,7,572.989907436394
WHARTON,Gas,8,572.989907436394
WHARTON,Gas,9,572.989907436394
WHARTON,Gas,10,572.989907436394
WHARTON,Gas,11,572.989907436394
WHARTON,Gas,12,572.989907436394
WHARTON,Gas,13,572.989907436394
WHARTON,Gas,14,572.989907436394
WHARTON,Gas,15,572.989907436394
WHARTON,Gas,16,572.989907436394
WHARTON,Gas,17,572.989907436394
WHARTON,Gas,18,572.989907436394
WHARTON,Gas,19,572.989907436394
WHARTON,Gas,20,572.989907436394
WHARTON,Gas,21,572.989907436394
WHARTON,Gas,22,572.989907436394
WHARTON,Gas,23,572.989907436394
WHARTON,Gas,24,572.989907436394
CORPUSCHRISTI,Gas,1,0.0
CORPUSCHRISTI,Gas,2,0.0
CORPUSCHRISTI,Gas,3,0.0
CORPUSCHRISTI,Gas,4,0.0
CORPUSCHRISTI,Gas,5,0.0
CORPUSCHRISTI,Gas,6,0.0
CORPUSCHRISTI,Gas,7,0.0
CORPUSCHRISTI,Gas,8,0.0
CORPUSCHRISTI,Gas,9,0.0
CORPUSCHRISTI,Gas,10,0.0
CORPUSCHRISTI,Gas,11,0.0
CORPUSCHRISTI,Gas,12,0.0
CORPUSCHRISTI,Gas,13,0.0
CORPUSCHRISTI,Gas,14,0.0
CORPUSCHRISTI,Gas,15,0.0
CORPUSCHRISTI,Gas,16,0.0
CORPUSCHRISTI,Gas,17,0.0
CORPUSCHRISTI,Gas,18,0.0
CORPUSCHRISTI,Gas,19,0.0
CORPUSCHRISTI,Gas,20,0.0
CORPUSCHRISTI,Gas,21,0.0
CORPUSCHRISTI,Gas,22,0.0
CORPUSCHRISTI,Gas,23,0.0
CORPUSCHRISTI,Gas,24,0.0
BROWNSVILLE,Gas,1,1291.3846898601262
BROWNSVILLE,Gas,2,1200.4267666615792
BROWNSVILLE,Gas,3,1235.9722579035015
BROWNSVILLE,Gas,4,1320.4235584217336
BROWNSVILLE,Gas,5,1425.7522507715341
BROWNSVILLE,Gas,6,1515.609907436394
BROWNSVILLE,Gas,7,1515.609907436394
BROWNSVILLE,Gas,8,1515.609907436394
BROWNSVILLE,Gas,9,1515.609907436394
BROWNSVILLE,Gas,10,1515.609907436394
BROWNSVILLE,Gas,11,1515.609907436394
BROWNSVILLE,Gas,12,1515.609907436394
BROWNSVILLE,Gas,13,1515.609907436394
BROWNSVILLE,Gas,14,1515.609907436394
BROWNSVILLE,Gas,15,1515.609907436394
BROWNSVILLE,Gas,16,1515.609907436394
BROWNSVILLE,Gas,17,1515.609907436394
BROWNSVILLE,Gas,18,1515.609907436394
BROWNSVILLE,Gas,19,1515.609907436394
BROWNSVILLE,Gas,20,1515.609907436394
BROWNSVILLE,Gas,21,1515.609907436394
BROWNSVILLE,Gas,22,1515.609907436394
BROWNSVILLE,Gas,23,1515.609907436394
BROWNSVILLE,Gas,24,1515.609907436394
BISHOP,Gas,1,13.926642046956523
BISHOP,Gas,2,13.926642046956523
BISHOP,Gas,3,13.926642046956523
BISHOP,Gas,4,13.926642046956523
BISHOP,Gas,5,13.926642046956523
BISHOP,Gas,6,13.926642046956523
BISHOP,Gas,7,13.926642046956523
BISHOP,Gas,8,13.926642046956523
BISHOP,Gas,9,13.926642046956523
BISHOP,Gas,10,13.926642046956523
BISHOP,Gas,11,13.926642046956523
BISHOP,Gas,12,13.926642046956523
BISHOP,Gas,13,13.926642046956523
BISHOP,Gas,14,13.926642046956523
BISHOP,Gas,15,13.926642046956523
BISHOP,Gas,16,13.926642046956523
BISHOP,Gas,17,13.926642046956523
BISHOP,Gas,18,13.926642046956523
BISHOP,Gas,19,13.926642046956523
BISHOP,Gas,20,13.926642046956523
BISHOP,Gas,21,13.926642046956523
BISHOP,Gas,22,13.926642046956523
BISHOP,Gas,23,13.926642046956523
BISHOP,Gas,24,13.926642046956523
GREGORY,Gas,1,0.0
GREGORY,Gas,2,0.0
GREGORY,Gas,3,0.0
GREGORY,Gas,4,0.0
GREGORY,Gas,5,0.0
GREGORY,Gas,6,10.45644762087668
GREGORY,Gas,7,293.8546830262246
GREGORY,Gas,8,576.2448299832535
GREGORY,Gas,9,749.0482544130562
GREGORY,Gas,10,937.7676044608208
GREGORY,Gas,11,941.889907436394
GREGORY,Gas,12,941.889907436394
GREGORY,Gas,13,941.889907436394
GREGORY,Gas,14,941.889907436394
GREGORY,Gas,15,941.889907436394
GREGORY,Gas,16,941.889907436394
GREGORY,Gas,17,941.889907436394
GREGORY,Gas,18,941.889907436394
GREGORY,Gas,19,941.889907436394
GREGORY,Gas,20,941.889907436394
GREGORY,Gas,21,941.889907436394
GREGORY,Gas,22,941.889907436394
GREGORY,Gas,23,941.889907436394
GREGORY,Gas,24,941.889907436394
CORPUSCHRISTI_3,Gas,1,0.0
CORPUSCHRISTI_3,Gas,2,0.0
CORPUSCHRISTI_3,Gas,3,0.0
CORPUSCHRISTI_3,Gas,4,0.0
CORPUSCHRISTI_3,Gas,5,0.0
CORPUSCHRISTI_3,Gas,6,0.0
CORPUSCHRISTI_3,Gas,7,0.0
CORPUSCHRISTI_3,Gas,8,0.0
CORPUSCHRISTI_3,Gas,9,0.0
CORPUSCHRISTI_3,Gas,10,0.0
CORPUSCHRISTI_3,Gas,11,0.0
CORPUSCHRISTI_3,Gas,12,45.68721599040524
CORPUSCHRISTI_3,Gas,13,134.86851946875288
CORPUSCHRISTI_3,Gas,14,130.3721893361523
CORPUSCHRISTI_3,Gas,15,211.23294867682114
CORPUSCHRISTI_3,Gas,16,269.12535781941426
CORPUSCHRISTI_3,Gas,17,434.0237625397768
CORPUSCHRISTI_3,Gas,18,700.330830258591
CORPUSCHRISTI_3,Gas,19,819.8184987301139
CORPUSCHRISTI_3,Gas,20,851.1569544421492
CORPUSCHRISTI_3,Gas,21,843.6898176881002
CORPUSCHRISTI_3,Gas,22,803.9250288394184
CORPUSCHRISTI_3,Gas,23,703.8480924555722
CORPUSCHRISTI_3,Gas,24,502.4237223881034
DALLAS,Gas,1,0.0
DALLAS,Gas,2,0.0
DALLAS,Gas,3,0.0
DALLAS,Gas,4,0.0
DALLAS,Gas,5,0.0
DALLAS,Gas,6,0.0
DALLAS,Gas,7,0.0
DALLAS,Gas,8,0.0
DALLAS,Gas,9,0.0
DALLAS,Gas,10,364.8234918766205
DALLAS,Gas,11,482.5097287546508
DALLAS,Gas,12,0.0
DALLAS,Gas,13,0.0
DALLAS,Gas,14,16.07918234173787
DALLAS,Gas,15,1150.2765110839532
DALLAS,Gas,16,1498.7026635267432
DALLAS,Gas,17,1854.319907436394
DALLAS,Gas,18,1854.319907436394
DALLAS,Gas,19,1854.319907436394
DALLAS,Gas,20,1854.319907436394
DALLAS,Gas,21,1854.319907436394
DALLAS,Gas,22,1854.319907436394
DALLAS,Gas,23,1854.319907436394
DALLAS,Gas,24,1854.319907436394
ENNIS,Gas,1,0.0
ENNIS,Gas,2,0.0
ENNIS,Gas,3,0.0
ENNIS,Gas,4,0.0
ENNIS,Gas,5,0.0
ENNIS,Gas,6,410.89990743639396
ENNIS,Gas,7,410.89990743639396
ENNIS,Gas,8,410.89990743639396
ENNIS,Gas,9,410.89990743639396
ENNIS,Gas,10,410.89990743639396
ENNIS,Gas,11,410.89990743639396
ENNIS,Gas,12,410.89990743639396
ENNIS,Gas,13,410.89990743639396
ENNIS,Gas,14,410.89990743639396
ENNIS,Gas,15,410.89990743639396
ENNIS,Gas,16,410.89990743639396
ENNIS,Gas,17,410.89990743639396
ENNIS,Gas,18,410.89990743639396
ENNIS,Gas,19,410.89990743639396
ENNIS,Gas,20,410.89990743639396
ENNIS,Gas,21,410.89990743639396
ENNIS,Gas,22,410.89990743639396
ENNIS,Gas,23,410.89990743639396
ENNIS,Gas,24,410.89990743639396
MIDLOTHIAN,Gas,1,0.0
MIDLOTHIAN,Gas,2,0.0
MIDLOTHIAN,Gas,3,0.0
MIDLOTHIAN,Gas,4,0.0
MIDLOTHIAN,Gas,5,0.0
MIDLOTHIAN,Gas,6,0.0
MIDLOTHIAN,Gas,7,0.0
MIDLOTHIAN,Gas,8,0.0
MIDLOTHIAN,Gas,9,0.0
MIDLOTHIAN,Gas,10,0.0
MIDLOTHIAN,Gas,11,0.0
MIDLOTHIAN,Gas,12,0.0
MIDLOTHIAN,Gas,13,0.0
MIDLOTHIAN,Gas,14,0.0
MIDLOTHIAN,Gas,15,0.0
MIDLOTHIAN,Gas,16,0.0
MIDLOTHIAN,Gas,17,0.0
MIDLOTHIAN,Gas,18,0.0
MIDLOTHIAN,Gas,19,0.0
MIDLOTHIAN,Gas,20,0.0
MIDLOTHIAN,Gas,21,0.0
MIDLOTHIAN,Gas,22,0.0
MIDLOTHIAN,Gas,23,0.0
MIDLOTHIAN,Gas,24,0.0
GREENVILLE,Gas,1,0.0
GREENVILLE,Gas,2,0.0
GREENVILLE,Gas,3,0.0
GREENVILLE,Gas,4,0.0
GREENVILLE,Gas,5,0.0
GREENVILLE,Gas,6,0.0
GREENVILLE,Gas,7,0.0
GREENVILLE,Gas,8,0.0
GREENVILLE,Gas,9,0.0
GREENVILLE,Gas,10,0.0
GREENVILLE,Gas,11,0.0
GREENVILLE,Gas,12,0.0
GREENVILLE,Gas,13,0.0
GREENVILLE,Gas,14,0.0
GREENVILLE,Gas,15,0.0
GREENVILLE,Gas,16,0.0
GREENVILLE,Gas,17,0.0
GREENVILLE,Gas,18,0.0
GREENVILLE,Gas,19,0.0
GREENVILLE,Gas,20,0.0
GREENVILLE,Gas,21,0.0
GREENVILLE,Gas,22,0.0
GREENVILLE,Gas,23,0.0
GREENVILLE,Gas,24,0.0
MCKINNEY,Gas,1,1351.299907436394
MCKINNEY,Gas,2,1351.299907436394
MCKINNEY,Gas,3,1351.299907436394
MCKINNEY,Gas,4,1351.299907436394
MCKINNEY,Gas,5,1351.299907436394
MCKINNEY,Gas,6,1351.299907436394
MCKINNEY,Gas,7,1351.299907436394
MCKINNEY,Gas,8,1351.299907436394
MCKINNEY,Gas,9,1351.299907436394
MCKINNEY,Gas,10,1351.299907436394
MCKINNEY,Gas,11,1351.299907436394
MCKINNEY,Gas,12,1351.299907436394
MCKINNEY,Gas,13,1351.299907436394
MCKINNEY,Gas,14,1351.299907436394
MCKINNEY,Gas,15,1351.299907436394
MCKINNEY,Gas,16,1351.299907436394
MCKINNEY,Gas,17,1351.299907436394
MCKINNEY,Gas,18,1351.299907436394
MCKINNEY,Gas,19,1351.299907436394
MCKINNEY,Gas,20,1351.299907436394
MCKINNEY,Gas,21,1351.299907436394
MCKINNEY,Gas,22,1351.299907436394
MCKINNEY,Gas,23,1351.299907436394
MCKINNEY,Gas,24,1351.299907436394
MTENTERPRISE,Gas,1,771.3994623740969
MTENTERPRISE,Gas,2,678.7875537067519
MTENTERPRISE,Gas,3,721.9173454969117
MTENTERPRISE,Gas,4,825.9855203448969
MTENTERPRISE,Gas,5,911.6309411557072
MTENTERPRISE,Gas,6,932.499907436394
MTENTERPRISE,Gas,7,932.499907436394
MTENTERPRISE,Gas,8,932.499907436394
MTENTERPRISE,Gas,9,932.499907436394
MTENTERPRISE,Gas,10,0.0
MTENTERPRISE,Gas,11,0.0
MTENTERPRISE,Gas,12,554.494972313176
MTENTERPRISE,Gas,13,741.0997444368104
MTENTERPRISE,Gas,14,932.499907436394
MTENTERPRISE,Gas,15,0.0
MTENTERPRISE,Gas,16,0.0
MTENTERPRISE,Gas,17,432.3611766417782
MTENTERPRISE,Gas,18,932.499907436394
MTENTERPRISE,Gas,19,932.499907436394
MTENTERPRISE,Gas,20,932.499907436394
MTENTERPRISE,Gas,21,932.499907436394
MTENTERPRISE,Gas,22,932.499907436394
MTENTERPRISE,Gas,23,932.499907436394
MTENTERPRISE,Gas,24,932.499907436394
ARLINGTON,Gas,1,403.59046590072984
ARLINGTON,Gas,2,276.9547639718435
ARLINGTON,Gas,3,327.9253932203105
ARLINGTON,Gas,4,448.0373052181976
ARLINGTON,Gas,5,525.7994971833
ARLINGTON,Gas,6,526.9154166413205
ARLINGTON,Gas,7,595.923828240955
ARLINGTON,Gas,8,566.2712252226906
ARLINGTON,Gas,9,483.0791510807626
ARLINGTON,Gas,10,1218.2769797462713
ARLINGTON,Gas,11,1320.109907436394
ARLINGTON,Gas,12,0.0
ARLINGTON,Gas,13,0.0
ARLINGTON,Gas,14,0.0
ARLINGTON,Gas,15,0.0
ARLINGTON,Gas,16,0.0
ARLINGTON,Gas,17,0.0
ARLINGTON,Gas,18,0.0
ARLINGTON,Gas,19,0.0
ARLINGTON,Gas,20,0.0
ARLINGTON,Gas,21,0.0
ARLINGTON,Gas,22,0.0
ARLINGTON,Gas,23,0.0
ARLINGTON,Gas,24,0.0
DALLAS_4,Gas,1,0.0
DALLAS_4,Gas,2,0.0
DALLAS_4,Gas,3,0.0
DALLAS_4,Gas,4,0.0
DALLAS_4,Gas,5,0.0
DALLAS_4,Gas,6,0.0
DALLAS_4,Gas,7,0.0
DALLAS_4,Gas,8,0.0
DALLAS_4,Gas,9,0.0
DALLAS_4,Gas,10,0.0
DALLAS_4,Gas,11,0.0
DALLAS_4,Gas,12,0.0
DALLAS_4,Gas,13,0.0
DALLAS_4,Gas,14,0.0
DALLAS_4,Gas,15,0.0
DALLAS_4,Gas,16,0.0
DALLAS_4,Gas,17,0.0
DALLAS_4,Gas,18,0.0
DALLAS_4,Gas,19,0.0
DALLAS_4,Gas,20,0.0
DALLAS_4,Gas,21,0.0
DALLAS_4,Gas,22,0.0
DALLAS_4,Gas,23,0.0
DALLAS_4,Gas,24,0.0
TEMPLE,Gas,1,456.28652806823163
TEMPLE,Gas,2,481.55777839264545
TEMPLE,Gas,3,477.02523110952654
TEMPLE,Gas,4,467.4868904704325
TEMPLE,Gas,5,462.1612432858203
TEMPLE,Gas,6,490.3811230923084
TEMPLE,Gas,7,502.30109896171825
TEMPLE,Gas,8,440.9723601687341
TEMPLE,Gas,9,460.78784911794014
TEMPLE,Gas,10,400.9748570439686
TEMPLE,Gas,11,431.9768269405588
TEMPLE,Gas,12,438.4442437866716
TEMPLE,Gas,13,401.7333068321941
TEMPLE,Gas,14,362.1044377053352
TEMPLE,Gas,15,331.84862645286717
TEMPLE,Gas,16,315.02683397985953
TEMPLE,Gas,17,316.8099322916118
TEMPLE,Gas,18,514.5711167906627
TEMPLE,Gas,19,686.6760471361649
TEMPLE,Gas,20,714.8854391395625
TEMPLE,Gas,21,696.757834188407
TEMPLE,Gas,22,610.8108094885024
TEMPLE,Gas,23,430.1258403428897
TEMPLE,Gas,24,251.87491414524604
LEWSIVILLE,Gas,1,0.0
LEWSIVILLE,Gas,2,0.0
LEWSIVILLE,Gas,3,0.0
LEWSIVILLE,Gas,4,0.0
LEWSIVILLE,Gas,5,0.0
LEWSIVILLE,Gas,6,0.0
LEWSIVILLE,Gas,7,0.0
LEWSIVILLE,Gas,8,0.0
LEWSIVILLE,Gas,9,0.0
LEWSIVILLE,Gas,10,0.0
LEWSIVILLE,Gas,11,0.0
LEWSIVILLE,Gas,12,0.0
LEWSIVILLE,Gas,13,0.0
LEWSIVILLE,Gas,14,0.0
LEWSIVILLE,Gas,15,0.0
LEWSIVILLE,Gas,16,0.0
LEWSIVILLE,Gas,17,0.0
LEWSIVILLE,Gas,18,0.0
LEWSIVILLE,Gas,19,0.0
LEWSIVILLE,Gas,20,0.0
LEWSIVILLE,Gas,21,0.0
LEWSIVILLE,Gas,22,0.0
LEWSIVILLE,Gas,23,0.0
LEWSIVILLE,Gas,24,0.0
WINCHESTER,Gas,1,234.89990743639393
WINCHESTER,Gas,2,234.89990743639393
WINCHESTER,Gas,3,234.89990743639393
WINCHESTER,Gas,4,234.89990743639393
WINCHESTER,Gas,5,234.89990743639393
WINCHESTER,Gas,6,234.89990743639393
WINCHESTER,Gas,7,234.89990743639393
WINCHESTER,Gas,8,234.89990743639393
WINCHESTER,Gas,9,234.89990743639393
WINCHESTER,Gas,10,234.89990743639393
WINCHESTER,Gas,11,234.89990743639393
WINCHESTER,Gas,12,234.89990743639393
WINCHESTER,Gas,13,234.89990743639393
WINCHESTER,Gas,14,234.89990743639393
WINCHESTER,Gas,15,234.89990743639393
WINCHESTER,Gas,16,234.89990743639393
WINCHESTER,Gas,17,234.89990743639393
WINCHESTER,Gas,18,234.89990743639393
WINCHESTER,Gas,19,234.89990743639393
WINCHESTER,Gas,20,234.89990743639393
WINCHESTER,Gas,21,234.89990743639393
WINCHESTER,Gas,22,234.89990743639393
WINCHESTER,Gas,23,234.89990743639393
WINCHESTER,Gas,24,234.89990743639393
SANANTONIO_5,Gas,1,0.0
SANANTONIO_5,Gas,2,0.0
SANANTONIO_5,Gas,3,0.0
SANANTONIO_5,Gas,4,0.0
SANANTONIO_5,Gas,5,0.0
SANANTONIO_5,Gas,6,0.0
SANANTONIO_5,Gas,7,0.0
SANANTONIO_5,Gas,8,0.0
SANANTONIO_5,Gas,9,0.0
SANANTONIO_5,Gas,10,0.0
SANANTONIO_5,Gas,11,0.0
SANANTONIO_5,Gas,12,0.0
SANANTONIO_5,Gas,13,0.0
SANANTONIO_5,Gas,14,0.0
SANANTONIO_5,Gas,15,0.0
SANANTONIO_5,Gas,16,0.0
SANANTONIO_5,Gas,17,0.0
SANANTONIO_5,Gas,18,0.0
SANANTONIO_5,Gas,19,0.0
SANANTONIO_5,Gas,20,0.0
SANANTONIO_5,Gas,21,0.0
SANANTONIO_5,Gas,22,0.0
SANANTONIO_5,Gas,23,0.0
SANANTONIO_5,Gas,24,0.0
SEGUIN,Gas,1,0.0
SEGUIN,Gas,2,0.0
SEGUIN,Gas,3,0.0
SEGUIN,Gas,4,0.0
SEGUIN,Gas,5,0.0
SEGUIN,Gas,6,0.0
SEGUIN,Gas,7,0.0
SEGUIN,Gas,8,0.0
SEGUIN,Gas,9,0.0
SEGUIN,Gas,10,0.0
SEGUIN,Gas,11,0.0
SEGUIN,Gas,12,0.0
SEGUIN,Gas,13,0.0
SEGUIN,Gas,14,0.0
SEGUIN,Gas,15,0.0
SEGUIN,Gas,16,0.0
SEGUIN,Gas,17,0.0
SEGUIN,Gas,18,0.0
SEGUIN,Gas,19,0.0
SEGUIN,Gas,20,0.0
SEGUIN,Gas,21,0.0
SEGUIN,Gas,22,0.0
SEGUIN,Gas,23,0.0
SEGUIN,Gas,24,0.0
ELMENDORF,Gas,1,0.0
ELMENDORF,Gas,2,0.0
ELMENDORF,Gas,3,0.0
ELMENDORF,Gas,4,0.0
ELMENDORF,Gas,5,0.0
ELMENDORF,Gas,6,0.0
ELMENDORF,Gas,7,0.0
ELMENDORF,Gas,8,0.0
ELMENDORF,Gas,9,0.0
ELMENDORF,Gas,10,104.75777499539109
ELMENDORF,Gas,11,112.62307040658231
ELMENDORF,Gas,12,513.5556377535752
ELMENDORF,Gas,13,526.5309250492211
ELMENDORF,Gas,14,170.767525765798
ELMENDORF,Gas,15,462.53578117782934
ELMENDORF,Gas,16,440.44045858910795
ELMENDORF,Gas,17,591.993166250492
ELMENDORF,Gas,18,1145.2763529467427
ELMENDORF,Gas,19,1680.8899074363937
ELMENDORF,Gas,20,1680.8899074363937
ELMENDORF,Gas,21,1680.8899074363937
ELMENDORF,Gas,22,1151.9463225968298
ELMENDORF,Gas,23,1092.6303441961138
ELMENDORF,Gas,24,304.3523790908282
PASADENA,Gas,1,0.0
PASADENA,Gas,2,0.0
PASADENA,Gas,3,0.0
PASADENA,Gas,4,0.0
PASADENA,Gas,5,0.0
PASADENA,Gas,6,0.0
PASADENA,Gas,7,0.0
PASADENA,Gas,8,0.0
PASADENA,Gas,9,0.0
PASADENA,Gas,10,0.0
PASADENA,Gas,11,0.0
PASADENA,Gas,12,0.0
PASADENA,Gas,13,0.0
PASADENA,Gas,14,0.0
PASADENA,Gas,15,0.0
PASADENA,Gas,16,0.0
PASADENA,Gas,17,0.0
PASADENA,Gas,18,0.0
PASADENA,Gas,19,0.0
PASADENA,Gas,20,0.0
PASADENA,Gas,21,0.0
PASADENA,Gas,22,0.0
PASADENA,Gas,23,0.0
PASADENA,Gas,24,0.0
BAYTOWN,Gas,1,1084.799907436394
BAYTOWN,Gas,2,1084.799907436394
BAYTOWN,Gas,3,1084.799907436394
BAYTOWN,Gas,4,1084.799907436394
BAYTOWN,Gas,5,1084.799907436394
BAYTOWN,Gas,6,1084.799907436394
