Line,Time,Value
line_1001_5449,16,60.52740658165175
line_1001_5449,17,61.298452032527535
line_1001_5449,18,61.237666496279566
line_1001_5449,19,61.199871783863756
line_1001_5449,20,61.20761276720754
line_1001_5449,21,61.222833436768326
line_1001_5449,22,61.249435195165375
line_1001_5449,23,61.302741456580584
line_1001_5449,24,61.34814441149232
line_1001_5323,1,99.22017233311766
line_1001_5323,2,99.22017233311766
line_1001_5323,3,99.22017233311766
line_1001_5323,4,99.22017233311766
line_1001_5323,5,99.22017233311766
line_1001_5323,6,99.22017233311766
line_1001_5323,7,99.22017233311766
line_1001_5323,8,99.22017233311766
line_1001_5323,9,99.22017233311766
line_1001_5323,10,74.06080942456495
line_1001_5323,11,44.496779920476534
line_1001_5323,12,76.93381886267093
line_1001_5323,13,99.22017233311766
line_1001_5323,14,99.22017233311766
line_1001_5323,15,97.8680958727597
line_1001_5323,16,97.96419519763319
line_1001_5323,17,99.22017233311766
line_1001_5323,18,99.22017233311766
line_1001_5323,19,99.22017233311766
line_1001_5323,20,99.22017233311766
line_1001_5323,21,99.22017233311766
line_1001_5323,22,99.22017233311766
line_1001_5323,23,99.22017233311766
line_1001_5323,24,99.22017233311766
line_1001_3006,1,0.0
line_1001_3006,2,0.0
line_1001_3006,3,0.0
line_1001_3006,4,0.0
line_1001_3006,5,0.0
line_1001_3006,6,0.0
line_1001_3006,7,0.0
line_1001_3006,8,0.0
line_1001_3006,9,0.0
line_1001_3006,10,-20.597322677865094
line_1001_3006,11,-44.80063249802868
line_1001_3006,12,-18.245263817380025
line_1001_3006,13,12.025289192437251
line_1001_3006,14,22.815244157179514
line_1001_3006,15,29.651626103185606
line_1001_3006,16,38.055496308378245
line_1001_3006,17,52.439098506405585
line_1001_3006,18,64.10260705827464
line_1001_3006,19,70.31502905389225
line_1001_3006,20,75.8705034425915
line_1001_3006,21,78.13026319624338
line_1001_3006,22,76.66458809086517
line_1001_3006,23,76.72351370623805
line_1001_3006,24,78.3860407438276
line_1001_5008,1,85.07861233384631
line_1001_5008,2,84.16150848301511
line_1001_5008,3,84.47303347564551
line_1001_5008,4,85.20238205503607
line_1001_5008,5,85.45815955249643
line_1001_5008,6,85.81083215587904
line_1001_5008,7,86.6143388522092
line_1001_5008,8,86.09345643620759
line_1001_5008,9,85.23548047878187
line_1001_5008,10,58.36396152288367
line_1001_5008,11,25.333597355041835
line_1001_5008,12,56.40511751370988
line_1001_5008,13,84.56803320359549
line_1001_5008,14,87.23649739951948
line_1001_5008,15,87.92503282936858
line_1001_5008,16,90.17220233424513
line_1001_5008,17,95.0025814669928
line_1001_5008,18,97.09684764116874
line_1001_5008,19,97.70594312895913
line_1001_5008,20,98.86161880774685
line_1001_5008,21,99.53344542395057
line_1001_5008,22,99.48758747138703
line_1001_5008,23,100.36436325129176
line_1001_5008,24,101.3887541403524
line_1001_5385,1,118.5609045926585
line_1001_5385,2,118.15635931375724
line_1001_5385,3,118.31170226874065
line_1001_5385,4,118.68014308585813
line_1001_5385,5,118.85180512819943
line_1001_5385,6,117.856917530121
line_1001_5385,7,118.11628110183821
line_1001_5385,8,117.8100526978133
line_1001_5385,9,117.48888514837198
line_1001_5385,10,88.71442855201629
line_1001_5385,11,53.30088117752295
line_1001_5385,12,88.87807690010371
line_1001_5385,13,115.58365009684321
line_1001_5385,14,115.55007075477717
line_1001_5385,15,111.4205601780366
line_1001_5385,16,110.70870117935604
line_1001_5385,17,111.24496341074894
line_1001_5385,18,110.80951694000964
line_1001_5385,19,110.50766477680308
line_1001_5385,20,110.45340484255559
line_1001_5385,21,110.48194177491646
line_1001_5385,22,110.64572060893721
line_1001_5385,23,110.9131394994636
line_1001_5385,24,111.18782064523482
line_1001_5262,1,119.29141577117841
line_1001_5262,2,113.0137173686768
line_1001_5262,3,115.11657196975354
line_1001_5262,4,120.0319824432374
line_1001_5262,5,123.6838941492183
line_1001_5262,6,126.5895258619888
line_1001_5262,7,136.63025094508237
line_1001_5262,8,142.8649422239197
line_1001_5262,9,138.30035912760258
line_1001_5262,10,90.58976697064914
line_1001_5262,11,19.096571135814944
line_1001_5262,12,74.5018445604722
line_1001_5262,13,133.57002010481597
line_1001_5262,14,139.00496620379846
line_1001_5262,15,139.82005716802158
line_1001_5262,16,144.7714080999129
line_1001_5262,17,155.90003740522243
line_1001_5262,18,161.74365664487624
line_1001_5262,19,163.70856815945464
line_1001_5262,20,165.98990875911625
line_1001_5262,21,167.04438706395715
line_1001_5262,22,166.59598005034425
line_1001_5262,23,167.2832238724706
line_1001_5262,24,168.8566641444069
line_1001_5103,1,64.8438530742855
line_1001_5103,2,64.8438530742855
line_1001_5103,3,64.8438530742855
line_1001_5103,4,64.8438530742855
line_1001_5103,5,64.8438530742855
line_1001_5103,6,64.8438530742855
line_1001_5103,7,64.8438530742855
line_1001_5103,8,64.8438530742855
line_1001_5103,9,64.8438530742855
line_1001_5103,10,51.556636310103634
line_1001_5103,11,32.43625347424081
line_1001_5103,12,50.362312235409206
line_1001_5103,13,64.49958054888306
line_1001_5103,14,64.04393518164315
line_1001_5103,15,64.8438530742855
line_1001_5103,16,64.8438530742855
line_1001_5103,17,64.80324835366544
line_1001_5103,18,63.96248605366723
line_1001_5103,19,64.06474647262101
line_1001_5103,20,64.03568587121451
line_1001_5103,21,63.98697825957731
line_1001_5103,22,63.969354333138206
line_1001_5103,23,63.77982599240141
line_1001_5103,24,63.583848607876334
line_1001_5007,1,63.29421720989977
line_1001_5007,2,63.29421720989977
line_1001_5007,3,63.29421720989977
line_1001_5007,4,63.29421720989977
line_1001_5007,5,63.29421720989977
line_1001_5007,6,63.22707273994393
line_1001_5007,7,59.33097928717439
line_1001_5007,8,59.458871369496265
line_1001_5007,9,59.43923391354632
line_1001_5007,10,45.08551637478365
line_1001_5007,11,26.586813691483105
line_1001_5007,12,44.888251193931445
line_1001_5007,13,59.04740746073107
line_1001_5007,14,59.00180564426727
line_1001_5007,15,58.39741945582695
line_1001_5007,16,58.579672331632
line_1001_5007,17,59.584697838477815
line_1001_5007,18,59.94035145296029
line_1001_5007,19,60.21123520971412
line_1001_5007,20,60.264580206741265
line_1001_5007,21,60.23986621337213
line_1001_5007,22,60.10306082307778
line_1001_5007,23,59.85795565228431
line_1001_5007,24,59.61775962466252
line_2001_5465,1,81.27954664859195
line_2001_5465,2,81.0669162182733
line_2001_5465,3,80.96447346509602
line_2001_5465,4,80.67835978513975
line_2001_5465,5,79.80580022010227
line_2001_5465,6,78.36271003562209
line_2001_5465,7,75.88182747749613
line_2001_5465,8,74.87786029476732
line_2001_5465,9,73.98755309472504
line_2001_5465,10,72.8993024603869
line_2001_5465,11,72.21142746232056
line_2001_5465,12,71.78790619503438
line_2001_5465,13,72.39808320548423
line_2001_5465,14,73.1788023807617
line_2001_5465,15,74.50375911834863
line_2001_5465,16,74.58169314270135
line_2001_5465,17,73.1862004948288
line_2001_5465,18,69.38853284326814
line_2001_5465,19,67.14987181197024
line_2001_5465,20,67.40339284688812
line_2001_5465,21,68.08310114119504
line_2001_5465,22,69.60009199187438
line_2001_5465,23,72.45115320931575
line_2001_5465,24,75.28639698948251
line_2001_5449,1,52.2512741265171
line_2001_5449,2,52.070510350492285
line_2001_5449,3,52.00990094832949
line_2001_5449,4,51.83567822515639
line_2001_5449,5,51.24167683569229
line_2001_5449,6,50.243496340341984
line_2001_5449,7,49.38715857257043
line_2001_5449,8,48.67455459489727
line_2001_5449,9,47.98960486812551
line_2001_5449,10,45.526302675655515
line_2001_5449,11,44.98989174139069
line_2001_5449,12,46.49002768920702
line_2001_5449,13,47.08695791010671
line_2001_5449,14,47.882008114725
line_2001_5449,15,47.902889697213354
line_2001_5449,16,47.96834130714277
line_2001_5449,17,47.40274006104114
line_2001_5449,18,45.1151996110125
line_2001_5449,19,43.45785710215191
line_2001_5449,20,43.64453786908314
line_2001_5449,21,44.153432845706895
line_2001_5449,22,45.21250066194359
line_2001_5449,23,47.360038155960794
line_2001_5449,24,49.500634207550604
line_2001_5323,1,91.96867413722762
line_2001_5323,2,92.33321308866813
line_2001_5323,3,91.98730729443213
line_2001_5323,4,91.11863391332317
line_2001_5323,5,89.8082910734115
line_2001_5323,6,88.27332970985267
line_2001_5323,7,86.61677905099856
line_2001_5323,8,85.52337052734393
line_2001_5323,9,84.87318762654164
line_2001_5323,10,77.48186849538037
line_2001_5323,11,76.18920181514093
line_2001_5323,12,84.7190629709952
line_2001_5323,13,85.63457933301643
line_2001_5323,14,86.85094443505699
line_2001_5323,15,86.8839127236245
line_2001_5323,16,87.01742431510485
line_2001_5323,17,86.19372493092104
line_2001_5323,18,82.63131277845675
line_2001_5323,19,80.0264827446552
line_2001_5323,20,80.30659202830068
line_2001_5323,21,81.09261951946912
line_2001_5323,22,82.74779559516472
line_2001_5323,23,86.1065250432583
line_2001_5323,24,89.48390151171313
line_2001_5003,1,40.14759442646666
line_2001_5003,2,40.077771980462
line_2001_5003,3,40.02524046740973
line_2001_5003,4,39.88205311821057
line_2001_5003,5,39.48463280293079
line_2001_5003,6,38.582748185502446
line_2001_5003,7,37.97327203073124
line_2001_5003,8,37.48363392176036
line_2001_5003,9,37.104207898059066
line_2001_5003,10,36.45569018274497
line_2001_5003,11,36.07446179606636
line_2001_5003,12,36.216402264966824
line_2001_5003,13,36.41804962353622
line_2001_5003,14,36.695733568445235
line_2001_5003,15,36.63264055473771
line_2001_5003,16,36.405444533307474
line_2001_5003,17,35.438184870323056
line_2001_5003,18,33.58140215708016
line_2001_5003,19,32.52851308242449
line_2001_5003,20,32.61169152984983
line_2001_5003,21,32.90323636785904
line_2001_5003,22,33.60413354225606
line_2001_5003,23,34.8958014502289
line_2001_5003,24,36.1952618595831
line_2001_8060,1,24.837033373423868
line_2001_8060,2,24.447642826840458
line_2001_8060,3,24.549541222322617
line_2001_8060,4,24.78006202919019
line_2001_8060,5,24.5446898883237
line_2001_8060,6,24.53092523977803
line_2001_8060,7,25.02541139355681
line_2001_8060,8,23.751589534465438
line_2001_8060,9,23.016643183690974
line_2001_8060,10,21.267969793710858
line_2001_8060,11,21.0475700276548
line_2001_8060,12,19.272528707718635
line_2001_8060,13,19.705463142886302
line_2001_8060,14,20.125737883205773
line_2001_8060,15,20.223001016455868
line_2001_8060,16,20.529347885759705
line_2001_8060,17,20.94214116192694
line_2001_8060,18,19.346641458966943
line_2001_8060,19,17.568391555234435
line_2001_8060,20,17.32006221768205
line_2001_8060,21,17.585010201497283
line_2001_8060,22,18.411627411419317
line_2001_8060,23,20.322216519695417
line_2001_8060,24,22.10565530186544
line_2001_5385,1,163.9920397371912
line_2001_5385,2,163.17105548037654
line_2001_5385,3,163.11674234257436
line_2001_5385,4,162.90131686384507
line_2001_5385,5,161.1756725996083
line_2001_5385,6,154.79299034427234
line_2001_5385,7,152.7658306507111
line_2001_5385,8,149.68684201831817
line_2001_5385,9,147.34881741106108
line_2001_5385,10,139.05389045660803
line_2001_5385,11,136.73398859516004
line_2001_5385,12,140.08939500241425
line_2001_5385,13,141.76765641136564
line_2001_5385,14,143.82817265604768
line_2001_5385,15,134.73472582383008
line_2001_5385,16,131.95870820110093
line_2001_5385,17,126.94974161816293
line_2001_5385,18,118.96851723893357
line_2001_5385,19,113.19299374797308
line_2001_5385,20,113.49783218527315
line_2001_5385,21,115.01254949752955
line_2001_5385,22,118.58026734498515
line_2001_5385,23,125.58322280496138
line_2001_5385,24,132.6461258304757
line_2001_5084,1,90.60364902560177
line_2001_5084,2,90.46693377995267
line_2001_5084,3,90.30747881105741
line_2001_5084,4,89.87961499187176
line_2001_5084,5,88.80709421254544
line_2001_5084,6,87.0989260599692
line_2001_5084,7,83.85565978846685
line_2001_5084,8,82.59269540290836
line_2001_5084,9,82.98472136317979
line_2001_5084,10,82.9742028207835
line_2001_5084,11,82.17568813291572
line_2001_5084,12,80.9286805518261
line_2001_5084,13,81.32393883650938
line_2001_5084,14,81.88589185033624
line_2001_5084,15,84.33718265686393
line_2001_5084,16,84.2923159167856
line_2001_5084,17,81.98639258218176
line_2001_5084,18,76.05213992280056
line_2001_5084,19,72.91693958406891
line_2001_5084,20,73.15904101071386
line_2001_5084,21,73.90963742065196
line_2001_5084,22,77.0423758083042
line_2001_5084,23,80.2742324888284
line_2001_5084,24,83.48650090556252
line_2001_5262,1,-9.911441237606091
line_2001_5262,2,-12.217123796300882
line_2001_5262,3,-11.529099886007444
line_2001_5262,4,-9.943498619220442
line_2001_5262,5,-9.01600003486299
line_2001_5262,6,-8.463548986912826
line_2001_5262,7,-5.180220112583214
line_2001_5262,8,-3.165878388660076
line_2001_5262,9,-5.187186500238099
line_2001_5262,10,-3.4679185702460202
line_2001_5262,11,-4.667126410209718
line_2001_5262,12,-9.636575054967473
line_2001_5262,13,-6.741184269121007
line_2001_5262,14,-4.167855242811186
line_2001_5262,15,-2.5983880046161048
line_2001_5262,16,-0.7093459239494209
line_2001_5262,17,2.159406878197146
line_2001_5262,18,3.0913533835995963
line_2001_5262,19,2.8746376902585844
line_2001_5262,20,3.8679744835135885
line_2001_5262,21,4.5744730560529945
line_2001_5262,22,5.023564860176155
line_2001_5262,23,6.556425429041326
line_2001_5262,24,8.44118280616205
line_2001_5103,1,140.52554533242355
line_2001_5103,2,141.08255058912272
line_2001_5103,3,140.5540162721429
line_2001_5103,4,139.2267077973686
line_2001_5103,5,137.22454082172783
line_2001_5103,6,134.87916306442682
line_2001_5103,7,132.3480002866788
line_2001_5103,8,130.6773028399794
line_2001_5103,9,129.6838416690066
line_2001_5103,10,136.3456057919066
line_2001_5103,11,135.5127980094666
line_2001_5103,12,129.9227700894097
line_2001_5103,13,128.8881201982786
line_2001_5103,14,128.15381042621664
line_2001_5103,15,137.78452630196387
line_2001_5103,16,137.63113622207274
line_2001_5103,17,131.4705215342981
line_2001_5103,18,121.24284014569442
line_2001_5103,19,117.84465314698643
line_2001_5103,20,118.10728088985675
line_2001_5103,21,119.03113474545952
line_2001_5103,22,121.45990702920417
line_2001_5103,23,125.51342698019364
line_2001_5103,24,129.55874032464516
line_2001_5007,1,48.57887368320312
line_2001_5007,2,48.77142720037368
line_2001_5007,3,48.58871592349471
line_2001_5007,4,48.12987300933148
line_2001_5007,5,47.43773538857185
line_2001_5007,6,46.491631492690296
line_2001_5007,7,37.76459211931161
line_2001_5007,8,37.44479019877705
line_2001_5007,9,37.06177983610519
line_2001_5007,10,36.57537825742388
line_2001_5007,11,36.6194958132912
line_2001_5007,12,36.306951254085675
line_2001_5007,13,36.67428401571975
line_2001_5007,14,37.2248774757297
line_2001_5007,15,37.762508777449895
line_2001_5007,16,38.07678786582579
line_2001_5007,17,38.05246446338024
line_2001_5007,18,36.88752892685333
line_2001_5007,19,36.057557104346316
line_2001_5007,20,36.31302330838082
line_2001_5007,21,36.67840415292765
line_2001_5007,22,37.276974400437595
line_2001_5007,23,38.557117386181815
line_2001_5007,24,39.85700362572617
line_2008_5323,1,56.128304278664125
line_2008_5323,2,56.128304278664125
line_2008_5323,3,56.128304278664125
line_2008_5323,4,56.128304278664125
line_2008_5323,5,56.128304278664125
line_2008_5323,6,56.128304278664125
line_2008_5323,7,56.128304278664125
line_2008_5323,8,56.128304278664125
line_2008_5323,9,56.128304278664125
line_2008_5323,10,56.128304278664125
line_2008_5323,11,56.128304278664125
line_2008_5323,12,56.128304278664125
line_2008_5323,13,56.128304278664125
line_2008_5323,14,56.128304278664125
line_2008_5323,15,54.61571602331766
line_2008_5323,16,45.40339442847467
line_2008_5323,17,30.789701324236802
line_2008_5323,18,18.466223069085064
line_2008_5323,19,11.749800339399101
line_2008_5323,20,5.4166782759004874
line_2008_5323,21,2.776699219681525
line_2008_5323,22,4.134973223632301
line_2008_5323,23,3.69855022543544
line_2008_5323,24,1.3834896205854041
line_2008_5385,1,64.12745377869007
line_2008_5385,2,63.9086425376384
line_2008_5385,3,63.9926647387153
line_2008_5385,4,64.1919477279187
line_2008_5385,5,64.284796628858
line_2008_5385,6,63.74667988050858
line_2008_5385,7,63.88696495605112
line_2008_5385,8,63.72133153842245
line_2008_5385,9,63.54761780662548
line_2008_5385,10,64.284796628858
line_2008_5385,11,64.284796628858
line_2008_5385,12,62.51188689205817
line_2008_5385,13,62.51711054856922
line_2008_5385,14,62.4989480884087
line_2008_5385,15,59.40898569817722
line_2008_5385,16,48.41064699787178
line_2008_5385,17,31.14961735630665
line_2008_5385,18,16.799782092989336
line_2008_5385,19,8.944071138973953
line_2008_5385,20,1.6612797752829565
line_2008_5385,21,-1.3469025002160322
line_2008_5385,22,0.2973391354183974
line_2008_5385,23,-0.05786223448655292
line_2008_5385,24,-2.560774367664724
line_2008_5262,1,35.60328951986353
line_2008_5262,2,33.72967009555077
line_2008_5262,3,34.35728056271064
line_2008_5262,4,35.82431640150146
line_2008_5262,5,36.914252914774295
line_2008_5262,6,37.78145736900175
line_2008_5262,7,40.77817628470687
line_2008_5262,8,42.63895995662845
line_2008_5262,9,41.27663080272366
line_2008_5262,10,44.730847048748245
line_2008_5262,11,44.18464896658315
line_2008_5262,12,37.90881058082091
line_2008_5262,13,39.864830727532734
line_2008_5262,14,41.4869253119251
line_2008_5262,15,40.80062723943827
line_2008_5262,16,30.758119855082704
line_2008_5262,17,15.028614173432757
line_2008_5262,18,1.452227769481219
line_2008_5262,19,-6.311136151094562
line_2008_5262,20,-13.503543377460005
line_2008_5262,21,-16.470828937753527
line_2008_5262,22,-14.916063237297193
line_2008_5262,23,-15.253508572551793
line_2008_5262,24,-17.661970513073747
line_2008_5007,1,64.50451876468986
line_2008_5007,2,64.50451876468986
line_2008_5007,3,64.50451876468986
line_2008_5007,4,64.50451876468986
line_2008_5007,5,64.50451876468986
line_2008_5007,6,64.43609036928291
line_2008_5007,7,60.46549646179005
line_2008_5007,8,60.59583407536111
line_2008_5007,9,60.57582111522586
line_2008_5007,10,62.30411247492613
line_2008_5007,11,62.67169863479416
line_2008_5007,12,60.23528879447282
line_2008_5007,13,60.17650222177456
line_2008_5007,14,60.13002841491732
line_2008_5007,15,58.654773535763546
line_2008_5007,16,48.1909286682955
line_2008_5007,17,31.604099196286874
line_2008_5007,18,17.804001447465524
line_2008_5007,19,10.36132805179149
line_2008_5007,20,3.1374580621883146
line_2008_5007,21,0.07831953562109417
line_2008_5007,22,1.499871949585521
line_2008_5007,23,0.7485280570558381
line_2008_5007,24,-2.1568057975113097
line_3002_6199,1,-61.18536186326267
line_3002_6199,2,-59.68274937356068
line_3002_6199,3,-60.30712316092146
line_3002_6199,4,-61.799109663238255
line_3002_6199,5,-63.104770924689774
line_3002_6199,6,-65.4389272882685
line_3002_6199,7,-70.23387489508464
line_3002_6199,8,-71.01807432968526
line_3002_6199,9,-73.03579881439524
line_3002_6199,10,-71.88885413461412
line_3002_6199,11,-75.45428989704047
line_3002_6199,12,-72.51792047573862
line_3002_6199,13,-73.26134307273368
line_3002_6199,14,-75.69432892494356
line_3002_6199,15,-75.8788907899018
line_3002_6199,16,-77.98900745056065
line_3002_6199,17,-80.9402758729353
line_3002_6199,18,-63.67474779545637
line_3002_6199,19,-51.36776987867404
line_3002_6199,20,-51.751418363021145
line_3002_6199,21,-52.508019610970706
line_3002_6199,22,-79.9548982310918
line_3002_6199,23,-81.5685885985274
line_3002_6199,24,-86.40674601641774
line_3002_4002,1,-43.051528487056814
line_3002_4002,2,-46.39676413173753
line_3002_4002,3,-45.316745779748274
line_3002_4002,4,-42.80310054559325
line_3002_4002,5,-40.47676731357717
line_3002_4002,6,-39.07042406290454
line_3002_4002,7,-33.244059914835724
line_3002_4002,8,-27.233114257371966
line_3002_4002,9,-21.49070723662185
line_3002_4002,10,-16.34437867636922
line_3002_4002,11,-10.22675044106013
line_3002_4002,12,-5.639167450563267
line_3002_4002,13,-3.701461271142769
line_3002_4002,14,-2.486334660888037
line_3002_4002,15,1.5190104550562147
line_3002_4002,16,5.47595789377139
line_3002_4002,17,12.287916433256218
line_3002_4002,18,-16.306895994657875
line_3002_4002,19,-29.064841304408105
line_3002_4002,20,-27.197373575280093
line_3002_4002,21,-26.77738960139567
line_3002_4002,22,22.33829155890692
line_3002_4002,23,23.01376179956512
line_3002_4002,24,22.24893606255649
line_3002_6002,1,-9.182361855599101
line_3002_6002,2,-8.56878021036568
line_3002_6002,3,-8.798590232121853
line_3002_6002,4,-9.342291681447605
line_3002_6002,5,-9.932498787374975
line_3002_6002,6,-10.526576417731405
line_3002_6002,7,-12.03699047579346
line_3002_6002,8,-13.222516047550549
line_3002_6002,9,-14.27625074040558
line_3002_6002,10,-14.896883113025837
line_3002_6002,11,-16.314189230085894
line_3002_6002,12,-16.527137864252396
line_3002_6002,13,-16.74116639662428
line_3002_6002,14,-17.343134778750738
line_3002_6002,15,-17.626196955261484
line_3002_6002,16,-18.400312662226014
line_3002_6002,17,-19.596832354351893
line_3002_6002,18,-13.356111946823091
line_3002_6002,19,-9.776018346585765
line_3002_6002,20,-10.063169786885041
line_3002_6002,21,-10.15219747545487
line_3002_6002,22,-20.71762395964936
line_3002_6002,23,-20.794408002761056
line_3002_6002,24,-21.583324793710194
line_3002_6001,1,-3.6542638972599484
line_3002_6001,2,-3.3671795322835862
line_3002_6001,3,-3.4744530458140943
line_3002_6001,4,-3.7281883869753116
line_3002_6001,5,-4.0648846959167955
line_3002_6001,6,-4.314357002693875
line_3002_6001,7,-5.131998174972988
line_3002_6001,8,-6.110038878304021
line_3002_6001,9,-6.697208832725096
line_3002_6001,10,-7.2869340771685955
line_3002_6001,11,-7.969441017973981
line_3002_6001,12,-8.507249590770193
line_3002_6001,13,-8.590316826043338
line_3002_6001,14,-8.698871753698603
line_3002_6001,15,-8.955065336642573
line_3002_6001,16,-9.303734515381958
line_3002_6001,17,-9.921864900123268
line_3002_6001,18,-7.234488976740661
line_3002_6001,19,-5.75043962187749
line_3002_6001,20,-5.930297397696567
line_3002_6001,21,-5.966574120086726
line_3002_6001,22,-10.970377382214004
line_3002_6001,23,-10.848150297345523
line_3002_6001,24,-10.74805446797265
line_3002_6018,1,23.74083409544618
line_3002_6018,2,23.816064813544823
line_3002_6018,3,23.733426506710927
line_3002_6018,4,23.52482971855289
line_3002_6018,5,22.499024101650384
line_3002_6018,6,22.190990910364164
line_3002_6018,7,21.712699717958188
line_3002_6018,8,17.93037834204472
line_3002_6018,9,15.06248655915251
line_3002_6018,10,10.888095528455473
line_3002_6018,11,10.308719258316144
line_3002_6018,12,14.229123955337405
line_3002_6018,13,14.922747149236077
line_3002_6018,14,8.921247456136635
line_3002_6018,15,14.80595292502123
line_3002_6018,16,13.897584046095359
line_3002_6018,17,14.44916240973106
line_3002_6018,18,21.629088294892476
line_3002_6018,19,25.12216582309827
line_3002_6018,20,24.648542622247973
line_3002_6018,21,26.300755090857276
line_3002_6018,22,15.459965788745954
line_3002_6018,23,19.59005184485246
line_3002_6018,24,9.801486448090207
line_3002_6147,1,19.093764912341
line_3002_6147,2,19.60502726506253
line_3002_6147,3,19.48662006017394
line_3002_6147,4,19.224041972474517
line_3002_6147,5,19.211771853960578
line_3002_6147,6,19.429501336156726
line_3002_6147,7,19.03106520944747
line_3002_6147,8,18.697328256906385
line_3002_6147,9,18.453188992036612
line_3002_6147,10,15.916376672457151
line_3002_6147,11,15.069435999818776
line_3002_6147,12,4.282260255571412
line_3002_6147,13,3.52730534868682
line_3002_6147,14,12.463958750192328
line_3002_6147,15,4.068435166894531
line_3002_6147,16,4.203627833137347
line_3002_6147,17,-0.048264914098826495
line_3002_6147,18,-9.264667931816923
line_3002_6147,19,-20.057432605091776
line_3002_6147,20,-20.29114245993304
line_3002_6147,21,-20.677149478789318
line_3002_6147,22,-14.048940272036258
line_3002_6147,23,-13.892413203265967
line_3002_6147,24,5.614986347834325
line_3006_5323,1,59.63558972623475
line_3006_5323,2,59.63558972623475
line_3006_5323,3,59.63558972623475
line_3006_5323,4,59.63558972623475
line_3006_5323,5,59.63558972623475
line_3006_5323,6,59.63558972623475
line_3006_5323,7,59.63558972623475
line_3006_5323,8,59.63558972623475
line_3006_5323,9,59.63558972623475
line_3006_5323,10,59.63558972623475
line_3006_5323,11,59.63558972623475
line_3006_5323,12,59.63558972623475
line_3006_5323,13,50.807028411863044
line_3006_5323,14,42.88540777878539
line_3006_5323,15,37.05371088359726
line_3006_5323,16,30.941632945643665
line_3006_5323,17,21.136574107937733
line_3006_5323,18,12.573619925045044
line_3006_5323,19,8.01266944631935
line_3006_5323,20,3.934027720023174
line_3006_5323,21,2.2749884053252742
line_3006_5323,22,3.3510375819985185
line_3006_5323,23,3.30777638470159
