EIA_ID,plant,state,bal_auth,week,mean,max,min
3437.0,Eagle Pass,TX,ERCO,13.0,1.0115372397795608,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,14.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,15.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,16.0,0.7850537144015404,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,17.0,1.0780921976574152,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,18.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,19.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,20.0,0.490954196163853,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,21.0,0.3498048647667453,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,22.0,0.1978208044793821,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,23.0,0.542799945813327,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,24.0,0.16527562452649378,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,25.0,0.10438460496410136,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,26.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,27.0,0.005219230248205066,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,28.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,29.0,1.412024901703801,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,30.0,0.0,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,31.0,0.0,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,32.0,0.0,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,33.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,34.0,0.0,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,35.0,4.160714285714286,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,36.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,37.0,0.033260906650385634,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,38.0,0.017166919561489358,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,39.0,0.055792488574840406,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,40.0,0.04210191365445946,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,41.0,0.06846487740687526,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,42.0,3.3631283682304085,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,43.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,44.0,0.8132799840727805,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,45.0,2.0783685005348493,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,46.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,47.0,2.6362327047982603,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,48.0,2.1769677552418707,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,49.0,2.186499246324052,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,50.0,2.53729273911436,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,51.0,9.6,9.6,0.0
3437.0,Eagle Pass,TX,ERCO,52.0,0.5769360939677485,9.6,0.0
3581.0,Abbott TP 3,TX,ERCO,1.0,1.8268347558854228,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,2.0,2.0120233511704577,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,3.0,1.2929905775252233,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,4.0,1.205787043786551,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,5.0,2.0836356760292984,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,6.0,2.8,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,7.0,2.779722940708317,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,8.0,2.5392548450438674,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,9.0,1.9737985021680289,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,10.0,0.9618365808676128,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,11.0,1.0093222103852366,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,12.0,0.9274852744080552,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,13.0,0.8941443004914257,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,14.0,1.2600876691504617,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,15.0,1.7169089617017923,2.8,0.0
