sced_timestamp,rtolcap,rtoffcap,rtorpa,rtoffpa,rtordpa,new_rt_total_cap,new_rt_adder,settlement_point_price,ercot_price
2019-01-02 03:00:00,14432.391666666668,4452.346666666667,0.0,0.0,0.0,18884.738333333335,0.0,22.91,22.91
2019-01-02 04:00:00,13976.500833333334,4453.340833333333,0.0,0.0,0.0,18429.841666666667,0.0,25.09,25.09
2019-01-02 05:00:00,12648.780833333332,4342.6725,0.0,0.0,0.0,16991.45333333333,0.0,28.65,28.65
2019-01-02 06:00:00,11468.934166666666,4001.4641666666666,0.0,0.0,0.0,15470.398333333333,0.0,39.13,39.13
2019-01-02 07:00:00,8854.795,4030.9216666666666,0.0,0.0,0.0,12885.716666666667,0.0,39.06,39.06
2019-01-02 08:00:00,7251.213333333333,3884.1883333333335,0.0010083333333333333,0.0,0.0,11135.401666666667,0.0010083333333333333,36.26,36.26100833333333
2019-01-02 09:00:00,6643.5625,3377.9825,0.016416666666666666,0.000125,0.0,10021.545,0.016541666666666666,39.55,39.566541666666666
2019-01-02 10:00:00,6661.285384615385,3168.6646153846154,0.0043076923076923075,7.692307692307692e-06,0.0,9829.95,0.004315384615384615,40.25,40.25431538461538
2019-01-02 11:00:00,6015.766923076923,2396.5938461538462,0.14444615384615384,0.00983076923076923,0.0,8412.36076923077,0.15427692307692306,37.33,37.48427692307692
2019-01-02 12:00:00,6674.058333333333,1905.2,0.003775,0.0020916666666666666,0.0,8579.258333333333,0.005866666666666667,34.61,34.61586666666667
2019-01-02 13:00:00,6743.059166666667,2104.646666666667,0.002075,0.0008166666666666666,0.0,8847.705833333333,0.0028916666666666665,34.87,34.87289166666666
2019-01-02 14:00:00,7447.4075,2285.175,8.333333333333334e-06,0.0,0.0,9732.5825,8.333333333333334e-06,34.84,34.84000833333334
2019-01-02 15:00:00,8036.944166666667,2551.8333333333335,0.0,0.0,0.0,10588.7775,0.0,34.65,34.65
2019-01-02 16:00:00,7124.384166666667,2446.03,1.6666666666666667e-05,0.0,0.0,9570.414166666667,1.6666666666666667e-05,36.45,36.45001666666667
2019-01-02 17:00:00,5714.909166666667,2108.4441666666667,0.432425,0.06378333333333333,0.0,7823.353333333334,0.49620833333333336,64.67,65.16620833333333
2019-01-02 18:00:00,5141.899166666667,1718.7816666666668,0.5957916666666666,0.11951666666666667,0.0,6860.680833333334,0.7153083333333333,66.72,67.43530833333334
2019-01-02 19:00:00,5521.172500000001,1642.0833333333333,0.12245,0.04219166666666666,0.0,7163.255833333334,0.16464166666666666,40.92,41.08464166666667
2019-01-02 20:00:00,5951.141666666666,2018.5,0.017400000000000002,0.002975,0.0,7969.641666666666,0.020375000000000004,40.1,40.120375
2019-01-02 21:00:00,7146.605833333334,2614.016666666667,8.333333333333334e-06,0.0,0.0,9760.622500000001,8.333333333333334e-06,35.37,35.37000833333333
2019-01-02 22:00:00,7832.453333333334,3768.6025000000004,0.0,0.0,0.0,11601.055833333334,0.0,31.53,31.53
2019-01-02 23:00:00,8074.2625,4399.524166666667,0.0,0.0,0.0,12473.786666666667,0.0,26.41,26.41
2019-01-03 00:00:00,9355.2775,4614.08,0.0,0.0,0.0,13969.3575,0.0,26.5,26.5
2019-01-03 01:00:00,10749.789166666667,4595.184166666667,0.0,0.0,0.0,15344.973333333335,0.0,24.08,24.08
2019-01-03 02:00:00,11920.099999999999,4440.273846153846,0.0,0.0,0.0,16360.373846153845,0.0,24.64,24.64
2019-01-03 03:00:00,12797.363333333333,4429.129166666667,0.0,0.0,0.0,17226.4925,0.0,24.15,24.15
2019-01-03 04:00:00,11648.847500000002,4414.464166666667,0.0,0.0,0.0,16063.311666666668,0.0,24.27,24.27
2019-01-03 05:00:00,10497.2225,4237.2975,0.0,0.0,0.0,14734.52,0.0,29.81,29.81
2019-01-03 06:00:00,9576.012499999999,3997.1975,0.0,0.0,0.0,13573.21,0.0,55.11,55.11
2019-01-03 07:00:00,8047.259999999999,3916.4808333333335,0.0,0.0,0.0,11963.740833333333,0.0,40.24,40.24
2019-01-03 08:00:00,8164.049166666667,3941.2099999999996,0.0,0.0,0.0,12105.259166666667,0.0,35.26,35.26
2019-01-03 09:00:00,7605.456666666666,4153.708333333333,0.00011666666666666667,0.0,0.0,11759.164999999999,0.00011666666666666667,35.63,35.630116666666666
2019-01-03 10:00:00,7182.078333333334,4342.2975,0.00019999999999999998,0.0,0.0,11524.375833333334,0.00019999999999999998,32.79,32.7902
2019-01-03 11:00:00,7934.7575,4383.626666666666,0.0,0.0,0.0,12318.384166666667,0.0,29.89,29.89
2019-01-03 12:00:00,9523.824166666667,4448.029166666666,0.0,0.0,0.0,13971.853333333333,0.0,27.77,27.77
2019-01-03 13:00:00,11470.833333333334,4266.055833333333,0.0,0.0,0.0,15736.889166666668,0.0,26.51,26.51
2019-01-03 14:00:00,13618.540833333333,4446.546666666667,0.0,0.0,0.0,18065.0875,0.0,23.81,23.81
2019-01-03 15:00:00,14027.57,4451.920833333334,0.0,0.0,0.0,18479.490833333333,0.0,24.49,24.49
2019-01-03 16:00:00,12144.592499999999,4293.135,0.0,0.0,0.0,16437.7275,0.0,27.16,27.16
2019-01-03 17:00:00,8461.350833333332,4133.513333333333,5.833333333333333e-05,0.0,0.0,12594.864166666666,5.833333333333333e-05,41.4,41.400058333333334
2019-01-03 18:00:00,6474.04,3836.474166666667,9.999999999999999e-05,0.0,0.0,10310.514166666668,9.999999999999999e-05,44.77,44.770100000000006
2019-01-03 19:00:00,7269.443333333333,4002.5049999999997,0.0,0.0,0.0,11271.948333333332,0.0,34.8,34.8
2019-01-03 20:00:00,7292.767499999999,4472.604166666667,0.0,0.0,0.0,11765.371666666666,0.0,33.82,33.82
2019-01-03 21:00:00,8046.5125,4360.966666666666,0.0,0.0,0.0,12407.479166666666,0.0,30.14,30.14
2019-01-03 22:00:00,8239.220833333333,4552.605833333333,0.0,0.0,0.0,12791.826666666666,0.0,27.12,27.12
2019-01-03 23:00:00,10409.414999999999,4609.158333333334,0.0,0.0,0.0,15018.573333333334,0.0,23.63,23.63
2019-01-04 00:00:00,13075.029166666667,4563.541666666667,0.0,0.0,0.0,17638.570833333335,0.0,22.22,22.22
2019-01-04 01:00:00,14864.479166666666,4565.87,0.0,0.0,0.0,19430.349166666667,0.0,22.2,22.2
2019-01-04 02:00:00,16033.693333333335,4434.9574999999995,0.0,0.0,0.0,20468.650833333333,0.0,21.34,21.34
2019-01-04 03:00:00,16544.131666666668,4436.445833333334,0.0,0.0,0.0,20980.577500000003,0.0,22.08,22.08
2019-01-04 04:00:00,16614.880833333333,4415.609166666666,0.0,0.0,0.0,21030.489999999998,0.0,23.12,23.12
2019-01-04 05:00:00,15478.250833333334,4254.4783333333335,0.0,0.0,0.0,19732.729166666668,0.0,28.38,28.38
2019-01-04 06:00:00,12691.001666666665,4063.2683333333334,0.0,0.0,0.0,16754.269999999997,0.0,55.61,55.61
2019-01-04 07:00:00,9831.635833333334,4096.0325,0.0,0.0,0.0,13927.668333333335,0.0,46.54,46.54
2019-01-04 08:00:00,10280.776666666667,4244.359166666666,0.0,0.0,0.0,14525.135833333334,0.0,36.13,36.13
2019-01-04 09:00:00,9855.1875,4263.856666666667,0.0,0.0,0.0,14119.044166666667,0.0,31.9,31.9
2019-01-04 10:00:00,9091.509166666667,4229.469166666667,0.0,0.0,0.0,13320.978333333333,0.0,28.77,28.77
2019-01-04 11:00:00,10383.9475,4234.5525,0.0,0.0,0.0,14618.5,0.0,26.15,26.15
2019-01-04 12:00:00,12422.775833333333,4226.995,0.0,0.0,0.0,16649.770833333332,0.0,23.67,23.67
2019-01-04 13:00:00,13318.678333333335,4256.470833333334,0.0,0.0,0.0,17575.14916666667,0.0,23.02,23.02
2019-01-04 14:00:00,14493.89,4392.076666666667,0.0,0.0,0.0,18885.966666666667,0.0,21.74,21.74
2019-01-04 15:00:00,15221.340833333334,4417.6225,0.0,0.0,0.0,19638.963333333333,0.0,21.07,21.07
2019-01-04 16:00:00,14643.653333333334,4366.050833333334,0.0,0.0,0.0,19009.704166666666,0.0,22.69,22.69
2019-01-04 17:00:00,12734.803333333335,4302.849999999999,0.0,0.0,0.0,17037.653333333335,0.0,34.73,34.73
2019-01-04 18:00:00,11149.1825,4234.019166666667,0.0,0.0,0.0,15383.201666666668,0.0,32.18,32.18
2019-01-04 19:00:00,11692.719166666668,4288.7925000000005,0.0,0.0,0.0,15981.511666666669,0.0,26.53,26.53
2019-01-04 20:00:00,11623.664166666667,4428.760833333333,0.0,0.0,0.0,16052.425,0.0,26.74,26.74
2019-01-04 21:00:00,11920.097500000002,4440.366666666667,0.0,0.0,0.0,16360.464166666668,0.0,27.36,27.36
2019-01-04 22:00:00,11734.430833333332,4523.0325,0.0,0.0,0.0,16257.463333333333,0.0,24.22,24.22
2019-01-04 23:00:00,13107.951666666668,4555.150000000001,0.0,0.0,0.0,17663.10166666667,0.0,22.63,22.63
2019-01-05 00:00:00,12934.556666666665,4377.884166666667,0.0,0.0,0.0,17312.440833333334,0.0,21.27,21.27
2019-01-05 01:00:00,13307.358333333332,4368.658333333334,0.0,0.0,0.0,17676.016666666666,0.0,20.06,20.06
2019-01-05 02:00:00,13558.6625,4372.281666666667,0.0,0.0,0.0,17930.944166666668,0.0,19.9,19.9
2019-01-05 03:00:00,13513.425833333333,4371.891666666666,0.0,0.0,0.0,17885.317499999997,0.0,19.48,19.48
2019-01-05 04:00:00,12114.749166666666,4379.515,0.0,0.0,0.0,16494.264166666668,0.0,20.68,20.68
2019-01-05 05:00:00,9794.789166666667,4360.809166666667,0.0,0.0,0.0,14155.598333333335,0.0,22.69,22.69
2019-01-05 06:00:00,8408.788333333334,4272.325,0.0,0.0,0.0,12681.113333333335,0.0,25.87,25.87
2019-01-05 07:00:00,7296.410833333334,4142.7733333333335,0.0006666666666666666,0.0,0.0,11439.184166666668,0.0006666666666666666,29.18,29.180666666666667
2019-01-05 08:00:00,7600.295833333334,4138.528333333333,0.0004333333333333333,0.0,0.0,11738.824166666665,0.0004333333333333333,31.11,31.110433333333333
2019-01-05 09:00:00,8753.395,4313.03,0.0,0.0,0.0,13066.425,0.0,30.02,30.02
2019-01-05 10:00:00,9350.384166666667,4274.805833333333,0.0,0.0,0.0,13625.189999999999,0.0,24.87,24.87
2019-01-05 11:00:00,9388.421666666667,4303.255833333334,0.0,0.0,0.0,13691.677500000002,0.0,23.11,23.11
2019-01-05 12:00:00,9000.154166666667,4298.095833333334,0.0,0.0,0.0,13298.25,0.0,22.8,22.8
2019-01-05 13:00:00,10230.5875,4293.309166666667,0.0,0.0,0.0,14523.896666666667,0.0,21.63,21.63
2019-01-05 14:00:00,11564.721666666666,4280.945000000001,0.0,0.0,0.0,15845.666666666668,0.0,20.34,20.34
2019-01-05 15:00:00,12638.042500000001,4281.185833333334,0.0,0.0,0.0,16919.228333333336,0.0,19.62,19.62
2019-01-05 16:00:00,12412.71,4333.9783333333335,0.0,0.0,0.0,16746.68833333333,0.0,19.66,19.66
2019-01-05 17:00:00,11394.600833333332,4351.5675,0.0,0.0,0.0,15746.168333333331,0.0,24.02,24.02
2019-01-05 18:00:00,12556.414166666667,4366.006666666667,0.0,0.0,0.0,16922.420833333334,0.0,21.7,21.7
2019-01-05 19:00:00,14489.391666666668,4524.7975,0.0,0.0,0.0,19014.189166666667,0.0,20.08,20.08
2019-01-05 20:00:00,15082.271666666667,4629.708333333333,0.0,0.0,0.0,19711.98,0.0,19.41,19.41
2019-01-05 21:00:00,14624.633333333333,4645.065833333333,0.0,0.0,0.0,19269.699166666665,0.0,18.38,18.38
2019-01-05 22:00:00,15165.387499999999,4565.4525,0.0,0.0,0.0,19730.84,0.0,19.15,19.15
2019-01-05 23:00:00,15893.511666666667,4562.6925,0.0,0.0,0.0,20456.204166666666,0.0,16.99,16.99
2019-01-06 00:00:00,16698.178333333333,4518.9825,0.0,0.0,0.0,21217.160833333335,0.0,16.67,16.67
2019-01-06 01:00:00,18185.791666666668,4539.885833333334,0.0,0.0,0.0,22725.6775,0.0,15.68,15.68
2019-01-06 02:00:00,18528.850000000002,4690.179166666667,0.0,0.0,0.0,23219.029166666667,0.0,16.0,16.0
2019-01-06 03:00:00,18356.430833333336,4692.864166666667,0.0,0.0,0.0,23049.295000000002,0.0,16.0,16.0
2019-01-06 04:00:00,17872.4525,4689.4025,0.0,0.0,0.0,22561.855,0.0,17.77,17.77
2019-01-06 05:00:00,17608.892499999998,4630.214166666667,0.0,0.0,0.0,22239.106666666667,0.0,18.6,18.6
2019-01-06 06:00:00,16700.135,4551.538333333333,0.0,0.0,0.0,21251.673333333332,0.0,17.52,17.52
2019-01-06 07:00:00,15474.570833333333,4703.354166666667,0.0,0.0,0.0,20177.925,0.0,19.22,19.22
2019-01-06 08:00:00,14032.443333333335,4671.054166666667,0.0,0.0,0.0,18703.4975,0.0,21.91,21.91
2019-01-06 09:00:00,13290.060833333335,4633.963333333333,0.0,0.0,0.0,17924.02416666667,0.0,21.83,21.83
2019-01-06 10:00:00,14410.148333333333,4368.060833333334,0.0,0.0,0.0,18778.209166666667,0.0,19.54,19.54
2019-01-06 11:00:00,15626.901666666667,4338.236666666667,0.0,0.0,0.0,19965.138333333332,0.0,18.09,18.09
2019-01-06 12:00:00,16941.345,4337.050833333334,0.0,0.0,0.0,21278.395833333336,0.0,17.23,17.23
2019-01-06 13:00:00,17754.284166666668,4333.089166666667,0.0,0.0,0.0,22087.373333333337,0.0,16.62,16.62
2019-01-06 14:00:00,18083.52,4465.691666666667,0.0,0.0,0.0,22549.211666666666,0.0,15.94,15.94
2019-01-06 15:00:00,18153.389166666668,4462.363333333334,0.0,0.0,0.0,22615.752500000002,0.0,15.94,15.94
2019-01-06 16:00:00,17143.725000000002,4316.080833333333,0.0,0.0,0.0,21459.805833333336,0.0,16.54,16.54
2019-01-06 17:00:00,15684.131666666666,4234.740000000001,0.0,0.0,0.0,19918.871666666666,0.0,21.2,21.2
2019-01-06 18:00:00,13843.2675,4520.4158333333335,0.0,0.0,0.0,18363.683333333334,0.0,20.87,20.87
2019-01-06 19:00:00,14179.61,4588.946666666667,0.0,0.0,0.0,18768.556666666667,0.0,19.02,19.02
2019-01-06 20:00:00,15234.518333333333,4410.660833333333,0.0,0.0,0.0,19645.17916666667,0.0,17.22,17.22
2019-01-06 21:00:00,16125.510833333334,4441.943333333334,0.0,0.0,0.0,20567.454166666666,0.0,16.45,16.45
2019-01-06 22:00:00,17391.685833333333,4324.323333333333,0.0,0.0,0.0,21716.009166666667,0.0,16.22,16.22
2019-01-06 23:00:00,17089.7925,4446.86,0.0,0.0,0.0,21536.6525,0.0,15.76,15.76
2019-01-07 00:00:00,17405.7175,4215.8275,0.0,0.0,0.0,21621.545,0.0,11.91,11.91
2019-01-07 01:00:00,17734.460833333334,4209.0125,0.0,0.0,0.0,21943.473333333335,0.0,11.33,11.33
2019-01-07 02:00:00,17295.641666666666,4496.1675,0.0,0.0,0.0,21791.809166666666,0.0,12.43,12.43
2019-01-07 03:00:00,16606.205833333333,4522.859166666666,0.0,0.0,0.0,21129.065,0.0,12.45,12.45
2019-01-07 04:00:00,15755.315833333334,4671.463333333333,0.0,0.0,0.0,20426.779166666667,0.0,15.44,15.44
2019-01-07 05:00:00,15077.1225,4673.3425,0.0,0.0,0.0,19750.465,0.0,19.13,19.13
2019-01-07 06:00:00,14190.848333333333,4709.223333333333,0.0,0.0,0.0,18900.071666666667,0.0,19.16,19.16
2019-01-07 07:00:00,13109.536666666667,4695.450833333333,0.0,0.0,0.0,17804.9875,0.0,21.8,21.8
2019-01-07 08:00:00,13107.410833333333,4824.331666666666,0.0,0.0,0.0,17931.7425,0.0,21.72,21.72
2019-01-07 09:00:00,12519.1575,4666.044166666667,0.0,0.0,0.0,17185.201666666668,0.0,22.27,22.27
2019-01-07 10:00:00,10711.476666666667,4469.375,0.0,0.0,0.0,15180.851666666667,0.0,22.0,22.0
2019-01-07 11:00:00,10112.585833333333,4460.6875,0.0,0.0,0.0,14573.273333333333,0.0,22.28,22.28
2019-01-07 12:00:00,9811.108333333332,4448.119166666666,0.0,0.0,0.0,14259.227499999997,0.0,22.84,22.84
2019-01-07 13:00:00,10302.105833333333,4439.115000000001,0.0,0.0,0.0,14741.220833333333,0.0,23.06,23.06
2019-01-07 14:00:00,10726.663333333332,4600.924166666667,0.0,0.0,0.0,15327.587499999998,0.0,22.35,22.35
2019-01-07 15:00:00,10569.103333333334,4615.424166666667,0.0,0.0,0.0,15184.5275,0.0,22.37,22.37
2019-01-07 16:00:00,10323.668333333333,4412.9375,0.0,0.0,0.0,14736.605833333333,0.0,22.64,22.64
2019-01-07 17:00:00,9500.243333333334,4285.901666666667,0.0,0.0,0.0,13786.145,0.0,40.29,40.29
2019-01-07 18:00:00,8796.400833333333,4471.3025,0.0,0.0,0.0,13267.703333333333,0.0,31.42,31.42
2019-01-07 19:00:00,10017.958333333334,4537.804166666667,0.0,0.0,0.0,14555.7625,0.0,22.76,22.76
2019-01-07 20:00:00,10013.4275,4589.2425,0.0,0.0,0.0,14602.67,0.0,22.37,22.37
2019-01-07 21:00:00,11519.429166666667,4635.644166666666,0.0,0.0,0.0,16155.073333333334,0.0,22.25,22.25
2019-01-07 22:00:00,13847.3925,4470.675,0.0,0.0,0.0,18318.0675,0.0,20.85,20.85
2019-01-07 23:00:00,14930.759166666665,4475.41,0.0,0.0,0.0,19406.169166666667,0.0,18.74,18.74
2019-01-08 00:00:00,14637.3425,4111.184166666667,0.0,0.0,0.0,18748.52666666667,0.0,15.65,15.65
2019-01-08 01:00:00,14305.896666666667,4092.9016666666666,0.0,0.0,0.0,18398.798333333332,0.0,15.37,15.37
2019-01-08 02:00:00,13541.354166666666,4257.329166666666,0.0,0.0,0.0,17798.683333333334,0.0,15.44,15.44
2019-01-08 03:00:00,13758.953333333333,4261.643333333333,0.0,0.0,0.0,18020.596666666665,0.0,16.89,16.89
2019-01-08 04:00:00,14509.539999999999,4281.386666666666,0.0,0.0,0.0,18790.926666666666,0.0,17.94,17.94
2019-01-08 05:00:00,13090.273333333333,4281.758333333333,0.0,0.0,0.0,17372.031666666666,0.0,20.89,20.89
2019-01-08 06:00:00,11120.626666666665,4417.0675,0.0,0.0,0.0,15537.694166666664,0.0,23.63,23.63
2019-01-08 07:00:00,9169.0875,4432.5475,0.0,0.0,0.0,13601.634999999998,0.0,26.48,26.48
2019-01-08 08:00:00,10192.280833333332,4382.558333333333,0.0,0.0,0.0,14574.839166666665,0.0,25.0,25.0
2019-01-08 09:00:00,11003.473333333333,4360.661666666667,0.0,0.0,0.0,15364.135,0.0,22.1,22.1
2019-01-08 10:00:00,11837.791666666666,4106.295833333334,0.0,0.0,0.0,15944.0875,0.0,22.57,22.57
2019-01-08 11:00:00,12526.105833333333,4181.941666666667,0.0,0.0,0.0,16708.0475,0.0,20.73,20.73
2019-01-08 12:00:00,11894.921666666667,4086.64,0.0,0.0,0.0,15981.561666666666,0.0,21.5,21.5
2019-01-08 13:00:00,11371.542500000001,3993.744166666667,0.0,0.0,0.0,15365.286666666669,0.0,21.84,21.84
2019-01-08 14:00:00,11023.665833333333,3935.7466666666664,0.0,0.0,0.0,14959.412499999999,0.0,21.63,21.63
2019-01-08 15:00:00,11468.674166666666,4106.221666666667,0.0,0.0,0.0,15574.895833333332,0.0,21.27,21.27
2019-01-08 16:00:00,11089.808333333334,4186.052500000001,0.0,0.0,0.0,15275.860833333336,0.0,21.85,21.85
2019-01-08 17:00:00,9516.739166666666,4052.0508333333332,0.0,0.0,0.0,13568.789999999999,0.0,41.37,41.37
2019-01-08 18:00:00,8704.1525,4220.331666666666,0.0,0.0,0.0,12924.484166666665,0.0,32.39,32.39
2019-01-08 19:00:00,9378.595,4283.822499999999,0.0,0.0,0.0,13662.4175,0.0,25.52,25.52
2019-01-08 20:00:00,10212.481666666667,4293.775833333334,0.0,0.0,0.0,14506.2575,0.0,24.73,24.73
2019-01-08 21:00:00,9811.8775,4402.0858333333335,0.0,0.0,0.0,14213.963333333333,0.0,25.15,25.15
2019-01-08 22:00:00,10386.566666666668,4247.0824999999995,0.0,0.0,0.0,14633.649166666666,0.0,22.03,22.03
2019-01-08 23:00:00,11905.171666666667,4249.979166666667,0.0,0.0,0.0,16155.150833333333,0.0,21.28,21.28
2019-01-09 00:00:00,13348.696666666665,4177.241666666667,0.0,0.0,0.0,17525.93833333333,0.0,19.2,19.2
2019-01-09 01:00:00,14079.207499999999,4172.708333333333,0.0,0.0,0.0,18251.915833333333,0.0,18.56,18.56
2019-01-09 02:00:00,14038.5625,4351.766666666666,0.0,0.0,0.0,18390.329166666666,0.0,19.3,19.3
2019-01-09 03:00:00,13350.542500000001,4307.905,0.0,0.0,0.0,17658.447500000002,0.0,19.02,19.02
2019-01-09 04:00:00,11918.616666666667,4310.2525,0.0,0.0,0.0,16228.869166666667,0.0,20.6,20.6
2019-01-09 05:00:00,10478.6225,4303.166666666667,0.0,0.0,0.0,14781.789166666666,0.0,21.62,21.62
2019-01-09 06:00:00,8122.384999999999,4381.435833333334,0.000775,0.0,0.0,12503.820833333333,0.000775,33.72,33.720774999999996
2019-01-09 07:00:00,6825.5425,4348.041666666667,0.011033333333333334,0.0,0.0,11173.584166666667,0.011033333333333334,29.43,29.441033333333333
2019-01-09 08:00:00,7312.52,4475.826666666667,0.0006666666666666666,0.0,0.0,11788.346666666668,0.0006666666666666666,25.88,25.880666666666666
2019-01-09 09:00:00,7654.695833333334,4459.566666666667,9.166666666666667e-05,0.0,0.0,12114.2625,9.166666666666667e-05,26.02,26.020091666666666
2019-01-09 10:00:00,8506.900833333333,4273.134166666667,0.0,0.0,0.0,12780.035,0.0,23.09,23.09
2019-01-09 11:00:00,9625.783333333333,4281.9975,0.0,0.0,0.0,13907.780833333334,0.0,22.25,22.25
2019-01-09 12:00:00,10087.061666666666,4275.1016666666665,0.0,0.0,0.0,14362.163333333334,0.0,21.74,21.74
2019-01-09 13:00:00,10659.468333333332,4271.745833333333,0.0,0.0,0.0,14931.214166666665,0.0,20.77,20.77
2019-01-09 14:00:00,11145.955,4271.943333333334,0.0,0.0,0.0,15417.898333333334,0.0,20.1,20.1
2019-01-09 15:00:00,12221.8825,4271.589166666667,0.0,0.0,0.0,16493.471666666665,0.0,20.06,20.06
2019-01-09 16:00:00,11617.79,4347.8725,0.0,0.0,0.0,15965.662500000002,0.0,20.83,20.83
2019-01-09 17:00:00,9791.006666666666,4355.3575,0.0,0.0,0.0,14146.364166666666,0.0,29.53,29.53
2019-01-09 18:00:00,7805.110000000001,4311.531666666667,0.0,0.0,0.0,12116.641666666666,0.0,31.92,31.92
2019-01-09 19:00:00,8147.170833333334,4621.5858333333335,0.0,0.0,0.0,12768.756666666668,0.0,24.64,24.64
2019-01-09 20:00:00,8285.465,4596.955833333333,0.0,0.0,0.0,12882.420833333334,0.0,24.62,24.62
2019-01-09 21:00:00,8789.340833333334,4399.933333333333,0.0,0.0,0.0,13189.274166666666,0.0,24.22,24.22
2019-01-09 22:00:00,9324.4125,4184.104166666667,0.0,0.0,0.0,13508.516666666666,0.0,22.68,22.68
2019-01-09 23:00:00,11591.178333333335,4129.689166666667,0.0,0.0,0.0,15720.867500000002,0.0,21.45,21.45
2019-01-10 00:00:00,12679.409999999998,4114.359166666666,0.0,0.0,0.0,16793.769166666665,0.0,18.3,18.3
2019-01-10 01:00:00,13343.623333333335,4108.245833333333,0.0,0.0,0.0,17451.869166666667,0.0,17.89,17.89
2019-01-10 02:00:00,13434.936666666666,4291.303333333333,0.0,0.0,0.0,17726.239999999998,0.0,17.56,17.56
2019-01-10 03:00:00,13397.243333333334,4295.680833333333,0.0,0.0,0.0,17692.924166666668,0.0,18.19,18.19
2019-01-10 04:00:00,13447.164166666667,4298.9375,0.0,0.0,0.0,17746.10166666667,0.0,19.0,19.0
2019-01-10 05:00:00,12140.381666666666,4293.216666666666,0.0,0.0,0.0,16433.59833333333,0.0,20.96,20.96
2019-01-10 06:00:00,9351.183333333332,4428.415,0.0,0.0,0.0,13779.598333333332,0.0,36.77,36.77
2019-01-10 07:00:00,8257.125,4436.494166666666,4.1666666666666665e-05,0.0,0.0,12693.619166666667,4.1666666666666665e-05,28.11,28.110041666666667
2019-01-10 08:00:00,9400.425000000001,4422.835,0.0,0.0,0.0,13823.260000000002,0.0,23.88,23.88
2019-01-10 09:00:00,10312.234166666667,4333.564166666666,0.0,0.0,0.0,14645.798333333332,0.0,22.55,22.55
