Generator,Type,Time,Value
PASADENA_NG,Gas,22,808.9639670074182
PASADENA_NG,Gas,23,804.3821928138699
PASADENA_NG,Gas,24,804.3821928138699
DEERPARK_NG,Gas,1,0.0
DEERPARK_NG,Gas,2,0.0
DEERPARK_NG,Gas,3,0.0
DEERPARK_NG,Gas,4,0.0
DEERPARK_NG,Gas,5,0.0
DEERPARK_NG,Gas,6,0.0
DEERPARK_NG,Gas,7,0.0
DEERPARK_NG,Gas,8,0.0
DEERPARK_NG,Gas,9,0.0
DEERPARK_NG,Gas,10,0.0
DEERPARK_NG,Gas,11,705.4104785055383
DEERPARK_NG,Gas,12,1421.9639670074182
DEERPARK_NG,Gas,13,1421.9639670074182
DEERPARK_NG,Gas,14,1421.9639670074182
DEERPARK_NG,Gas,15,1421.9639670074182
DEERPARK_NG,Gas,16,1421.9639670074182
DEERPARK_NG,Gas,17,1421.9639670074182
DEERPARK_NG,Gas,18,1421.9639670074182
DEERPARK_NG,Gas,19,1421.9639670074182
DEERPARK_NG,Gas,20,1421.9639670074182
DEERPARK_NG,Gas,21,1421.9639670074182
DEERPARK_NG,Gas,22,1421.9639670074182
DEERPARK_NG,Gas,23,1417.3821928138698
DEERPARK_NG,Gas,24,1417.3821928138698
HOUSTON_NG,Gas,1,1898.5639670074181
HOUSTON_NG,Gas,2,1898.5639670074181
HOUSTON_NG,Gas,3,1898.5639670074181
HOUSTON_NG,Gas,4,1898.5639670074181
HOUSTON_NG,Gas,5,1898.5639670074181
HOUSTON_NG,Gas,6,1897.1097082083847
HOUSTON_NG,Gas,7,1898.5639670074181
HOUSTON_NG,Gas,8,1898.5639670074181
HOUSTON_NG,Gas,9,1898.5639670074181
HOUSTON_NG,Gas,10,1898.5639670074181
HOUSTON_NG,Gas,11,1898.5639670074181
HOUSTON_NG,Gas,12,1898.5639670074181
HOUSTON_NG,Gas,13,1898.5639670074181
HOUSTON_NG,Gas,14,1898.5639670074181
HOUSTON_NG,Gas,15,1898.5639670074181
HOUSTON_NG,Gas,16,1898.5639670074181
HOUSTON_NG,Gas,17,1898.5639670074181
HOUSTON_NG,Gas,18,1898.5639670074181
HOUSTON_NG,Gas,19,1898.5639670074181
HOUSTON_NG,Gas,20,1898.5639670074181
HOUSTON_NG,Gas,21,1898.5639670074181
HOUSTON_NG,Gas,22,1898.5639670074181
HOUSTON_NG,Gas,23,1893.9821928138697
HOUSTON_NG,Gas,24,1893.9821928138697
MONTBELVIEU_NG,Gas,1,25.466500474444445
MONTBELVIEU_NG,Gas,2,25.466500474444445
MONTBELVIEU_NG,Gas,3,25.466500474444445
MONTBELVIEU_NG,Gas,4,25.466500474444445
MONTBELVIEU_NG,Gas,5,25.466500474444445
MONTBELVIEU_NG,Gas,6,10.233000948888897
MONTBELVIEU_NG,Gas,7,22.991500474444443
MONTBELVIEU_NG,Gas,8,22.991500474444443
MONTBELVIEU_NG,Gas,9,22.991500474444443
MONTBELVIEU_NG,Gas,10,22.991500474444443
MONTBELVIEU_NG,Gas,11,22.991500474444443
MONTBELVIEU_NG,Gas,12,22.991500474444443
MONTBELVIEU_NG,Gas,13,22.991500474444443
MONTBELVIEU_NG,Gas,14,22.991500474444443
MONTBELVIEU_NG,Gas,15,22.991500474444443
MONTBELVIEU_NG,Gas,16,22.991500474444443
MONTBELVIEU_NG,Gas,17,22.991500474444443
MONTBELVIEU_NG,Gas,18,22.991500474444443
MONTBELVIEU_NG,Gas,19,22.991500474444443
MONTBELVIEU_NG,Gas,20,22.991500474444443
MONTBELVIEU_NG,Gas,21,22.991500474444443
MONTBELVIEU_NG,Gas,22,22.991500474444443
MONTBELVIEU_NG,Gas,23,22.991500474444443
MONTBELVIEU_NG,Gas,24,22.991500474444443
CHANNELVIEW_NG,Gas,1,81.39277790135613
CHANNELVIEW_NG,Gas,2,0.0
CHANNELVIEW_NG,Gas,3,0.0
CHANNELVIEW_NG,Gas,4,411.5982884658703
CHANNELVIEW_NG,Gas,5,1372.2239670074182
CHANNELVIEW_NG,Gas,6,1370.7697082083848
CHANNELVIEW_NG,Gas,7,1372.2239670074182
CHANNELVIEW_NG,Gas,8,1372.2239670074182
CHANNELVIEW_NG,Gas,9,1372.2239670074182
CHANNELVIEW_NG,Gas,10,1372.2239670074182
CHANNELVIEW_NG,Gas,11,1372.2239670074182
CHANNELVIEW_NG,Gas,12,1372.2239670074182
CHANNELVIEW_NG,Gas,13,1372.2239670074182
CHANNELVIEW_NG,Gas,14,1372.2239670074182
CHANNELVIEW_NG,Gas,15,1372.2239670074182
CHANNELVIEW_NG,Gas,16,1372.2239670074182
CHANNELVIEW_NG,Gas,17,1372.2239670074182
CHANNELVIEW_NG,Gas,18,1372.2239670074182
CHANNELVIEW_NG,Gas,19,1372.2239670074182
CHANNELVIEW_NG,Gas,20,1372.2239670074182
CHANNELVIEW_NG,Gas,21,1372.2239670074182
CHANNELVIEW_NG,Gas,22,1372.2239670074182
CHANNELVIEW_NG,Gas,23,1367.6421928138698
CHANNELVIEW_NG,Gas,24,1367.6421928138698
HOUSTON_NG_20,Gas,1,0.0
HOUSTON_NG_20,Gas,2,0.0
HOUSTON_NG_20,Gas,3,0.0
HOUSTON_NG_20,Gas,4,0.0
HOUSTON_NG_20,Gas,5,0.0
HOUSTON_NG_20,Gas,6,0.0
HOUSTON_NG_20,Gas,7,0.0
HOUSTON_NG_20,Gas,8,0.0
HOUSTON_NG_20,Gas,9,0.0
HOUSTON_NG_20,Gas,10,0.0
HOUSTON_NG_20,Gas,11,0.0
HOUSTON_NG_20,Gas,12,0.0
HOUSTON_NG_20,Gas,13,0.0
HOUSTON_NG_20,Gas,14,0.0
HOUSTON_NG_20,Gas,15,0.0
HOUSTON_NG_20,Gas,16,0.0
HOUSTON_NG_20,Gas,17,0.0
HOUSTON_NG_20,Gas,18,0.0
HOUSTON_NG_20,Gas,19,0.0
HOUSTON_NG_20,Gas,20,0.0
HOUSTON_NG_20,Gas,21,0.0
HOUSTON_NG_20,Gas,22,0.0
HOUSTON_NG_20,Gas,23,0.0
HOUSTON_NG_20,Gas,24,0.0
NURSERY_NG_21,Gas,1,47.425000004999994
NURSERY_NG_21,Gas,2,47.425000004999994
NURSERY_NG_21,Gas,3,47.425000004999994
NURSERY_NG_21,Gas,4,47.425000004999994
NURSERY_NG_21,Gas,5,47.425000004999994
NURSERY_NG_21,Gas,6,0.0
NURSERY_NG_21,Gas,7,29.950000004999993
NURSERY_NG_21,Gas,8,29.950000004999993
NURSERY_NG_21,Gas,9,29.950000004999993
NURSERY_NG_21,Gas,10,29.950000004999993
NURSERY_NG_21,Gas,11,29.950000004999993
NURSERY_NG_21,Gas,12,29.950000004999993
NURSERY_NG_21,Gas,13,29.950000004999993
NURSERY_NG_21,Gas,14,29.950000004999993
NURSERY_NG_21,Gas,15,29.950000004999993
NURSERY_NG_21,Gas,16,29.950000004999993
NURSERY_NG_21,Gas,17,29.950000004999993
NURSERY_NG_21,Gas,18,29.950000004999993
NURSERY_NG_21,Gas,19,29.950000004999993
NURSERY_NG_21,Gas,20,29.950000004999993
NURSERY_NG_21,Gas,21,29.950000004999993
NURSERY_NG_21,Gas,22,29.950000004999993
NURSERY_NG_21,Gas,23,29.950000004999993
NURSERY_NG_21,Gas,24,29.950000004999993
VICTORIA_NG_22,Gas,1,0.0
VICTORIA_NG_22,Gas,2,0.0
VICTORIA_NG_22,Gas,3,0.0
VICTORIA_NG_22,Gas,4,0.0
VICTORIA_NG_22,Gas,5,0.0
VICTORIA_NG_22,Gas,6,0.0
VICTORIA_NG_22,Gas,7,0.0
VICTORIA_NG_22,Gas,8,0.0
VICTORIA_NG_22,Gas,9,0.0
VICTORIA_NG_22,Gas,10,0.0
VICTORIA_NG_22,Gas,11,0.0
VICTORIA_NG_22,Gas,12,0.0
VICTORIA_NG_22,Gas,13,0.0
VICTORIA_NG_22,Gas,14,0.0
VICTORIA_NG_22,Gas,15,0.0
VICTORIA_NG_22,Gas,16,0.0
VICTORIA_NG_22,Gas,17,0.0
VICTORIA_NG_22,Gas,18,0.0
VICTORIA_NG_22,Gas,19,0.0
VICTORIA_NG_22,Gas,20,0.0
VICTORIA_NG_22,Gas,21,0.0
VICTORIA_NG_22,Gas,22,0.0
VICTORIA_NG_22,Gas,23,0.0
VICTORIA_NG_22,Gas,24,0.0
BAYTOWN_NG,Gas,1,0.0
BAYTOWN_NG,Gas,2,0.0
BAYTOWN_NG,Gas,3,0.0
BAYTOWN_NG,Gas,4,0.0
BAYTOWN_NG,Gas,5,0.0
BAYTOWN_NG,Gas,6,0.0
BAYTOWN_NG,Gas,7,0.0
BAYTOWN_NG,Gas,8,0.0
BAYTOWN_NG,Gas,9,0.0
BAYTOWN_NG,Gas,10,0.0
BAYTOWN_NG,Gas,11,0.0
BAYTOWN_NG,Gas,12,0.0
BAYTOWN_NG,Gas,13,0.0
BAYTOWN_NG,Gas,14,0.0
BAYTOWN_NG,Gas,15,0.0
BAYTOWN_NG,Gas,16,0.0
BAYTOWN_NG,Gas,17,0.0
BAYTOWN_NG,Gas,18,0.0
BAYTOWN_NG,Gas,19,0.0
BAYTOWN_NG,Gas,20,0.0
BAYTOWN_NG,Gas,21,0.0
BAYTOWN_NG,Gas,22,0.0
BAYTOWN_NG,Gas,23,0.0
BAYTOWN_NG,Gas,24,0.0
FREEPORT_NG,Gas,1,491.8839670074182
FREEPORT_NG,Gas,2,491.8839670074182
FREEPORT_NG,Gas,3,491.8839670074182
FREEPORT_NG,Gas,4,491.8839670074182
FREEPORT_NG,Gas,5,491.8839670074182
FREEPORT_NG,Gas,6,490.42970820838485
FREEPORT_NG,Gas,7,491.8839670074182
FREEPORT_NG,Gas,8,491.8839670074182
FREEPORT_NG,Gas,9,491.8839670074182
FREEPORT_NG,Gas,10,491.8839670074182
FREEPORT_NG,Gas,11,491.8839670074182
FREEPORT_NG,Gas,12,491.8839670074182
FREEPORT_NG,Gas,13,491.8839670074182
FREEPORT_NG,Gas,14,491.8839670074182
FREEPORT_NG,Gas,15,491.8839670074182
FREEPORT_NG,Gas,16,491.8839670074182
FREEPORT_NG,Gas,17,491.8839670074182
FREEPORT_NG,Gas,18,491.8839670074182
FREEPORT_NG,Gas,19,491.8839670074182
FREEPORT_NG,Gas,20,491.8839670074182
FREEPORT_NG,Gas,21,491.8839670074182
FREEPORT_NG,Gas,22,491.8839670074182
FREEPORT_NG,Gas,23,487.30219281386985
FREEPORT_NG,Gas,24,487.30219281386985
ALVIN_NG,Gas,1,0.0
ALVIN_NG,Gas,2,0.0
ALVIN_NG,Gas,3,0.0
ALVIN_NG,Gas,4,0.0
ALVIN_NG,Gas,5,15.562671634332105
ALVIN_NG,Gas,6,1501.409708208385
ALVIN_NG,Gas,7,1502.8639670074183
ALVIN_NG,Gas,8,1502.8639670074183
ALVIN_NG,Gas,9,1502.8639670074183
ALVIN_NG,Gas,10,1502.8639670074183
ALVIN_NG,Gas,11,1502.8639670074183
ALVIN_NG,Gas,12,1502.8639670074183
ALVIN_NG,Gas,13,1502.8639670074183
ALVIN_NG,Gas,14,1502.8639670074183
ALVIN_NG,Gas,15,1502.8639670074183
ALVIN_NG,Gas,16,1502.8639670074183
ALVIN_NG,Gas,17,1502.8639670074183
ALVIN_NG,Gas,18,1502.8639670074183
ALVIN_NG,Gas,19,1502.8639670074183
ALVIN_NG,Gas,20,1502.8639670074183
ALVIN_NG,Gas,21,1502.8639670074183
ALVIN_NG,Gas,22,1502.8639670074183
ALVIN_NG,Gas,23,1498.2821928138699
ALVIN_NG,Gas,24,1498.2821928138699
HOUSTON_NG_24,Gas,1,0.0
HOUSTON_NG_24,Gas,2,0.0
HOUSTON_NG_24,Gas,3,0.0
HOUSTON_NG_24,Gas,4,0.0
HOUSTON_NG_24,Gas,5,0.0
HOUSTON_NG_24,Gas,6,0.0
HOUSTON_NG_24,Gas,7,0.0
HOUSTON_NG_24,Gas,8,0.0
HOUSTON_NG_24,Gas,9,0.0
HOUSTON_NG_24,Gas,10,0.0
HOUSTON_NG_24,Gas,11,0.0
HOUSTON_NG_24,Gas,12,0.0
HOUSTON_NG_24,Gas,13,0.0
HOUSTON_NG_24,Gas,14,0.0
HOUSTON_NG_24,Gas,15,0.0
HOUSTON_NG_24,Gas,16,0.0
HOUSTON_NG_24,Gas,17,0.0
HOUSTON_NG_24,Gas,18,0.0
HOUSTON_NG_24,Gas,19,0.0
HOUSTON_NG_24,Gas,20,0.0
HOUSTON_NG_24,Gas,21,0.0
HOUSTON_NG_24,Gas,22,0.0
HOUSTON_NG_24,Gas,23,0.0
HOUSTON_NG_24,Gas,24,0.0
LAPORTE_NG,Gas,1,0.0
LAPORTE_NG,Gas,2,0.0
LAPORTE_NG,Gas,3,0.0
LAPORTE_NG,Gas,4,0.0
LAPORTE_NG,Gas,5,0.0
LAPORTE_NG,Gas,6,658.8420608860218
LAPORTE_NG,Gas,7,332.556738834568
LAPORTE_NG,Gas,8,1453.1639670074183
LAPORTE_NG,Gas,9,1453.1639670074183
LAPORTE_NG,Gas,10,1453.1639670074183
LAPORTE_NG,Gas,11,1453.1639670074183
LAPORTE_NG,Gas,12,1453.1639670074183
LAPORTE_NG,Gas,13,1453.1639670074183
LAPORTE_NG,Gas,14,1453.1639670074183
LAPORTE_NG,Gas,15,1453.1639670074183
LAPORTE_NG,Gas,16,1453.1639670074183
LAPORTE_NG,Gas,17,1453.1639670074183
LAPORTE_NG,Gas,18,1453.1639670074183
LAPORTE_NG,Gas,19,1453.1639670074183
LAPORTE_NG,Gas,20,1453.1639670074183
LAPORTE_NG,Gas,21,1453.1639670074183
LAPORTE_NG,Gas,22,1453.1639670074183
LAPORTE_NG,Gas,23,1448.5821928138698
LAPORTE_NG,Gas,24,1448.5821928138698
PASADENA_NG_25,Gas,1,0.0
PASADENA_NG_25,Gas,2,0.0
PASADENA_NG_25,Gas,3,0.0
PASADENA_NG_25,Gas,4,0.0
PASADENA_NG_25,Gas,5,0.0
PASADENA_NG_25,Gas,6,0.0
PASADENA_NG_25,Gas,7,0.0
PASADENA_NG_25,Gas,8,0.0
PASADENA_NG_25,Gas,9,275.7358354943743
PASADENA_NG_25,Gas,10,751.7639670074182
PASADENA_NG_25,Gas,11,751.7639670074182
PASADENA_NG_25,Gas,12,751.7639670074182
PASADENA_NG_25,Gas,13,751.7639670074182
PASADENA_NG_25,Gas,14,751.7639670074182
PASADENA_NG_25,Gas,15,751.7639670074182
PASADENA_NG_25,Gas,16,751.7639670074182
PASADENA_NG_25,Gas,17,751.7639670074182
PASADENA_NG_25,Gas,18,751.7639670074182
PASADENA_NG_25,Gas,19,751.7639670074182
PASADENA_NG_25,Gas,20,751.7639670074182
PASADENA_NG_25,Gas,21,751.7639670074182
PASADENA_NG_25,Gas,22,751.7639670074182
PASADENA_NG_25,Gas,23,747.1821928138698
PASADENA_NG_25,Gas,24,747.1821928138698
HOUSTON_NG_26,Gas,1,0.0
HOUSTON_NG_26,Gas,2,0.0
HOUSTON_NG_26,Gas,3,0.0
HOUSTON_NG_26,Gas,4,0.0
HOUSTON_NG_26,Gas,5,0.0
HOUSTON_NG_26,Gas,6,0.0
HOUSTON_NG_26,Gas,7,0.0
HOUSTON_NG_26,Gas,8,0.0
HOUSTON_NG_26,Gas,9,0.0
HOUSTON_NG_26,Gas,10,0.0
HOUSTON_NG_26,Gas,11,0.0
HOUSTON_NG_26,Gas,12,0.0
HOUSTON_NG_26,Gas,13,0.0
HOUSTON_NG_26,Gas,14,0.0
HOUSTON_NG_26,Gas,15,0.0
HOUSTON_NG_26,Gas,16,0.0
HOUSTON_NG_26,Gas,17,0.0
HOUSTON_NG_26,Gas,18,0.0
HOUSTON_NG_26,Gas,19,0.0
HOUSTON_NG_26,Gas,20,0.0
HOUSTON_NG_26,Gas,21,0.0
HOUSTON_NG_26,Gas,22,0.0
HOUSTON_NG_26,Gas,23,0.0
HOUSTON_NG_26,Gas,24,0.0
HOUSTON_NG_27,Gas,1,833.0039670074183
HOUSTON_NG_27,Gas,2,833.0039670074183
HOUSTON_NG_27,Gas,3,833.0039670074183
HOUSTON_NG_27,Gas,4,833.0039670074183
HOUSTON_NG_27,Gas,5,833.0039670074183
HOUSTON_NG_27,Gas,6,831.5497082083849
HOUSTON_NG_27,Gas,7,833.0039670074183
HOUSTON_NG_27,Gas,8,833.0039670074183
HOUSTON_NG_27,Gas,9,833.0039670074183
HOUSTON_NG_27,Gas,10,833.0039670074183
HOUSTON_NG_27,Gas,11,833.0039670074183
HOUSTON_NG_27,Gas,12,833.0039670074183
HOUSTON_NG_27,Gas,13,833.0039670074183
HOUSTON_NG_27,Gas,14,833.0039670074183
HOUSTON_NG_27,Gas,15,833.0039670074183
HOUSTON_NG_27,Gas,16,833.0039670074183
HOUSTON_NG_27,Gas,17,833.0039670074183
HOUSTON_NG_27,Gas,18,833.0039670074183
HOUSTON_NG_27,Gas,19,833.0039670074183
HOUSTON_NG_27,Gas,20,833.0039670074183
HOUSTON_NG_27,Gas,21,833.0039670074183
HOUSTON_NG_27,Gas,22,833.0039670074183
HOUSTON_NG_27,Gas,23,828.42219281387
HOUSTON_NG_27,Gas,24,828.42219281387
WILLIS_NG,Gas,1,0.0
WILLIS_NG,Gas,2,0.0
WILLIS_NG,Gas,3,0.0
WILLIS_NG,Gas,4,0.0
WILLIS_NG,Gas,5,0.0
WILLIS_NG,Gas,6,0.0
WILLIS_NG,Gas,7,0.0
WILLIS_NG,Gas,8,0.0
WILLIS_NG,Gas,9,0.0
WILLIS_NG,Gas,10,0.0
WILLIS_NG,Gas,11,0.0
WILLIS_NG,Gas,12,0.0
WILLIS_NG,Gas,13,0.0
WILLIS_NG,Gas,14,0.0
WILLIS_NG,Gas,15,0.0
WILLIS_NG,Gas,16,0.0
WILLIS_NG,Gas,17,0.0
WILLIS_NG,Gas,18,0.0
WILLIS_NG,Gas,19,0.0
WILLIS_NG,Gas,20,0.0
WILLIS_NG,Gas,21,0.0
WILLIS_NG,Gas,22,0.0
WILLIS_NG,Gas,23,0.0
WILLIS_NG,Gas,24,0.0
SHIRO_NG,Gas,1,0.0
SHIRO_NG,Gas,2,0.0
SHIRO_NG,Gas,3,0.0
SHIRO_NG,Gas,4,0.0
SHIRO_NG,Gas,5,0.0
SHIRO_NG,Gas,6,0.0
SHIRO_NG,Gas,7,0.0
SHIRO_NG,Gas,8,0.0
SHIRO_NG,Gas,9,0.0
SHIRO_NG,Gas,10,0.0
SHIRO_NG,Gas,11,0.0
SHIRO_NG,Gas,12,0.0
SHIRO_NG,Gas,13,0.0
SHIRO_NG,Gas,14,0.0
SHIRO_NG,Gas,15,0.0
SHIRO_NG,Gas,16,0.0
SHIRO_NG,Gas,17,0.0
SHIRO_NG,Gas,18,0.0
SHIRO_NG,Gas,19,0.0
SHIRO_NG,Gas,20,0.0
SHIRO_NG,Gas,21,0.0
SHIRO_NG,Gas,22,0.0
SHIRO_NG,Gas,23,0.0
SHIRO_NG,Gas,24,0.0
HOUSTON_NG_28,Gas,1,0.0
HOUSTON_NG_28,Gas,2,0.0
HOUSTON_NG_28,Gas,3,0.0
HOUSTON_NG_28,Gas,4,0.0
HOUSTON_NG_28,Gas,5,0.0
HOUSTON_NG_28,Gas,6,0.0
HOUSTON_NG_28,Gas,7,0.0
HOUSTON_NG_28,Gas,8,0.0
HOUSTON_NG_28,Gas,9,0.0
HOUSTON_NG_28,Gas,10,0.0
HOUSTON_NG_28,Gas,11,0.0
HOUSTON_NG_28,Gas,12,0.0
HOUSTON_NG_28,Gas,13,0.0
HOUSTON_NG_28,Gas,14,0.0
HOUSTON_NG_28,Gas,15,0.0
HOUSTON_NG_28,Gas,16,0.0
HOUSTON_NG_28,Gas,17,0.0
HOUSTON_NG_28,Gas,18,0.0
HOUSTON_NG_28,Gas,19,0.0
HOUSTON_NG_28,Gas,20,0.0
HOUSTON_NG_28,Gas,21,0.0
HOUSTON_NG_28,Gas,22,0.0
HOUSTON_NG_28,Gas,23,0.0
HOUSTON_NG_28,Gas,24,0.0
BAYTOWN_NG_29,Gas,1,0.0
BAYTOWN_NG_29,Gas,2,0.0
BAYTOWN_NG_29,Gas,3,0.0
BAYTOWN_NG_29,Gas,4,0.0
BAYTOWN_NG_29,Gas,5,0.0
BAYTOWN_NG_29,Gas,6,0.0
BAYTOWN_NG_29,Gas,7,0.0
BAYTOWN_NG_29,Gas,8,0.0
BAYTOWN_NG_29,Gas,9,0.0
BAYTOWN_NG_29,Gas,10,0.0
BAYTOWN_NG_29,Gas,11,0.0
BAYTOWN_NG_29,Gas,12,0.0
BAYTOWN_NG_29,Gas,13,0.0
BAYTOWN_NG_29,Gas,14,0.0
BAYTOWN_NG_29,Gas,15,0.0
BAYTOWN_NG_29,Gas,16,0.0
BAYTOWN_NG_29,Gas,17,0.0
BAYTOWN_NG_29,Gas,18,0.0
BAYTOWN_NG_29,Gas,19,0.0
BAYTOWN_NG_29,Gas,20,0.0
BAYTOWN_NG_29,Gas,21,0.0
BAYTOWN_NG_29,Gas,22,0.0
BAYTOWN_NG_29,Gas,23,0.0
BAYTOWN_NG_29,Gas,24,0.0
WHARTON_NG,Gas,1,574.0539670074182
WHARTON_NG,Gas,2,574.0539670074182
WHARTON_NG,Gas,3,574.0539670074182
WHARTON_NG,Gas,4,574.0539670074182
WHARTON_NG,Gas,5,574.0539670074182
WHARTON_NG,Gas,6,572.5997082083849
WHARTON_NG,Gas,7,574.0539670074182
WHARTON_NG,Gas,8,574.0539670074182
WHARTON_NG,Gas,9,574.0539670074182
WHARTON_NG,Gas,10,574.0539670074182
WHARTON_NG,Gas,11,574.0539670074182
WHARTON_NG,Gas,12,574.0539670074182
WHARTON_NG,Gas,13,574.0539670074182
WHARTON_NG,Gas,14,574.0539670074182
WHARTON_NG,Gas,15,574.0539670074182
WHARTON_NG,Gas,16,574.0539670074182
WHARTON_NG,Gas,17,574.0539670074182
WHARTON_NG,Gas,18,574.0539670074182
WHARTON_NG,Gas,19,574.0539670074182
WHARTON_NG,Gas,20,574.0539670074182
WHARTON_NG,Gas,21,574.0539670074182
WHARTON_NG,Gas,22,574.0539670074182
WHARTON_NG,Gas,23,569.4721928138699
WHARTON_NG,Gas,24,569.4721928138699
NEWGULF_NG,Gas,1,0.0
NEWGULF_NG,Gas,2,0.0
NEWGULF_NG,Gas,3,0.0
NEWGULF_NG,Gas,4,0.0
NEWGULF_NG,Gas,5,0.0
NEWGULF_NG,Gas,6,0.0
NEWGULF_NG,Gas,7,0.0
NEWGULF_NG,Gas,8,0.0
NEWGULF_NG,Gas,9,0.0
NEWGULF_NG,Gas,10,0.0
NEWGULF_NG,Gas,11,0.0
NEWGULF_NG,Gas,12,0.0
NEWGULF_NG,Gas,13,0.0
NEWGULF_NG,Gas,14,0.0
NEWGULF_NG,Gas,15,0.0
NEWGULF_NG,Gas,16,0.0
NEWGULF_NG,Gas,17,0.0
NEWGULF_NG,Gas,18,0.0
NEWGULF_NG,Gas,19,0.0
NEWGULF_NG,Gas,20,0.0
NEWGULF_NG,Gas,21,0.0
NEWGULF_NG,Gas,22,0.0
NEWGULF_NG,Gas,23,0.0
NEWGULF_NG,Gas,24,0.0
THOMPSONS_NG,Gas,1,0.0
THOMPSONS_NG,Gas,2,0.0
THOMPSONS_NG,Gas,3,0.0
THOMPSONS_NG,Gas,4,0.0
THOMPSONS_NG,Gas,5,0.0
THOMPSONS_NG,Gas,6,0.0
THOMPSONS_NG,Gas,7,0.0
THOMPSONS_NG,Gas,8,0.0
THOMPSONS_NG,Gas,9,0.0
THOMPSONS_NG,Gas,10,0.0
THOMPSONS_NG,Gas,11,0.0
THOMPSONS_NG,Gas,12,0.0
THOMPSONS_NG,Gas,13,0.0
THOMPSONS_NG,Gas,14,0.0
THOMPSONS_NG,Gas,15,0.0
THOMPSONS_NG,Gas,16,0.0
THOMPSONS_NG,Gas,17,0.0
THOMPSONS_NG,Gas,18,0.0
THOMPSONS_NG,Gas,19,0.0
THOMPSONS_NG,Gas,20,0.0
THOMPSONS_NG,Gas,21,0.0
THOMPSONS_NG,Gas,22,0.0
THOMPSONS_NG,Gas,23,0.0
THOMPSONS_NG,Gas,24,0.0
CHANNELVIEW_NG_30,Gas,1,0.0
CHANNELVIEW_NG_30,Gas,2,0.0
CHANNELVIEW_NG_30,Gas,3,0.0
CHANNELVIEW_NG_30,Gas,4,0.0
CHANNELVIEW_NG_30,Gas,5,0.0
CHANNELVIEW_NG_30,Gas,6,0.0
CHANNELVIEW_NG_30,Gas,7,0.0
CHANNELVIEW_NG_30,Gas,8,0.0
CHANNELVIEW_NG_30,Gas,9,0.0
CHANNELVIEW_NG_30,Gas,10,0.0
CHANNELVIEW_NG_30,Gas,11,0.0
CHANNELVIEW_NG_30,Gas,12,0.0
CHANNELVIEW_NG_30,Gas,13,0.0
CHANNELVIEW_NG_30,Gas,14,0.0
CHANNELVIEW_NG_30,Gas,15,0.0
CHANNELVIEW_NG_30,Gas,16,0.0
CHANNELVIEW_NG_30,Gas,17,0.0
CHANNELVIEW_NG_30,Gas,18,0.0
CHANNELVIEW_NG_30,Gas,19,75.15235873357143
CHANNELVIEW_NG_30,Gas,20,75.15235873357143
CHANNELVIEW_NG_30,Gas,21,75.15235873357143
CHANNELVIEW_NG_30,Gas,22,0.0
CHANNELVIEW_NG_30,Gas,23,0.0
CHANNELVIEW_NG_30,Gas,24,0.0
LAPORTE_NG_31,Gas,1,67.89235873357144
LAPORTE_NG_31,Gas,2,67.89235873357144
LAPORTE_NG_31,Gas,3,67.89235873357144
LAPORTE_NG_31,Gas,4,67.89235873357144
LAPORTE_NG_31,Gas,5,67.89235873357144
LAPORTE_NG_31,Gas,6,0.0
LAPORTE_NG_31,Gas,7,67.89235873357144
LAPORTE_NG_31,Gas,8,67.89235873357144
LAPORTE_NG_31,Gas,9,67.89235873357144
LAPORTE_NG_31,Gas,10,67.89235873357144
LAPORTE_NG_31,Gas,11,67.89235873357144
LAPORTE_NG_31,Gas,12,67.89235873357144
LAPORTE_NG_31,Gas,13,67.89235873357144
LAPORTE_NG_31,Gas,14,67.89235873357144
LAPORTE_NG_31,Gas,15,67.89235873357144
LAPORTE_NG_31,Gas,16,67.89235873357144
LAPORTE_NG_31,Gas,17,67.89235873357144
LAPORTE_NG_31,Gas,18,67.89235873357144
LAPORTE_NG_31,Gas,19,67.89235873357144
LAPORTE_NG_31,Gas,20,67.89235873357144
LAPORTE_NG_31,Gas,21,67.89235873357144
LAPORTE_NG_31,Gas,22,67.89235873357144
LAPORTE_NG_31,Gas,23,67.89235873357144
LAPORTE_NG_31,Gas,24,67.89235873357144
FREEPORT_NG_32,Gas,1,1024.7839670074181
FREEPORT_NG_32,Gas,2,1024.7839670074181
FREEPORT_NG_32,Gas,3,1024.7839670074181
FREEPORT_NG_32,Gas,4,1024.7839670074181
FREEPORT_NG_32,Gas,5,1024.7839670074181
FREEPORT_NG_32,Gas,6,1023.3297082083848
FREEPORT_NG_32,Gas,7,1024.7839670074181
FREEPORT_NG_32,Gas,8,1024.7839670074181
FREEPORT_NG_32,Gas,9,1024.7839670074181
FREEPORT_NG_32,Gas,10,1024.7839670074181
FREEPORT_NG_32,Gas,11,1024.7839670074181
FREEPORT_NG_32,Gas,12,1024.7839670074181
FREEPORT_NG_32,Gas,13,1024.7839670074181
FREEPORT_NG_32,Gas,14,1024.7839670074181
FREEPORT_NG_32,Gas,15,1024.7839670074181
FREEPORT_NG_32,Gas,16,1024.7839670074181
FREEPORT_NG_32,Gas,17,1024.7839670074181
FREEPORT_NG_32,Gas,18,1024.7839670074181
FREEPORT_NG_32,Gas,19,1024.7839670074181
FREEPORT_NG_32,Gas,20,1024.7839670074181
FREEPORT_NG_32,Gas,21,1024.7839670074181
FREEPORT_NG_32,Gas,22,1024.7839670074181
