Line,Time,Value
line_6078_7127,22,-13.556470787389571
line_6078_7127,23,-29.274746832864597
line_6078_7127,24,-43.162199741349866
line_6078_7039,1,-23.24634756417655
line_6078_7039,2,-22.72112643857591
line_6078_7039,3,-22.60245474313523
line_6078_7039,4,-22.24342911448477
line_6078_7039,5,-20.852520421119355
line_6078_7039,6,-18.13527210676311
line_6078_7039,7,-14.965685498768815
line_6078_7039,8,-13.49223700691707
line_6078_7039,9,-12.036732831186418
line_6078_7039,10,-9.704235652662442
line_6078_7039,11,-8.203547280703045
line_6078_7039,12,-8.097730719882813
line_6078_7039,13,-9.653002362837224
line_6078_7039,14,-11.244600548980294
line_6078_7039,15,-12.190933804869912
line_6078_7039,16,-11.916100628476736
line_6078_7039,17,-9.366060959921041
line_6078_7039,18,-2.2392174031315726
line_6078_7039,19,-2.7308497141815358
line_6078_7039,20,-2.7303755450144296
line_6078_7039,21,-2.6210684481466178
line_6078_7039,22,-2.5893708366232975
line_6078_7039,23,-8.109687837706565
line_6078_7039,24,-12.961139763741095
line_6078_7138,1,-44.58300389042684
line_6078_7138,2,-43.94980280357429
line_6078_7138,3,-43.80580206133066
line_6078_7138,4,-43.37068153514694
line_6078_7138,5,-41.68931664513728
line_6078_7138,6,-38.4040638101463
line_6078_7138,7,-34.572580618073744
line_6078_7138,8,-32.7881170266661
line_6078_7138,9,-31.029935240477162
line_6078_7138,10,-28.21645779730396
line_6078_7138,11,-26.46015857424617
line_6078_7138,12,-26.357773219278346
line_6078_7138,13,-28.135955543473678
line_6078_7138,14,-30.04649757248065
line_6078_7138,15,-31.194406127608058
line_6078_7138,16,-30.87024900976718
line_6078_7138,17,-27.804214320860268
line_6078_7138,18,-19.210201811708515
line_6078_7138,19,-20.164967518892553
line_6078_7138,20,-20.128213361940983
line_6078_7138,21,-19.892069069178103
line_6078_7138,22,-19.630388936039854
line_6078_7138,23,-26.283005489941424
line_6078_7138,24,-32.14998811196817
line_6078_7004,1,-32.37590151735137
line_6078_7004,2,-31.681191105453088
line_6078_7004,3,-31.523519296193815
line_6078_7004,4,-31.046911686036136
line_6078_7004,5,-29.203742502783545
line_6078_7004,6,-25.60252775144596
line_6078_7004,7,-21.402343144689315
line_6078_7004,8,-19.44721719751594
line_6078_7004,9,-17.519409897696253
line_6078_7004,10,-14.433014505330224
line_6078_7004,11,-12.488476205817378
line_6078_7004,12,-12.367941691158206
line_6078_7004,13,-14.348365867647237
line_6078_7004,14,-16.446662618946842
line_6078_7004,15,-17.704094832160497
line_6078_7004,16,-17.346413153259846
line_6078_7004,17,-13.980582292096889
line_6078_7004,18,-4.552566488676611
line_6078_7004,19,-5.484421492460252
line_6078_7004,20,-5.455779052398642
line_6078_7004,21,-5.230065992791366
line_6078_7004,22,-5.0143313129803815
line_6078_7004,23,-12.313983281851769
line_6078_7004,24,-18.74506858375991
line_6078_7185,1,-18.39697249962339
line_6078_7185,2,-17.991018430159876
line_6078_7185,3,-17.899362869853107
line_6078_7185,4,-17.622024448923867
line_6078_7185,5,-16.547247278196263
line_6078_7185,6,-14.447718583260952
line_6078_7185,7,-11.998650471255331
line_6078_7185,8,-10.86058694768334
line_6078_7185,9,-9.736019953635381
line_6078_7185,10,-7.932197768285052
line_6078_7185,11,-6.766522994341608
line_6078_7185,12,-6.68010622060889
line_6078_7185,13,-7.885489978944326
line_6078_7185,14,-9.114136060688153
line_6078_7185,15,-9.847078333087712
line_6078_7185,16,-9.63571127138979
line_6078_7185,17,-7.667495495481975
line_6078_7185,18,-2.159731506298296
line_6078_7185,19,-2.610914264155199
line_6078_7185,20,-2.603810954969573
line_6078_7185,21,-2.499445417821687
line_6078_7185,22,-2.432093191625113
line_6078_7185,23,-6.700826131481752
line_6078_7185,24,-10.448522596554154
line_6078_7098,1,-104.1935242625512
line_6078_7098,2,-105.63354061464604
line_6078_7098,3,-106.10519270869706
line_6078_7098,4,-107.43665307705467
line_6078_7098,5,-111.87971137816503
line_6078_7098,6,-120.79811031285941
line_6078_7098,7,-131.13740774831874
line_6078_7098,8,-136.76571491166536
line_6078_7098,9,-141.59979243620174
line_6078_7098,10,-147.66160255807063
line_6078_7098,11,-142.85703837737026
line_6078_7098,12,-137.89268135847388
line_6078_7098,13,-144.67040006913723
line_6078_7098,14,-140.14254163403257
line_6078_7098,15,-137.36191145961533
line_6078_7098,16,-137.57252553044566
line_6078_7098,17,-145.63425728607504
line_6078_7098,18,-163.6145191574081
line_6078_7098,19,-164.2003720363629
line_6078_7098,20,-164.32269207140126
line_6078_7098,21,-164.37201542714558
line_6078_7098,22,-163.58682645432634
line_6078_7098,23,-151.99876530888403
line_6078_7098,24,-135.01509837676952
line_6078_7201,1,-42.63377626271784
line_6078_7201,2,-41.57877822489518
line_6078_7201,3,-41.338174802031624
line_6078_7201,4,-40.61152972330287
line_6078_7201,5,-37.80644482279173
line_6078_7201,6,-32.32568214470969
line_6078_7201,7,-25.93461677051876
line_6078_7201,8,-22.956049399457026
line_6078_7201,9,-20.02544418457954
line_6078_7201,10,-15.342892405142676
line_6078_7201,11,-12.476785247405825
line_6078_7201,12,-12.348592195833088
line_6078_7201,13,-15.205958986981464
line_6078_7201,14,-18.38682137543396
line_6078_7201,15,-20.293432561033146
line_6078_7201,16,-19.749180268377785
line_6078_7201,17,-14.639850937007303
line_6078_7201,18,-0.29031263204628105
line_6078_7201,19,-1.3544284379340878
line_6078_7201,20,-1.346345676500152
line_6078_7201,21,-1.0994777578807433
line_6078_7201,22,-0.9766742799485804
line_6078_7201,23,-12.072995802623975
line_6078_7201,24,-21.865753642085313
line_6078_8140,1,-25.864600585115355
line_6078_8140,2,-24.92543091085963
line_6078_8140,3,-24.60694619817958
line_6078_8140,4,-23.68918923925374
line_6078_8140,5,-20.560965962994562
line_6078_8140,6,-14.610905542346647
line_6078_8140,7,-7.836920609260852
line_6078_8140,8,-4.714508246673896
line_6078_8140,9,-2.210927606840095
line_6078_8140,10,1.5200623060148808
line_6078_8140,11,-4.20073265100589
line_6078_8140,12,-9.138944705722047
line_6078_8140,13,4.805603376914596
line_6078_8140,14,2.9663408437518086
line_6078_8140,15,1.8151375209852825
line_6078_8140,16,2.87129875867979
line_6078_8140,17,6.305584681284063
line_6078_8140,18,25.609780555480988
line_6078_8140,19,25.402341946268425
line_6078_8140,20,25.149150206061293
line_6078_8140,21,25.61738314684536
line_6078_8140,22,26.64051450249079
line_6078_8140,23,11.976949035645791
line_6078_8140,24,1.793282666092264
line_6078_7049,1,-43.51791207779659
line_6078_7049,2,-42.46847833499485
line_6078_7049,3,-42.22983114937197
line_6078_7049,4,-41.50870326640347
line_6078_7049,5,-38.72188265722789
line_6078_7049,6,-33.277049928778524
line_6078_7049,7,-26.92721022965473
line_6078_7049,8,-23.97025055705231
line_6078_7049,9,-21.05717977539655
line_6078_7049,10,-16.396926265120175
line_6078_7049,11,-13.496698039666228
line_6078_7049,12,-13.338536200864947
line_6078_7049,13,-16.263846173603167
line_6078_7049,14,-19.430898707751666
line_6078_7049,15,-21.32843033131395
line_6078_7049,16,-20.786889281084733
line_6078_7049,17,-15.703734617039204
line_6078_7049,18,-1.443740611286512
line_6078_7049,19,-2.5087964901589515
line_6078_7049,20,-2.5003438795623154
line_6078_7049,21,-2.25515898910831
line_6078_7049,22,-2.134108392045873
line_6078_7049,23,-13.1692797160885
line_6078_7049,24,-22.895104538449946
line_6078_7422,1,-106.49139143961264
line_6078_7422,2,-104.76681162285722
line_6078_7422,3,-104.37480692785599
line_6078_7422,4,-103.18983951914136
line_6078_7422,5,-98.60977121793856
line_6078_7422,6,-89.66450601847521
line_6078_7422,7,-79.23213512140494
line_6078_7422,8,-74.38320427583774
line_6078_7422,9,-69.60421967296173
line_6078_7422,10,-61.946386495254174
line_6078_7422,11,-57.14381710691487
line_6078_7422,12,-56.850431299554714
line_6078_7422,13,-61.73625357988388
line_6078_7422,14,-66.94607395825724
line_6078_7422,15,-70.05714826103282
line_6078_7422,16,-69.15440636804568
line_6078_7422,17,-60.804524450251975
line_6078_7422,18,-37.33260184834377
line_6078_7422,19,-43.58266534438461
line_6078_7422,20,-43.11379769429004
line_6078_7422,21,-41.428445249972626
line_6078_7422,22,-38.47398286744001
line_6078_7422,23,-56.66953000610439
line_6078_7422,24,-72.60656241603353
line_6078_7353,1,-9.735917206857234
line_6078_7353,2,-9.175338796763649
line_6078_7353,3,-9.048581582740121
line_6078_7353,4,-8.665364902362532
line_6078_7353,5,-7.18153216995397
line_6078_7353,6,-4.280236050037555
line_6078_7353,7,-0.8955160072280508
line_6078_7353,8,0.6838336096025575
line_6078_7353,9,2.243297569842536
line_6078_7353,10,4.742839514238589
line_6078_7353,11,6.355886462425278
line_6078_7353,12,6.48459180805349
line_6078_7353,13,4.8424112316605985
line_6078_7353,14,3.1574484306007626
line_6078_7353,15,2.123592254359026
line_6078_7353,16,2.392827859143252
line_6078_7353,17,5.098207710542058
line_6078_7353,18,12.638376492736006
line_6078_7353,19,12.577107840521336
line_6078_7353,20,12.529124198006167
line_6078_7353,21,12.509775656543273
line_6078_7353,22,12.248200275945662
line_6078_7353,23,6.409833243622882
line_6078_7353,24,1.2138959117093808
line_6078_7229,1,-48.21778535573655
line_6078_7229,2,-47.15424851184485
line_6078_7229,3,-46.91295162033099
line_6078_7229,4,-46.18345935588207
line_6078_7229,5,-43.36169976756157
line_6078_7229,6,-37.84935663574906
line_6078_7229,7,-31.420422237157613
line_6078_7229,8,-28.4296293681755
line_6078_7229,9,-25.480404685304936
line_6078_7229,10,-20.758105636782297
line_6078_7229,11,-17.785074554088823
line_6078_7229,12,-17.60672971872293
line_6078_7229,13,-20.630669678328786
line_6078_7229,14,-23.844539255384415
line_6078_7229,15,-25.763246480460438
line_6078_7229,16,-25.20930774069393
line_6078_7229,17,-20.054951464625315
line_6078_7229,18,-5.5986582171592865
line_6078_7229,19,-6.850834372299935
line_6078_7229,20,-6.82483848760711
line_6078_7229,21,-6.527821976017397
line_6078_7229,22,-6.300157473724253
line_6078_7229,23,-17.493502330756854
line_6078_7229,24,-27.33499750544937
line_6078_7010,1,-23.732847438754135
line_6078_7010,2,-23.031277214802913
line_6078_7010,3,-22.870053414681237
line_6078_7010,4,-22.38363767885244
line_6078_7010,5,-20.510583709893382
line_6078_7010,6,-16.853227338313374
line_6078_7010,7,-12.590590523165615
line_6078_7010,8,-10.604994063733116
line_6078_7010,9,-8.658204585794433
line_6078_7010,10,-5.547479956199903
line_6078_7010,11,-3.740063139356946
line_6078_7010,12,-3.71313142701659
line_6078_7010,13,-5.391645630732256
line_6078_7010,14,-7.488534245560377
line_6078_7010,15,-8.753753786916588
line_6078_7010,16,-8.387981008455077
line_6078_7010,17,-5.01318717705355
line_6078_7010,18,4.6133632670203
line_6078_7010,19,4.094559738226048
line_6078_7010,20,4.0769480531633695
line_6078_7010,21,4.19239164339219
line_6078_7010,22,4.175011870354081
line_6078_7010,23,-3.270148620650295
line_6078_7010,24,-9.799834935482592
line_6078_7428,1,-104.93945979246539
line_6078_7428,2,-103.25017608414021
line_6078_7428,3,-102.86754897230205
line_6078_7428,4,-101.70984350711761
line_6078_7428,5,-97.22941962177974
line_6078_7428,6,-88.48187807636714
line_6078_7428,7,-78.27890279833309
line_6078_7428,8,-73.54894812692358
line_6078_7428,9,-68.87587804310618
line_6078_7428,10,-61.36265675766502
line_6078_7428,11,-56.546682772150156
line_6078_7428,12,-56.16498628290891
line_6078_7428,13,-61.176187715317894
line_6078_7428,14,-66.2863739775522
line_6078_7428,15,-69.33450797859885
line_6078_7428,16,-68.4438551344554
line_6078_7428,17,-60.26631438712354
line_6078_7428,18,-37.252118471988844
line_6078_7428,19,-40.21493663000045
line_6078_7428,20,-40.077427583422576
line_6078_7428,21,-39.33356953233235
line_6078_7428,22,-38.38653884076253
line_6078_7428,23,-56.26346555573096
line_6078_7428,24,-71.8310051105034
line_6078_6349,1,165.34840534686836
line_6078_6349,2,162.69539551535206
line_6078_6349,3,162.31279486755005
line_6078_6349,4,161.06269445879096
line_6078_6349,5,155.36913289453503
line_6078_6349,6,143.88447832663078
line_6078_6349,7,130.4038883578955
line_6078_6349,8,123.96729611041918
line_6078_6349,9,115.07530046763975
line_6078_6349,10,99.72162048507528
line_6078_6349,11,82.34078327119984
line_6078_6349,12,73.7366963261653
line_6078_6349,13,108.61103011668229
line_6078_6349,14,118.14311774697273
line_6078_6349,15,123.99692498716358
line_6078_6349,16,123.55353838219334
line_6078_6349,17,106.58190937745876
line_6078_6349,18,68.7297030354213
line_6078_6349,19,67.49636037228521
line_6078_6349,20,67.23885115249908
line_6078_6349,21,67.13501518767971
line_6078_6349,22,68.7880019589142
line_6078_6349,23,93.18329078842605
line_6078_6349,24,128.937456648702
line_6078_6199,1,77.51198621194412
line_6078_6199,2,76.2414452222566
line_6078_6199,3,75.88064915801344
line_6078_6199,4,74.81809884966235
line_6078_6199,5,70.99773790170194
line_6078_6199,6,63.67271070901736
line_6078_6199,7,55.22870394564588
line_6078_6199,8,51.430049563726485
line_6078_6199,9,48.2593450544362
line_6078_6199,10,43.31410100881902
line_6078_6199,11,42.78414157557737
line_6078_6199,12,46.137510034587166
line_6078_6199,13,37.91607679461196
line_6078_6199,14,41.04900315324783
line_6078_6199,15,42.93543609712593
line_6078_6199,16,41.36767163572553
line_6078_6199,17,36.74075874317906
line_6078_6199,18,15.306479513243755
line_6078_6199,19,17.53222848723899
line_6078_6199,20,17.78960423243396
line_6078_6199,21,17.11867700697231
line_6078_6199,22,15.710612231667733
line_6078_6199,23,33.76645115498111
line_6078_6199,24,43.87948138348354
line_6078_6236,1,55.86357419021655
line_6078_6236,2,54.95587563889023
line_6078_6236,3,54.68434492394351
line_6078_6236,4,53.88909980860075
line_6078_6236,5,51.08871077780999
line_6078_6236,6,45.72521405632065
line_6078_6236,7,39.54547439415944
line_6078_6236,8,36.77303199040745
line_6078_6236,9,34.4874127972021
line_6078_6236,10,30.931258796591226
line_6078_6236,11,30.917972554520396
line_6078_6236,12,33.478901704269354
line_6078_6236,13,27.126222631615693
line_6078_6236,14,29.386405559067754
line_6078_6236,15,30.745849932746516
line_6078_6236,16,29.565825582886305
line_6078_6236,17,26.253319435874452
line_6078_6236,18,10.70803309101295
line_6078_6236,19,12.35227907242427
line_6078_6236,20,12.534992859385115
line_6078_6236,21,12.037263118870438
line_6078_6236,22,10.989741531614007
line_6078_6236,23,24.13182747885924
line_6078_6236,24,31.398742965358338
line_6078_6230,1,39.5466899960855
line_6078_6230,2,38.98070379346509
line_6078_6230,3,38.859679017043185
line_6078_6230,4,38.490009701038815
line_6078_6230,5,37.03757524402211
line_6078_6230,6,34.18642203188269
line_6078_6230,7,30.869035904735323
line_6078_6230,8,29.33287931944934
line_6078_6230,9,27.69567981400698
line_6078_6230,10,24.981443072505243
line_6078_6230,11,22.994242932688362
line_6078_6230,12,22.58331368317961
line_6078_6230,13,25.17530231738648
line_6078_6230,14,26.939442764973542
line_6078_6230,15,28.002902858300352
line_6078_6230,16,27.66905356834473
line_6078_6230,17,24.79569331309497
line_6078_6230,18,16.305026000329697
line_6078_6230,19,16.850569166726302
line_6078_6230,20,16.839464145018944
line_6078_6230,21,16.665830720514172
line_6078_6230,22,16.533297028714067
line_6078_6230,23,23.0422762035071
line_6078_6230,24,28.833419152621797
line_6078_6244,1,59.59523560450195
line_6078_6244,2,57.75888752058845
line_6078_6244,3,56.759046653338416
line_6078_6244,4,53.938583915796215
line_6078_6244,5,45.417479293125034
line_6078_6244,6,30.04356614263745
line_6078_6244,7,12.457384195690468
line_6078_6244,8,5.722471336930832
line_6078_6244,9,3.1861468475568473
line_6078_6244,10,-0.6611377600490259
line_6078_6244,11,27.971746271201106
line_6078_6244,12,42.41224727920319
line_6078_6244,13,-7.168898603020711
line_6078_6244,14,-4.716201327053919
line_6078_6244,15,-3.250936252277252
line_6078_6244,16,-4.993134927528733
line_6078_6244,17,-8.354121412851722
line_6078_6244,18,-26.536018455090954
line_6078_6244,19,-24.08217208539729
line_6078_6244,20,-23.774445595933887
line_6078_6244,21,-24.435755923773325
line_6078_6244,22,-26.044806064364177
line_6078_6244,23,-10.409223204370972
line_6078_6244,24,-2.810045193232002
line_6078_8087,1,51.289760293092804
line_6078_8087,2,50.76934234974557
line_6078_8087,3,50.77538087750747
line_6078_8087,4,50.74159778260468
line_6078_8087,5,50.113627929127816
line_6078_8087,6,48.688157221151926
line_6078_8087,7,46.7980353432759
line_6078_8087,8,45.86527763967352
line_6078_8087,9,44.49918256418217
line_6078_8087,10,42.09085007863649
line_6078_8087,11,29.71441617741304
line_6078_8087,12,23.288856096811624
line_6078_8087,13,45.43910728852823
line_6078_8087,14,48.24879329346787
line_6078_8087,15,49.89595648321129
line_6078_8087,16,50.42169400278453
line_6078_8087,17,46.87428923682697
line_6078_8087,18,50.25362563818991
line_6078_8087,19,51.91285229876111
line_6078_8087,20,51.610460090895344
line_6078_8087,21,51.965868528842414
line_6078_8087,22,53.38277281800454
line_6078_8087,23,51.89846255562891
line_6078_8087,24,52.789975520162535
line_6078_6147,1,57.96642559878719
line_6078_6147,2,57.05978923979535
line_6078_6147,3,56.762836405447864
line_6078_6147,4,55.924547049390476
line_6078_6147,5,53.12719117558592
line_6078_6147,6,47.512154425186964
line_6078_6147,7,41.00251794239159
line_6078_6147,8,37.45892768632198
line_6078_6147,9,34.41538554907177
line_6078_6147,10,30.59886120905577
line_6078_6147,11,33.623821702730666
line_6078_6147,12,36.74938799633574
line_6078_6147,13,28.38985399052327
line_6078_6147,14,30.563028256355484
line_6078_6147,15,31.864029687497425
line_6078_6147,16,30.621611474263652
line_6078_6147,17,27.29771496049744
line_6078_6147,18,-4.9310761498967866
line_6078_6147,19,-3.142614768871639
line_6078_6147,20,-2.9482770506220457
line_6078_6147,21,-3.4620472455905436
line_6078_6147,22,-4.60059893568544
line_6078_6147,23,25.291210039150556
line_6078_6147,24,32.22792552674818
line_6120_8070,1,-7.550357927545896
line_6120_8070,2,-7.662939306539103
line_6120_8070,3,-7.594486862830888
line_6120_8070,4,-7.426207228953891
line_6120_8070,5,-7.155569283238765
line_6120_8070,6,-6.780037550793595
line_6120_8070,7,-6.535134315515766
line_6120_8070,8,-6.481189685565274
line_6120_8070,9,-6.409007625904979
line_6120_8070,10,-6.332864193591149
line_6120_8070,11,-15.785633834351326
line_6120_8070,12,-20.83262718191262
line_6120_8070,13,-4.5652559401769555
line_6120_8070,14,-3.285361788790954
line_6120_8070,15,-2.5442779850727844
line_6120_8070,16,-1.9236309425259255
line_6120_8070,17,-2.7365546828401346
line_6120_8070,18,6.7642401975053135
line_6120_8070,19,7.982573957601552
line_6120_8070,20,7.801330816823096
line_6120_8070,21,8.361542415232355
line_6120_8070,22,9.903115723538399
line_6120_8070,23,4.447217639095989
line_6120_8070,24,-0.33327077772758174
line_6120_6349,1,-279.63560574903806
line_6120_6349,2,-280.5223537181717
line_6120_6349,3,-281.20774836856674
line_6120_6349,4,-283.07655024522626
line_6120_6349,5,-288.32603660794524
line_6120_6349,6,-297.85515276584243
line_6120_6349,7,-309.0482035695054
line_6120_6349,8,-313.37474569509135
line_6120_6349,9,-324.11064052190085
line_6120_6349,10,-342.0007197181488
line_6120_6349,11,-300.6261539902345
line_6120_6349,12,-284.34429122419147
line_6120_6349,13,-334.05447400001714
line_6120_6349,14,-333.9405174514063
line_6120_6349,15,-332.85931282951594
line_6120_6349,16,-335.4643332010756
line_6120_6349,17,-349.58916594760944
line_6120_6349,18,-438.1010174381666
line_6120_6349,19,-464.7826949126196
line_6120_6349,20,-463.1153249736291
line_6120_6349,21,-462.5794486386243
line_6120_6349,22,-460.8040057936644
line_6120_6349,23,-416.67953054272766
line_6120_6349,24,-343.12972633566517
line_6120_6199,1,-0.9765857862699968
line_6120_6199,2,-1.0497619239818372
line_6120_6199,3,-1.1410668477151882
line_6120_6199,4,-1.386422575177731
line_6120_6199,5,-2.0395716976393365
line_6120_6199,6,-3.185711686464991
line_6120_6199,7,-4.468105882019683
line_6120_6199,8,-4.970256389620632
line_6120_6199,9,-4.882815236892837
line_6120_6199,10,-4.505710460337395
line_6120_6199,11,-1.1116501659441747
line_6120_6199,12,1.987519787908719
line_6120_6199,13,-8.140143229374779
line_6120_6199,14,-8.507842936226599
line_6120_6199,15,-8.734370080315347
line_6120_6199,16,-9.336944155941936
line_6120_6199,17,-8.494663948391
line_6120_6199,18,-11.991118975014036
line_6120_6199,19,-11.253024135192996
line_6120_6199,20,-11.078910321834115
line_6120_6199,21,-11.32775342164907
line_6120_6199,22,-12.164734788413126
line_6120_6199,23,-8.36244822721918
line_6120_6199,24,-9.352819435763099
line_6120_6230,1,-1.644809288590864
line_6120_6230,2,-1.7169709437652791
line_6120_6230,3,-1.9094862101765337
line_6120_6230,4,-2.419029248331722
line_6120_6230,5,-3.6717140334490734
line_6120_6230,6,-5.838708849909907
line_6120_6230,7,-8.274646848554216
line_6120_6230,8,-9.19445692980215
line_6120_6230,9,-8.984609858961894
line_6120_6230,10,-8.163437528229355
line_6120_6230,11,0.812172123134094
line_6120_6230,12,7.09712775316925
line_6120_6230,13,-13.8876282208193
line_6120_6230,14,-14.82507934014187
line_6120_6230,15,-15.408209963974919
line_6120_6230,16,-16.465286160484037
line_6120_6230,17,-14.71867032486989
line_6120_6230,18,-22.25020013236217
line_6120_6230,19,-21.01542693661264
line_6120_6230,20,-20.7456496839998
line_6120_6230,21,-21.270898463987535
line_6120_6230,22,-22.938788144307285
line_6120_6230,23,-15.099213304993139
line_6120_6230,24,-16.88027155554209
line_6120_6214,1,-6.6659671197647565
line_6120_6214,2,-6.771212139859249
line_6120_6214,3,-6.791124656888583
line_6120_6214,4,-6.852305395408545
line_6120_6214,5,-7.103475513173626
line_6120_6214,6,-7.608600826022755
line_6120_6214,7,-8.128622055154315
line_6120_6214,8,-8.434160632326961
line_6120_6214,9,-8.505504673796219
line_6120_6214,10,-8.593976428259438
line_6120_6214,11,-8.309724626533544
line_6120_6214,12,-7.7495129278192705
line_6120_6214,13,-9.35639149623402
line_6120_6214,14,-9.211638309426796
line_6120_6214,15,-9.10735650909456
line_6120_6214,16,-9.211215258895885
line_6120_6214,17,-9.254904312997388
line_6120_6214,18,-10.733797192129865
line_6120_6214,19,-10.758441838983678
line_6120_6214,20,-10.67903001959928
line_6120_6214,21,-10.637904045107618
line_6120_6214,22,-10.60220266197177
line_6120_6214,23,-9.064731542805376
line_6120_6214,24,-8.902413459428677
line_6120_8087,1,35.12558670413905
line_6120_8087,2,35.15748117482469
line_6120_8087,3,35.36487191178966
line_6120_8087,4,35.90880201664653
line_6120_8087,5,37.20058754932646
line_6120_8087,6,39.40766646991714
line_6120_8087,7,41.382528479689626
line_6120_8087,8,42.289341806029796
line_6120_8087,9,43.08943567215426
line_6120_8087,10,44.362130132879116
line_6120_8087,11,21.438816155397674
line_6120_8087,12,9.037857284672738
line_6120_8087,13,49.050624421255556
line_6120_8087,14,51.452220230175726
line_6120_8087,15,52.75436390981453
line_6120_8087,16,54.37784193759406
line_6120_8087,17,53.54938801408292
line_6120_8087,18,80.94734419011199
line_6120_8087,19,85.07113868627724
line_6120_8087,20,84.44539365460008
line_6120_8087,21,85.54064763478442
line_6120_8087,22,88.68050096484586
line_6120_8087,23,72.35883831292084
line_6120_8087,24,57.572910968828
line_6147_7001,1,32.98131377188532
line_6147_7001,2,32.88060070092577
line_6147_7001,3,32.72547450108739
line_6147_7001,4,32.32603690742692
line_6147_7001,5,31.516067647329255
line_6147_7001,6,29.76610614249906
line_6147_7001,7,27.747855405310403
line_6147_7001,8,26.441958890555238
line_6147_7001,9,25.269280238054552
line_6147_7001,10,24.030182979633764
line_6147_7001,11,28.96557310918731
line_6147_7001,12,29.766311567580196
line_6147_7001,13,27.583165933506113
line_6147_7001,14,28.237636820102907
line_6147_7001,15,28.619247411937987
line_6147_7001,16,28.06810457413504
line_6147_7001,17,27.125641924460794
line_6147_7001,18,9.774928038354428
line_6147_7001,19,10.233778559789037
line_6147_7001,20,10.154075444430628
line_6147_7001,21,9.941711224215357
line_6147_7001,22,9.642570570951394
line_6147_7001,23,26.79260901108208
line_6147_7001,24,28.568328606869244
line_6147_7098,1,96.83608083882972
line_6147_7098,2,96.83608083882972
line_6147_7098,3,96.83608083882972
line_6147_7098,4,96.83608083882972
line_6147_7098,5,96.83608083882972
line_6147_7098,6,96.83608083882972
line_6147_7098,7,96.83608083882972
line_6147_7098,8,96.83608083882972
line_6147_7098,9,96.83608083882972
line_6147_7098,10,96.83608083882972
line_6147_7098,11,96.83608083882972
line_6147_7098,12,96.83608083882972
line_6147_7098,13,93.62907392037472
line_6147_7098,14,93.09807856208529
line_6147_7098,15,92.74567038617698
line_6147_7098,16,91.87593719009526
line_6147_7098,17,93.24876238488102
line_6147_7098,18,76.86340246876985
line_6147_7098,19,78.55403391959675
line_6147_7098,20,78.76668427270943
line_6147_7098,21,78.38839226890848
line_6147_7098,22,77.10872517193445
line_6147_7098,23,94.81657902670291
line_6147_7098,24,91.87292337760513
line_6147_6349,1,-44.30293925028563
line_6147_6349,2,-43.71400711339748
line_6147_6349,3,-42.76442652017885
line_6147_6349,4,-40.34832999229155
line_6147_6349,5,-34.653878806847885
line_6147_6349,6,-23.310983796821937
line_6147_6349,7,-10.419460096040227
line_6147_6349,8,-1.9988856930162937
line_6147_6349,9,0.0
line_6147_6349,10,-4.033259672771861
line_6147_6349,11,-46.8123070714417
line_6147_6349,12,-76.45935324288695
line_6147_6349,13,21.289444953511055
line_6147_6349,14,24.81441285608068
line_6147_6349,15,27.15384481021622
line_6147_6349,16,32.92749528027616
line_6147_6349,17,23.814111006922325
line_6147_6349,18,132.58694089079802
line_6147_6349,19,121.36382659006748
line_6147_6349,20,119.95216515557388
line_6147_6349,21,122.46342471816743
line_6147_6349,22,130.95838681602677
line_6147_6349,23,13.406292457735654
line_6147_6349,24,32.947502220311
line_6147_6199,1,-34.24897340415275
line_6147_6199,2,-34.15212185390067
line_6147_6199,3,-33.70306812508328
line_6147_6199,4,-32.7674237876532
line_6147_6199,5,-31.71612378930035
line_6147_6199,6,-27.016173505491842
line_6147_6199,7,-21.205037248447763
line_6147_6199,8,-12.025100021557307
line_6147_6199,9,-3.447561756026464
line_6147_6199,10,0.0
line_6147_6199,11,-36.28306151549552
line_6147_6199,12,-44.35876004595578
line_6147_6199,13,-17.124407663890906
line_6147_6199,14,-16.69689298344877
line_6147_6199,15,-16.359050427533806
line_6147_6199,16,-14.919350002365753
line_6147_6199,17,-14.329582581712263
line_6147_6199,18,168.04642064989616
line_6147_6199,19,165.73985920864817
line_6147_6199,20,165.60625939546242
line_6147_6199,21,166.0310624249079
line_6147_6199,22,167.566311328117
line_6147_6199,23,-15.340027748070838
line_6147_6199,24,-13.124790237662992
line_6147_6236,1,-23.555035118813574
line_6147_6236,2,-23.424838134469983
line_6147_6236,3,-23.20138332385692
line_6147_6236,4,-22.772097642378572
line_6147_6236,5,-22.368671916272348
line_6147_6236,6,-19.751282568671584
line_6147_6236,7,-16.448293599540307
line_6147_6236,8,-10.49965886306075
line_6147_6236,9,-4.719734089240359
line_6147_6236,10,-2.3134467196422968
line_6147_6236,11,-24.09006297076092
line_6147_6236,12,-28.52628335701328
line_6147_6236,13,-13.176336792432599
line_6147_6236,14,-12.895796249276453
line_6147_6236,15,-12.683265052840795
line_6147_6236,16,-12.056859270024598
line_6147_6236,17,-11.472291479407689
line_6147_6236,18,110.47786747873323
line_6147_6236,19,109.19447172314362
line_6147_6236,20,109.08340910096854
line_6147_6236,21,109.27395722351744
line_6147_6236,22,110.08551492707223
line_6147_6236,23,-11.974442133240414
line_6147_6236,24,-10.710812642086179
line_6147_6230,1,-5.1716802653517435
line_6147_6230,2,-4.912488985459036
